pokemon_id,pokemon_name,pokemon_slug,move_id,move_name,move_slug,generation,learn_method,level,version_group,sourceUrl
71,victreebel,victreebel,884,pounce,pounce_5,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/884/
71,victreebel,victreebel,885,trailblaze,trailblaze_19,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/885/
72,tentacool,tentacool,851,tera-blast,tera_blast_43,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
72,tentacool,tentacool,884,pounce,pounce_6,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/884/
72,tentacool,tentacool,886,chilling-water,chilling_water_15,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
73,tentacruel,tentacruel,851,tera-blast,tera_blast_44,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
73,tentacruel,tentacruel,884,pounce,pounce_7,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/884/
73,tentacruel,tentacruel,886,chilling-water,chilling_water_16,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
74,geodude,geodude,851,tera-blast,tera_blast_45,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
75,graveler,graveler,851,tera-blast,tera_blast_46,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
75,graveler,graveler,912,hard-press,hard_press,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/912/
76,golem,golem,851,tera-blast,tera_blast_47,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
76,golem,golem,912,hard-press,hard_press_2,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/912/
79,slowpoke,slowpoke,851,tera-blast,tera_blast_48,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
79,slowpoke,slowpoke,883,snowscape,snowscape,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/883/
79,slowpoke,slowpoke,886,chilling-water,chilling_water_17,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
80,slowbro,slowbro,851,tera-blast,tera_blast_49,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
80,slowbro,slowbro,883,snowscape,snowscape_2,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/883/
80,slowbro,slowbro,886,chilling-water,chilling_water_18,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
80,slowbro,slowbro,917,psychic-noise,psychic_noise_7,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/917/
81,magnemite,magnemite,851,tera-blast,tera_blast_50,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
82,magneton,magneton,851,tera-blast,tera_blast_51,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
84,doduo,doduo,851,tera-blast,tera_blast_52,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
85,dodrio,dodrio,851,tera-blast,tera_blast_53,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
85,dodrio,dodrio,884,pounce,pounce_8,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/884/
85,dodrio,dodrio,885,trailblaze,trailblaze_20,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/885/
86,seel,seel,851,tera-blast,tera_blast_54,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
86,seel,seel,861,ice-spinner,ice_spinner_6,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/861/
86,seel,seel,883,snowscape,snowscape_3,generation-ix,level-up,53,scarlet-violet,https://pokeapi.co/api/v2/move/883/
86,seel,seel,883,snowscape,snowscape_3,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/883/
86,seel,seel,886,chilling-water,chilling_water_19,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
87,dewgong,dewgong,851,tera-blast,tera_blast_55,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
87,dewgong,dewgong,861,ice-spinner,ice_spinner_7,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/861/
87,dewgong,dewgong,883,snowscape,snowscape_4,generation-ix,level-up,65,scarlet-violet,https://pokeapi.co/api/v2/move/883/
87,dewgong,dewgong,883,snowscape,snowscape_4,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/883/
87,dewgong,dewgong,886,chilling-water,chilling_water_20,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
87,dewgong,dewgong,914,alluring-voice,alluring_voice_7,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/914/
88,grimer,grimer,851,tera-blast,tera_blast_56,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
89,muk,muk,851,tera-blast,tera_blast_57,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
90,shellder,shellder,851,tera-blast,tera_blast_58,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
90,shellder,shellder,861,ice-spinner,ice_spinner_8,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/861/
90,shellder,shellder,883,snowscape,snowscape_5,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/883/
90,shellder,shellder,886,chilling-water,chilling_water_21,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
91,cloyster,cloyster,851,tera-blast,tera_blast_59,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
91,cloyster,cloyster,861,ice-spinner,ice_spinner_9,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/861/
91,cloyster,cloyster,883,snowscape,snowscape_6,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/883/
91,cloyster,cloyster,886,chilling-water,chilling_water_22,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
92,gastly,gastly,851,tera-blast,tera_blast_60,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
93,haunter,haunter,851,tera-blast,tera_blast_61,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
94,gengar,gengar,851,tera-blast,tera_blast_62,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
94,gengar,gengar,917,psychic-noise,psychic_noise_8,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/917/
96,drowzee,drowzee,851,tera-blast,tera_blast_63,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
96,drowzee,drowzee,885,trailblaze,trailblaze_21,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/885/
96,drowzee,drowzee,917,psychic-noise,psychic_noise_9,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/917/
97,hypno,hypno,851,tera-blast,tera_blast_64,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
97,hypno,hypno,885,trailblaze,trailblaze_22,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/885/
97,hypno,hypno,917,psychic-noise,psychic_noise_10,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/917/
100,voltorb,voltorb,851,tera-blast,tera_blast_65,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
101,electrode,electrode,851,tera-blast,tera_blast_66,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
101,electrode,electrode,916,supercell-slam,supercell_slam,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/916/
102,exeggcute,exeggcute,851,tera-blast,tera_blast_67,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
102,exeggcute,exeggcute,917,psychic-noise,psychic_noise_11,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/917/
103,exeggutor,exeggutor,851,tera-blast,tera_blast_68,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
103,exeggutor,exeggutor,917,psychic-noise,psychic_noise_12,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/917/
106,hitmonlee,hitmonlee,851,tera-blast,tera_blast_69,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
106,hitmonlee,hitmonlee,853,axe-kick,axe_kick,generation-ix,level-up,50,scarlet-violet,https://pokeapi.co/api/v2/move/853/
106,hitmonlee,hitmonlee,918,upper-hand,upper_hand_4,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/918/
107,hitmonchan,hitmonchan,851,tera-blast,tera_blast_70,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
107,hitmonchan,hitmonchan,885,trailblaze,trailblaze_23,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/885/
107,hitmonchan,hitmonchan,918,upper-hand,upper_hand_5,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/918/
109,koffing,koffing,851,tera-blast,tera_blast_71,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
110,weezing,weezing,851,tera-blast,tera_blast_72,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
111,rhyhorn,rhyhorn,851,tera-blast,tera_blast_73,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
111,rhyhorn,rhyhorn,916,supercell-slam,supercell_slam_2,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/916/
112,rhydon,rhydon,851,tera-blast,tera_blast_74,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
112,rhydon,rhydon,916,supercell-slam,supercell_slam_3,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/916/
113,chansey,chansey,851,tera-blast,tera_blast_75,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
113,chansey,chansey,883,snowscape,snowscape_7,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/883/
113,chansey,chansey,885,trailblaze,trailblaze_24,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/885/
113,chansey,chansey,886,chilling-water,chilling_water_23,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
116,horsea,horsea,851,tera-blast,tera_blast_76,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
116,horsea,horsea,886,chilling-water,chilling_water_24,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
117,seadra,seadra,851,tera-blast,tera_blast_77,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
117,seadra,seadra,883,snowscape,snowscape_8,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/883/
117,seadra,seadra,886,chilling-water,chilling_water_25,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
123,scyther,scyther,851,tera-blast,tera_blast_78,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
123,scyther,scyther,884,pounce,pounce_9,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/884/
123,scyther,scyther,885,trailblaze,trailblaze_25,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/885/
125,electabuzz,electabuzz,851,tera-blast,tera_blast_79,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
125,electabuzz,electabuzz,885,trailblaze,trailblaze_26,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/885/
125,electabuzz,electabuzz,916,supercell-slam,supercell_slam_4,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/916/
126,magmar,magmar,851,tera-blast,tera_blast_80,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
126,magmar,magmar,915,temper-flare,temper_flare_6,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/915/
128,tauros,tauros,851,tera-blast,tera_blast_81,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
128,tauros,tauros,873,raging-bull,raging_bull,generation-ix,level-up,35,scarlet-violet,https://pokeapi.co/api/v2/move/873/
128,tauros,tauros,885,trailblaze,trailblaze_27,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/885/
130,gyarados,gyarados,851,tera-blast,tera_blast_82,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
130,gyarados,gyarados,886,chilling-water,chilling_water_26,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
130,gyarados,gyarados,913,dragon-cheer,dragon_cheer_2,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/913/
130,gyarados,gyarados,915,temper-flare,temper_flare_7,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/915/
131,lapras,lapras,851,tera-blast,tera_blast_83,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/851/
131,lapras,lapras,883,snowscape,snowscape_9,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/883/
131,lapras,lapras,886,chilling-water,chilling_water_27,generation-ix,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/886/
