pokemon_id,pokemon_name,pokemon_slug,generation,game,sprite_kind,image,sourceUrl
123,scyther,scyther,generation-ii,crystal,front_default,pokemon/scyther/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/123.png
124,jynx,jynx,generation-ii,crystal,front_default,pokemon/jynx/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/124.png
125,electabuzz,electabuzz,generation-ii,crystal,front_default,pokemon/electabuzz/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/125.png
126,magmar,magmar,generation-ii,crystal,front_default,pokemon/magmar/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/126.png
127,pinsir,pinsir,generation-ii,crystal,front_default,pokemon/pinsir/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/127.png
128,tauros,tauros,generation-ii,crystal,front_default,pokemon/tauros/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/128.png
129,magikarp,magikarp,generation-ii,crystal,front_default,pokemon/magikarp/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/129.png
130,gyarados,gyarados,generation-ii,crystal,front_default,pokemon/gyarados/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/130.png
131,lapras,lapras,generation-ii,crystal,front_default,pokemon/lapras/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/131.png
132,ditto,ditto,generation-ii,crystal,front_default,pokemon/ditto/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/132.png
133,eevee,eevee,generation-ii,crystal,front_default,pokemon/eevee/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/133.png
134,vaporeon,vaporeon,generation-ii,crystal,front_default,pokemon/vaporeon/images/genii_crystal_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-ii/crystal/134.png
