pokemon_id,pokemon_name,pokemon_slug,generation,slot,type_name,sourceUrl
737,charjabug,charjabug,generation-vii,1,bug,https://pokeapi.co/api/v2/pokemon/737/
737,charjabug,charjabug,generation-vii,2,electric,https://pokeapi.co/api/v2/pokemon/737/
738,vikavolt,vikavolt,generation-vii,1,bug,https://pokeapi.co/api/v2/pokemon/738/
738,vikavolt,vikavolt,generation-vii,2,electric,https://pokeapi.co/api/v2/pokemon/738/
739,crabrawler,crabrawler,generation-vii,1,fighting,https://pokeapi.co/api/v2/pokemon/739/
740,crabominable,crabominable,generation-vii,1,fighting,https://pokeapi.co/api/v2/pokemon/740/
740,crabominable,crabominable,generation-vii,2,ice,https://pokeapi.co/api/v2/pokemon/740/
741,oricorio-baile,oricorio_baile,generation-vii,1,fire,https://pokeapi.co/api/v2/pokemon/741/
741,oricorio-baile,oricorio_baile,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/741/
742,cutiefly,cutiefly,generation-vii,1,bug,https://pokeapi.co/api/v2/pokemon/742/
742,cutiefly,cutiefly,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/742/
743,ribombee,ribombee,generation-vii,1,bug,https://pokeapi.co/api/v2/pokemon/743/
743,ribombee,ribombee,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/743/
744,rockruff,rockruff,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/744/
745,lycanroc-midday,lycanroc_midday,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/745/
746,wishiwashi-solo,wishiwashi_solo,generation-vii,1,water,https://pokeapi.co/api/v2/pokemon/746/
747,mareanie,mareanie,generation-vii,1,poison,https://pokeapi.co/api/v2/pokemon/747/
747,mareanie,mareanie,generation-vii,2,water,https://pokeapi.co/api/v2/pokemon/747/
748,toxapex,toxapex,generation-vii,1,poison,https://pokeapi.co/api/v2/pokemon/748/
748,toxapex,toxapex,generation-vii,2,water,https://pokeapi.co/api/v2/pokemon/748/
749,mudbray,mudbray,generation-vii,1,ground,https://pokeapi.co/api/v2/pokemon/749/
750,mudsdale,mudsdale,generation-vii,1,ground,https://pokeapi.co/api/v2/pokemon/750/
751,dewpider,dewpider,generation-vii,1,water,https://pokeapi.co/api/v2/pokemon/751/
751,dewpider,dewpider,generation-vii,2,bug,https://pokeapi.co/api/v2/pokemon/751/
752,araquanid,araquanid,generation-vii,1,water,https://pokeapi.co/api/v2/pokemon/752/
752,araquanid,araquanid,generation-vii,2,bug,https://pokeapi.co/api/v2/pokemon/752/
753,fomantis,fomantis,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/753/
754,lurantis,lurantis,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/754/
755,morelull,morelull,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/755/
755,morelull,morelull,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/755/
756,shiinotic,shiinotic,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/756/
756,shiinotic,shiinotic,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/756/
757,salandit,salandit,generation-vii,1,poison,https://pokeapi.co/api/v2/pokemon/757/
757,salandit,salandit,generation-vii,2,fire,https://pokeapi.co/api/v2/pokemon/757/
758,salazzle,salazzle,generation-vii,1,poison,https://pokeapi.co/api/v2/pokemon/758/
758,salazzle,salazzle,generation-vii,2,fire,https://pokeapi.co/api/v2/pokemon/758/
759,stufful,stufful,generation-vii,1,normal,https://pokeapi.co/api/v2/pokemon/759/
759,stufful,stufful,generation-vii,2,fighting,https://pokeapi.co/api/v2/pokemon/759/
760,bewear,bewear,generation-vii,1,normal,https://pokeapi.co/api/v2/pokemon/760/
760,bewear,bewear,generation-vii,2,fighting,https://pokeapi.co/api/v2/pokemon/760/
761,bounsweet,bounsweet,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/761/
762,steenee,steenee,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/762/
763,tsareena,tsareena,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/763/
764,comfey,comfey,generation-vii,1,fairy,https://pokeapi.co/api/v2/pokemon/764/
765,oranguru,oranguru,generation-vii,1,normal,https://pokeapi.co/api/v2/pokemon/765/
765,oranguru,oranguru,generation-vii,2,psychic,https://pokeapi.co/api/v2/pokemon/765/
766,passimian,passimian,generation-vii,1,fighting,https://pokeapi.co/api/v2/pokemon/766/
767,wimpod,wimpod,generation-vii,1,bug,https://pokeapi.co/api/v2/pokemon/767/
767,wimpod,wimpod,generation-vii,2,water,https://pokeapi.co/api/v2/pokemon/767/
768,golisopod,golisopod,generation-vii,1,bug,https://pokeapi.co/api/v2/pokemon/768/
768,golisopod,golisopod,generation-vii,2,water,https://pokeapi.co/api/v2/pokemon/768/
769,sandygast,sandygast,generation-vii,1,ghost,https://pokeapi.co/api/v2/pokemon/769/
769,sandygast,sandygast,generation-vii,2,ground,https://pokeapi.co/api/v2/pokemon/769/
770,palossand,palossand,generation-vii,1,ghost,https://pokeapi.co/api/v2/pokemon/770/
770,palossand,palossand,generation-vii,2,ground,https://pokeapi.co/api/v2/pokemon/770/
771,pyukumuku,pyukumuku,generation-vii,1,water,https://pokeapi.co/api/v2/pokemon/771/
772,type-null,type_null,generation-vii,1,normal,https://pokeapi.co/api/v2/pokemon/772/
773,silvally,silvally,generation-vii,1,normal,https://pokeapi.co/api/v2/pokemon/773/
774,minior-red-meteor,minior_red_meteor,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/774/
774,minior-red-meteor,minior_red_meteor,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/774/
775,komala,komala,generation-vii,1,normal,https://pokeapi.co/api/v2/pokemon/775/
776,turtonator,turtonator,generation-vii,1,fire,https://pokeapi.co/api/v2/pokemon/776/
776,turtonator,turtonator,generation-vii,2,dragon,https://pokeapi.co/api/v2/pokemon/776/
777,togedemaru,togedemaru,generation-vii,1,electric,https://pokeapi.co/api/v2/pokemon/777/
777,togedemaru,togedemaru,generation-vii,2,steel,https://pokeapi.co/api/v2/pokemon/777/
778,mimikyu-disguised,mimikyu_disguised,generation-vii,1,ghost,https://pokeapi.co/api/v2/pokemon/778/
778,mimikyu-disguised,mimikyu_disguised,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/778/
779,bruxish,bruxish,generation-vii,1,water,https://pokeapi.co/api/v2/pokemon/779/
779,bruxish,bruxish,generation-vii,2,psychic,https://pokeapi.co/api/v2/pokemon/779/
780,drampa,drampa,generation-vii,1,normal,https://pokeapi.co/api/v2/pokemon/780/
780,drampa,drampa,generation-vii,2,dragon,https://pokeapi.co/api/v2/pokemon/780/
781,dhelmise,dhelmise,generation-vii,1,ghost,https://pokeapi.co/api/v2/pokemon/781/
781,dhelmise,dhelmise,generation-vii,2,grass,https://pokeapi.co/api/v2/pokemon/781/
782,jangmo-o,jangmo_o,generation-vii,1,dragon,https://pokeapi.co/api/v2/pokemon/782/
783,hakamo-o,hakamo_o,generation-vii,1,dragon,https://pokeapi.co/api/v2/pokemon/783/
783,hakamo-o,hakamo_o,generation-vii,2,fighting,https://pokeapi.co/api/v2/pokemon/783/
784,kommo-o,kommo_o,generation-vii,1,dragon,https://pokeapi.co/api/v2/pokemon/784/
784,kommo-o,kommo_o,generation-vii,2,fighting,https://pokeapi.co/api/v2/pokemon/784/
785,tapu-koko,tapu_koko,generation-vii,1,electric,https://pokeapi.co/api/v2/pokemon/785/
785,tapu-koko,tapu_koko,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/785/
786,tapu-lele,tapu_lele,generation-vii,1,psychic,https://pokeapi.co/api/v2/pokemon/786/
786,tapu-lele,tapu_lele,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/786/
787,tapu-bulu,tapu_bulu,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/787/
787,tapu-bulu,tapu_bulu,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/787/
788,tapu-fini,tapu_fini,generation-vii,1,water,https://pokeapi.co/api/v2/pokemon/788/
788,tapu-fini,tapu_fini,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/788/
789,cosmog,cosmog,generation-vii,1,psychic,https://pokeapi.co/api/v2/pokemon/789/
790,cosmoem,cosmoem,generation-vii,1,psychic,https://pokeapi.co/api/v2/pokemon/790/
791,solgaleo,solgaleo,generation-vii,1,psychic,https://pokeapi.co/api/v2/pokemon/791/
791,solgaleo,solgaleo,generation-vii,2,steel,https://pokeapi.co/api/v2/pokemon/791/
792,lunala,lunala,generation-vii,1,psychic,https://pokeapi.co/api/v2/pokemon/792/
792,lunala,lunala,generation-vii,2,ghost,https://pokeapi.co/api/v2/pokemon/792/
793,nihilego,nihilego,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/793/
793,nihilego,nihilego,generation-vii,2,poison,https://pokeapi.co/api/v2/pokemon/793/
794,buzzwole,buzzwole,generation-vii,1,bug,https://pokeapi.co/api/v2/pokemon/794/
794,buzzwole,buzzwole,generation-vii,2,fighting,https://pokeapi.co/api/v2/pokemon/794/
795,pheromosa,pheromosa,generation-vii,1,bug,https://pokeapi.co/api/v2/pokemon/795/
795,pheromosa,pheromosa,generation-vii,2,fighting,https://pokeapi.co/api/v2/pokemon/795/
796,xurkitree,xurkitree,generation-vii,1,electric,https://pokeapi.co/api/v2/pokemon/796/
797,celesteela,celesteela,generation-vii,1,steel,https://pokeapi.co/api/v2/pokemon/797/
797,celesteela,celesteela,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/797/
798,kartana,kartana,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/798/
798,kartana,kartana,generation-vii,2,steel,https://pokeapi.co/api/v2/pokemon/798/
799,guzzlord,guzzlord,generation-vii,1,dark,https://pokeapi.co/api/v2/pokemon/799/
799,guzzlord,guzzlord,generation-vii,2,dragon,https://pokeapi.co/api/v2/pokemon/799/
800,necrozma,necrozma,generation-vii,1,psychic,https://pokeapi.co/api/v2/pokemon/800/
801,magearna,magearna,generation-vii,1,steel,https://pokeapi.co/api/v2/pokemon/801/
801,magearna,magearna,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/801/
802,marshadow,marshadow,generation-vii,1,fighting,https://pokeapi.co/api/v2/pokemon/802/
802,marshadow,marshadow,generation-vii,2,ghost,https://pokeapi.co/api/v2/pokemon/802/
803,poipole,poipole,generation-vii,1,poison,https://pokeapi.co/api/v2/pokemon/803/
804,naganadel,naganadel,generation-vii,1,poison,https://pokeapi.co/api/v2/pokemon/804/
804,naganadel,naganadel,generation-vii,2,dragon,https://pokeapi.co/api/v2/pokemon/804/
805,stakataka,stakataka,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/805/
805,stakataka,stakataka,generation-vii,2,steel,https://pokeapi.co/api/v2/pokemon/805/
806,blacephalon,blacephalon,generation-vii,1,fire,https://pokeapi.co/api/v2/pokemon/806/
806,blacephalon,blacephalon,generation-vii,2,ghost,https://pokeapi.co/api/v2/pokemon/806/
807,zeraora,zeraora,generation-vii,1,electric,https://pokeapi.co/api/v2/pokemon/807/
808,meltan,meltan,generation-vii,1,steel,https://pokeapi.co/api/v2/pokemon/808/
809,melmetal,melmetal,generation-vii,1,steel,https://pokeapi.co/api/v2/pokemon/809/
10121,gumshoos-totem,gumshoos_totem,generation-vii,1,normal,https://pokeapi.co/api/v2/pokemon/10121/
10122,vikavolt-totem,vikavolt_totem,generation-vii,1,bug,https://pokeapi.co/api/v2/pokemon/10122/
10122,vikavolt-totem,vikavolt_totem,generation-vii,2,electric,https://pokeapi.co/api/v2/pokemon/10122/
10123,oricorio-pom-pom,oricorio_pom_pom,generation-vii,1,electric,https://pokeapi.co/api/v2/pokemon/10123/
10123,oricorio-pom-pom,oricorio_pom_pom,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10123/
10124,oricorio-pau,oricorio_pau,generation-vii,1,psychic,https://pokeapi.co/api/v2/pokemon/10124/
10124,oricorio-pau,oricorio_pau,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10124/
10125,oricorio-sensu,oricorio_sensu,generation-vii,1,ghost,https://pokeapi.co/api/v2/pokemon/10125/
10125,oricorio-sensu,oricorio_sensu,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10125/
10126,lycanroc-midnight,lycanroc_midnight,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10126/
10127,wishiwashi-school,wishiwashi_school,generation-vii,1,water,https://pokeapi.co/api/v2/pokemon/10127/
10128,lurantis-totem,lurantis_totem,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/10128/
10129,salazzle-totem,salazzle_totem,generation-vii,1,poison,https://pokeapi.co/api/v2/pokemon/10129/
10129,salazzle-totem,salazzle_totem,generation-vii,2,fire,https://pokeapi.co/api/v2/pokemon/10129/
10130,minior-orange-meteor,minior_orange_meteor,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10130/
10130,minior-orange-meteor,minior_orange_meteor,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10130/
10131,minior-yellow-meteor,minior_yellow_meteor,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10131/
10131,minior-yellow-meteor,minior_yellow_meteor,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10131/
10132,minior-green-meteor,minior_green_meteor,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10132/
10132,minior-green-meteor,minior_green_meteor,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10132/
10133,minior-blue-meteor,minior_blue_meteor,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10133/
10133,minior-blue-meteor,minior_blue_meteor,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10133/
10134,minior-indigo-meteor,minior_indigo_meteor,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10134/
10134,minior-indigo-meteor,minior_indigo_meteor,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10134/
10135,minior-violet-meteor,minior_violet_meteor,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10135/
10135,minior-violet-meteor,minior_violet_meteor,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10135/
10136,minior-red,minior_red,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10136/
10136,minior-red,minior_red,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10136/
10137,minior-orange,minior_orange,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10137/
10137,minior-orange,minior_orange,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10137/
10138,minior-yellow,minior_yellow,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10138/
10138,minior-yellow,minior_yellow,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10138/
10139,minior-green,minior_green,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10139/
10139,minior-green,minior_green,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10139/
10140,minior-blue,minior_blue,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10140/
10140,minior-blue,minior_blue,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10140/
10141,minior-indigo,minior_indigo,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10141/
10141,minior-indigo,minior_indigo,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10141/
10142,minior-violet,minior_violet,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10142/
10142,minior-violet,minior_violet,generation-vii,2,flying,https://pokeapi.co/api/v2/pokemon/10142/
10143,mimikyu-busted,mimikyu_busted,generation-vii,1,ghost,https://pokeapi.co/api/v2/pokemon/10143/
10143,mimikyu-busted,mimikyu_busted,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/10143/
10144,mimikyu-totem-disguised,mimikyu_totem_disguised,generation-vii,1,ghost,https://pokeapi.co/api/v2/pokemon/10144/
10144,mimikyu-totem-disguised,mimikyu_totem_disguised,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/10144/
10145,mimikyu-totem-busted,mimikyu_totem_busted,generation-vii,1,ghost,https://pokeapi.co/api/v2/pokemon/10145/
10145,mimikyu-totem-busted,mimikyu_totem_busted,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/10145/
10146,kommo-o-totem,kommo_o_totem,generation-vii,1,dragon,https://pokeapi.co/api/v2/pokemon/10146/
10146,kommo-o-totem,kommo_o_totem,generation-vii,2,fighting,https://pokeapi.co/api/v2/pokemon/10146/
10147,magearna-original,magearna_original,generation-vii,1,steel,https://pokeapi.co/api/v2/pokemon/10147/
10147,magearna-original,magearna_original,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/10147/
10150,ribombee-totem,ribombee_totem,generation-vii,1,bug,https://pokeapi.co/api/v2/pokemon/10150/
10150,ribombee-totem,ribombee_totem,generation-vii,2,fairy,https://pokeapi.co/api/v2/pokemon/10150/
10151,rockruff-own-tempo,rockruff_own_tempo,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10151/
10152,lycanroc-dusk,lycanroc_dusk,generation-vii,1,rock,https://pokeapi.co/api/v2/pokemon/10152/
10153,araquanid-totem,araquanid_totem,generation-vii,1,water,https://pokeapi.co/api/v2/pokemon/10153/
10153,araquanid-totem,araquanid_totem,generation-vii,2,bug,https://pokeapi.co/api/v2/pokemon/10153/
10154,togedemaru-totem,togedemaru_totem,generation-vii,1,electric,https://pokeapi.co/api/v2/pokemon/10154/
10154,togedemaru-totem,togedemaru_totem,generation-vii,2,steel,https://pokeapi.co/api/v2/pokemon/10154/
10155,necrozma-dusk,necrozma_dusk,generation-vii,1,psychic,https://pokeapi.co/api/v2/pokemon/10155/
10155,necrozma-dusk,necrozma_dusk,generation-vii,2,steel,https://pokeapi.co/api/v2/pokemon/10155/
10156,necrozma-dawn,necrozma_dawn,generation-vii,1,psychic,https://pokeapi.co/api/v2/pokemon/10156/
10156,necrozma-dawn,necrozma_dawn,generation-vii,2,ghost,https://pokeapi.co/api/v2/pokemon/10156/
10157,necrozma-ultra,necrozma_ultra,generation-vii,1,psychic,https://pokeapi.co/api/v2/pokemon/10157/
10157,necrozma-ultra,necrozma_ultra,generation-vii,2,dragon,https://pokeapi.co/api/v2/pokemon/10157/
10208,melmetal-gmax,melmetal_gmax,generation-vii,1,steel,https://pokeapi.co/api/v2/pokemon/10208/
10244,decidueye-hisui,decidueye_hisui,generation-vii,1,grass,https://pokeapi.co/api/v2/pokemon/10244/
10244,decidueye-hisui,decidueye_hisui,generation-vii,2,fighting,https://pokeapi.co/api/v2/pokemon/10244/
10302,drampa-mega,drampa_mega,generation-vii,1,normal,https://pokeapi.co/api/v2/pokemon/10302/
10302,drampa-mega,drampa_mega,generation-vii,2,dragon,https://pokeapi.co/api/v2/pokemon/10302/
