pokemon_id,pokemon_name,pokemon_slug,generation,slot,type_name,sourceUrl
21,spearow,spearow,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/21/
22,fearow,fearow,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/22/
22,fearow,fearow,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/22/
23,ekans,ekans,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/23/
24,arbok,arbok,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/24/
25,pikachu,pikachu,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/25/
26,raichu,raichu,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/26/
27,sandshrew,sandshrew,generation-i,1,ground,https://pokeapi.co/api/v2/pokemon/27/
28,sandslash,sandslash,generation-i,1,ground,https://pokeapi.co/api/v2/pokemon/28/
29,nidoran-f,nidoran_f,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/29/
30,nidorina,nidorina,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/30/
31,nidoqueen,nidoqueen,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/31/
31,nidoqueen,nidoqueen,generation-i,2,ground,https://pokeapi.co/api/v2/pokemon/31/
32,nidoran-m,nidoran_m,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/32/
33,nidorino,nidorino,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/33/
34,nidoking,nidoking,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/34/
34,nidoking,nidoking,generation-i,2,ground,https://pokeapi.co/api/v2/pokemon/34/
35,clefairy,clefairy,generation-i,1,fairy,https://pokeapi.co/api/v2/pokemon/35/
36,clefable,clefable,generation-i,1,fairy,https://pokeapi.co/api/v2/pokemon/36/
37,vulpix,vulpix,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/37/
38,ninetales,ninetales,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/38/
39,jigglypuff,jigglypuff,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/39/
39,jigglypuff,jigglypuff,generation-i,2,fairy,https://pokeapi.co/api/v2/pokemon/39/
40,wigglytuff,wigglytuff,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/40/
40,wigglytuff,wigglytuff,generation-i,2,fairy,https://pokeapi.co/api/v2/pokemon/40/
41,zubat,zubat,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/41/
41,zubat,zubat,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/41/
42,golbat,golbat,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/42/
42,golbat,golbat,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/42/
43,oddish,oddish,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/43/
43,oddish,oddish,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/43/
44,gloom,gloom,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/44/
44,gloom,gloom,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/44/
45,vileplume,vileplume,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/45/
45,vileplume,vileplume,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/45/
46,paras,paras,generation-i,1,bug,https://pokeapi.co/api/v2/pokemon/46/
46,paras,paras,generation-i,2,grass,https://pokeapi.co/api/v2/pokemon/46/
47,parasect,parasect,generation-i,1,bug,https://pokeapi.co/api/v2/pokemon/47/
47,parasect,parasect,generation-i,2,grass,https://pokeapi.co/api/v2/pokemon/47/
48,venonat,venonat,generation-i,1,bug,https://pokeapi.co/api/v2/pokemon/48/
48,venonat,venonat,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/48/
49,venomoth,venomoth,generation-i,1,bug,https://pokeapi.co/api/v2/pokemon/49/
49,venomoth,venomoth,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/49/
50,diglett,diglett,generation-i,1,ground,https://pokeapi.co/api/v2/pokemon/50/
51,dugtrio,dugtrio,generation-i,1,ground,https://pokeapi.co/api/v2/pokemon/51/
52,meowth,meowth,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/52/
53,persian,persian,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/53/
54,psyduck,psyduck,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/54/
55,golduck,golduck,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/55/
56,mankey,mankey,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/56/
57,primeape,primeape,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/57/
58,growlithe,growlithe,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/58/
59,arcanine,arcanine,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/59/
60,poliwag,poliwag,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/60/
61,poliwhirl,poliwhirl,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/61/
62,poliwrath,poliwrath,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/62/
62,poliwrath,poliwrath,generation-i,2,fighting,https://pokeapi.co/api/v2/pokemon/62/
63,abra,abra,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/63/
64,kadabra,kadabra,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/64/
65,alakazam,alakazam,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/65/
66,machop,machop,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/66/
67,machoke,machoke,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/67/
68,machamp,machamp,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/68/
69,bellsprout,bellsprout,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/69/
69,bellsprout,bellsprout,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/69/
70,weepinbell,weepinbell,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/70/
70,weepinbell,weepinbell,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/70/
71,victreebel,victreebel,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/71/
71,victreebel,victreebel,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/71/
72,tentacool,tentacool,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/72/
72,tentacool,tentacool,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/72/
73,tentacruel,tentacruel,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/73/
73,tentacruel,tentacruel,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/73/
74,geodude,geodude,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/74/
74,geodude,geodude,generation-i,2,ground,https://pokeapi.co/api/v2/pokemon/74/
75,graveler,graveler,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/75/
75,graveler,graveler,generation-i,2,ground,https://pokeapi.co/api/v2/pokemon/75/
76,golem,golem,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/76/
76,golem,golem,generation-i,2,ground,https://pokeapi.co/api/v2/pokemon/76/
77,ponyta,ponyta,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/77/
78,rapidash,rapidash,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/78/
79,slowpoke,slowpoke,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/79/
79,slowpoke,slowpoke,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/79/
80,slowbro,slowbro,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/80/
80,slowbro,slowbro,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/80/
81,magnemite,magnemite,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/81/
81,magnemite,magnemite,generation-i,2,steel,https://pokeapi.co/api/v2/pokemon/81/
82,magneton,magneton,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/82/
82,magneton,magneton,generation-i,2,steel,https://pokeapi.co/api/v2/pokemon/82/
83,farfetchd,farfetchd,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/83/
83,farfetchd,farfetchd,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/83/
84,doduo,doduo,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/84/
84,doduo,doduo,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/84/
85,dodrio,dodrio,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/85/
85,dodrio,dodrio,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/85/
86,seel,seel,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/86/
87,dewgong,dewgong,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/87/
87,dewgong,dewgong,generation-i,2,ice,https://pokeapi.co/api/v2/pokemon/87/
88,grimer,grimer,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/88/
89,muk,muk,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/89/
90,shellder,shellder,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/90/
91,cloyster,cloyster,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/91/
91,cloyster,cloyster,generation-i,2,ice,https://pokeapi.co/api/v2/pokemon/91/
92,gastly,gastly,generation-i,1,ghost,https://pokeapi.co/api/v2/pokemon/92/
92,gastly,gastly,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/92/
93,haunter,haunter,generation-i,1,ghost,https://pokeapi.co/api/v2/pokemon/93/
93,haunter,haunter,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/93/
94,gengar,gengar,generation-i,1,ghost,https://pokeapi.co/api/v2/pokemon/94/
94,gengar,gengar,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/94/
95,onix,onix,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/95/
95,onix,onix,generation-i,2,ground,https://pokeapi.co/api/v2/pokemon/95/
96,drowzee,drowzee,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/96/
97,hypno,hypno,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/97/
98,krabby,krabby,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/98/
99,kingler,kingler,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/99/
100,voltorb,voltorb,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/100/
101,electrode,electrode,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/101/
102,exeggcute,exeggcute,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/102/
102,exeggcute,exeggcute,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/102/
103,exeggutor,exeggutor,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/103/
103,exeggutor,exeggutor,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/103/
104,cubone,cubone,generation-i,1,ground,https://pokeapi.co/api/v2/pokemon/104/
105,marowak,marowak,generation-i,1,ground,https://pokeapi.co/api/v2/pokemon/105/
106,hitmonlee,hitmonlee,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/106/
107,hitmonchan,hitmonchan,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/107/
108,lickitung,lickitung,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/108/
109,koffing,koffing,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/109/
110,weezing,weezing,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/110/
111,rhyhorn,rhyhorn,generation-i,1,ground,https://pokeapi.co/api/v2/pokemon/111/
111,rhyhorn,rhyhorn,generation-i,2,rock,https://pokeapi.co/api/v2/pokemon/111/
112,rhydon,rhydon,generation-i,1,ground,https://pokeapi.co/api/v2/pokemon/112/
112,rhydon,rhydon,generation-i,2,rock,https://pokeapi.co/api/v2/pokemon/112/
113,chansey,chansey,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/113/
114,tangela,tangela,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/114/
115,kangaskhan,kangaskhan,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/115/
116,horsea,horsea,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/116/
117,seadra,seadra,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/117/
118,goldeen,goldeen,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/118/
119,seaking,seaking,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/119/
120,staryu,staryu,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/120/
121,starmie,starmie,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/121/
121,starmie,starmie,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/121/
122,mr-mime,mr_mime,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/122/
122,mr-mime,mr_mime,generation-i,2,fairy,https://pokeapi.co/api/v2/pokemon/122/
123,scyther,scyther,generation-i,1,bug,https://pokeapi.co/api/v2/pokemon/123/
123,scyther,scyther,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/123/
124,jynx,jynx,generation-i,1,ice,https://pokeapi.co/api/v2/pokemon/124/
124,jynx,jynx,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/124/
125,electabuzz,electabuzz,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/125/
126,magmar,magmar,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/126/
127,pinsir,pinsir,generation-i,1,bug,https://pokeapi.co/api/v2/pokemon/127/
128,tauros,tauros,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/128/
129,magikarp,magikarp,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/129/
130,gyarados,gyarados,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/130/
130,gyarados,gyarados,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/130/
131,lapras,lapras,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/131/
131,lapras,lapras,generation-i,2,ice,https://pokeapi.co/api/v2/pokemon/131/
132,ditto,ditto,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/132/
133,eevee,eevee,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/133/
134,vaporeon,vaporeon,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/134/
135,jolteon,jolteon,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/135/
136,flareon,flareon,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/136/
137,porygon,porygon,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/137/
138,omanyte,omanyte,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/138/
138,omanyte,omanyte,generation-i,2,water,https://pokeapi.co/api/v2/pokemon/138/
139,omastar,omastar,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/139/
139,omastar,omastar,generation-i,2,water,https://pokeapi.co/api/v2/pokemon/139/
140,kabuto,kabuto,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/140/
140,kabuto,kabuto,generation-i,2,water,https://pokeapi.co/api/v2/pokemon/140/
141,kabutops,kabutops,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/141/
141,kabutops,kabutops,generation-i,2,water,https://pokeapi.co/api/v2/pokemon/141/
142,aerodactyl,aerodactyl,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/142/
142,aerodactyl,aerodactyl,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/142/
143,snorlax,snorlax,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/143/
144,articuno,articuno,generation-i,1,ice,https://pokeapi.co/api/v2/pokemon/144/
144,articuno,articuno,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/144/
145,zapdos,zapdos,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/145/
145,zapdos,zapdos,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/145/
146,moltres,moltres,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/146/
146,moltres,moltres,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/146/
147,dratini,dratini,generation-i,1,dragon,https://pokeapi.co/api/v2/pokemon/147/
148,dragonair,dragonair,generation-i,1,dragon,https://pokeapi.co/api/v2/pokemon/148/
149,dragonite,dragonite,generation-i,1,dragon,https://pokeapi.co/api/v2/pokemon/149/
149,dragonite,dragonite,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/149/
150,mewtwo,mewtwo,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/150/
151,mew,mew,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/151/
10033,venusaur-mega,venusaur_mega,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/10033/
10033,venusaur-mega,venusaur_mega,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/10033/
10034,charizard-mega-x,charizard_mega_x,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/10034/
10034,charizard-mega-x,charizard_mega_x,generation-i,2,dragon,https://pokeapi.co/api/v2/pokemon/10034/
10035,charizard-mega-y,charizard_mega_y,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/10035/
10035,charizard-mega-y,charizard_mega_y,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10035/
10036,blastoise-mega,blastoise_mega,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/10036/
10037,alakazam-mega,alakazam_mega,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/10037/
10038,gengar-mega,gengar_mega,generation-i,1,ghost,https://pokeapi.co/api/v2/pokemon/10038/
10038,gengar-mega,gengar_mega,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/10038/
10039,kangaskhan-mega,kangaskhan_mega,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/10039/
10040,pinsir-mega,pinsir_mega,generation-i,1,bug,https://pokeapi.co/api/v2/pokemon/10040/
10040,pinsir-mega,pinsir_mega,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10040/
10041,gyarados-mega,gyarados_mega,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/10041/
10041,gyarados-mega,gyarados_mega,generation-i,2,dark,https://pokeapi.co/api/v2/pokemon/10041/
10042,aerodactyl-mega,aerodactyl_mega,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/10042/
10042,aerodactyl-mega,aerodactyl_mega,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10042/
10043,mewtwo-mega-x,mewtwo_mega_x,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/10043/
10043,mewtwo-mega-x,mewtwo_mega_x,generation-i,2,fighting,https://pokeapi.co/api/v2/pokemon/10043/
10044,mewtwo-mega-y,mewtwo_mega_y,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/10044/
10071,slowbro-mega,slowbro_mega,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/10071/
10071,slowbro-mega,slowbro_mega,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/10071/
10073,pidgeot-mega,pidgeot_mega,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/10073/
10073,pidgeot-mega,pidgeot_mega,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10073/
10080,pikachu-rock-star,pikachu_rock_star,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10080/
10081,pikachu-belle,pikachu_belle,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10081/
10082,pikachu-pop-star,pikachu_pop_star,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10082/
10083,pikachu-phd,pikachu_phd,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10083/
10084,pikachu-libre,pikachu_libre,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10084/
10085,pikachu-cosplay,pikachu_cosplay,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10085/
10090,beedrill-mega,beedrill_mega,generation-i,1,bug,https://pokeapi.co/api/v2/pokemon/10090/
10090,beedrill-mega,beedrill_mega,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/10090/
10091,rattata-alola,rattata_alola,generation-i,1,dark,https://pokeapi.co/api/v2/pokemon/10091/
10091,rattata-alola,rattata_alola,generation-i,2,normal,https://pokeapi.co/api/v2/pokemon/10091/
10092,raticate-alola,raticate_alola,generation-i,1,dark,https://pokeapi.co/api/v2/pokemon/10092/
10092,raticate-alola,raticate_alola,generation-i,2,normal,https://pokeapi.co/api/v2/pokemon/10092/
10093,raticate-totem-alola,raticate_totem_alola,generation-i,1,dark,https://pokeapi.co/api/v2/pokemon/10093/
10093,raticate-totem-alola,raticate_totem_alola,generation-i,2,normal,https://pokeapi.co/api/v2/pokemon/10093/
10094,pikachu-original-cap,pikachu_original_cap,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10094/
10095,pikachu-hoenn-cap,pikachu_hoenn_cap,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10095/
10096,pikachu-sinnoh-cap,pikachu_sinnoh_cap,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10096/
10097,pikachu-unova-cap,pikachu_unova_cap,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10097/
10098,pikachu-kalos-cap,pikachu_kalos_cap,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10098/
10099,pikachu-alola-cap,pikachu_alola_cap,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10099/
10100,raichu-alola,raichu_alola,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10100/
10100,raichu-alola,raichu_alola,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/10100/
10101,sandshrew-alola,sandshrew_alola,generation-i,1,ice,https://pokeapi.co/api/v2/pokemon/10101/
10101,sandshrew-alola,sandshrew_alola,generation-i,2,steel,https://pokeapi.co/api/v2/pokemon/10101/
10102,sandslash-alola,sandslash_alola,generation-i,1,ice,https://pokeapi.co/api/v2/pokemon/10102/
10102,sandslash-alola,sandslash_alola,generation-i,2,steel,https://pokeapi.co/api/v2/pokemon/10102/
10103,vulpix-alola,vulpix_alola,generation-i,1,ice,https://pokeapi.co/api/v2/pokemon/10103/
10104,ninetales-alola,ninetales_alola,generation-i,1,ice,https://pokeapi.co/api/v2/pokemon/10104/
10104,ninetales-alola,ninetales_alola,generation-i,2,fairy,https://pokeapi.co/api/v2/pokemon/10104/
10105,diglett-alola,diglett_alola,generation-i,1,ground,https://pokeapi.co/api/v2/pokemon/10105/
10105,diglett-alola,diglett_alola,generation-i,2,steel,https://pokeapi.co/api/v2/pokemon/10105/
10106,dugtrio-alola,dugtrio_alola,generation-i,1,ground,https://pokeapi.co/api/v2/pokemon/10106/
10106,dugtrio-alola,dugtrio_alola,generation-i,2,steel,https://pokeapi.co/api/v2/pokemon/10106/
10107,meowth-alola,meowth_alola,generation-i,1,dark,https://pokeapi.co/api/v2/pokemon/10107/
10108,persian-alola,persian_alola,generation-i,1,dark,https://pokeapi.co/api/v2/pokemon/10108/
10109,geodude-alola,geodude_alola,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/10109/
10109,geodude-alola,geodude_alola,generation-i,2,electric,https://pokeapi.co/api/v2/pokemon/10109/
10110,graveler-alola,graveler_alola,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/10110/
10110,graveler-alola,graveler_alola,generation-i,2,electric,https://pokeapi.co/api/v2/pokemon/10110/
10111,golem-alola,golem_alola,generation-i,1,rock,https://pokeapi.co/api/v2/pokemon/10111/
10111,golem-alola,golem_alola,generation-i,2,electric,https://pokeapi.co/api/v2/pokemon/10111/
10112,grimer-alola,grimer_alola,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/10112/
10112,grimer-alola,grimer_alola,generation-i,2,dark,https://pokeapi.co/api/v2/pokemon/10112/
10113,muk-alola,muk_alola,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/10113/
10113,muk-alola,muk_alola,generation-i,2,dark,https://pokeapi.co/api/v2/pokemon/10113/
10114,exeggutor-alola,exeggutor_alola,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/10114/
10114,exeggutor-alola,exeggutor_alola,generation-i,2,dragon,https://pokeapi.co/api/v2/pokemon/10114/
10115,marowak-alola,marowak_alola,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/10115/
10115,marowak-alola,marowak_alola,generation-i,2,ghost,https://pokeapi.co/api/v2/pokemon/10115/
10148,pikachu-partner-cap,pikachu_partner_cap,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10148/
10149,marowak-totem,marowak_totem,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/10149/
10149,marowak-totem,marowak_totem,generation-i,2,ghost,https://pokeapi.co/api/v2/pokemon/10149/
10158,pikachu-starter,pikachu_starter,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10158/
