id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
411,bastiodon,bastiodon,generation-iv,173,13,1495,"rock, steel","sturdy, soundproof","hp: 60, attack: 52, defense: 168, special-attack: 47, special-defense: 138, speed: 30",pokemon/bastiodon/images/sprite_default.png,pokemon/bastiodon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/411/
412,burmy,burmy,generation-iv,45,2,34,bug,"shed-skin, overcoat","hp: 40, attack: 29, defense: 45, special-attack: 29, special-defense: 45, speed: 36",pokemon/burmy/images/sprite_default.png,pokemon/burmy/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/412/
413,wormadam-plant,wormadam_plant,generation-iv,148,5,65,"bug, grass","anticipation, overcoat","hp: 60, attack: 59, defense: 85, special-attack: 79, special-defense: 105, speed: 36",pokemon/wormadam_plant/images/sprite_default.png,pokemon/wormadam_plant/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/413/
414,mothim,mothim,generation-iv,148,9,233,"bug, flying","swarm, tinted-lens","hp: 70, attack: 94, defense: 50, special-attack: 94, special-defense: 50, speed: 66",pokemon/mothim/images/sprite_default.png,pokemon/mothim/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/414/
415,combee,combee,generation-iv,49,3,55,"bug, flying","honey-gather, hustle","hp: 30, attack: 30, defense: 42, special-attack: 30, special-defense: 42, speed: 70",pokemon/combee/images/sprite_default.png,pokemon/combee/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/415/
416,vespiquen,vespiquen,generation-iv,166,12,385,"bug, flying","pressure, unnerve","hp: 70, attack: 80, defense: 102, special-attack: 80, special-defense: 102, speed: 40",pokemon/vespiquen/images/sprite_default.png,pokemon/vespiquen/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/416/
417,pachirisu,pachirisu,generation-iv,142,4,39,electric,"run-away, pickup, volt-absorb","hp: 60, attack: 45, defense: 70, special-attack: 45, special-defense: 90, speed: 95",pokemon/pachirisu/images/sprite_default.png,pokemon/pachirisu/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/417/
418,buizel,buizel,generation-iv,66,7,295,water,"swift-swim, water-veil","hp: 55, attack: 65, defense: 35, special-attack: 60, special-defense: 30, speed: 85",pokemon/buizel/images/sprite_default.png,pokemon/buizel/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/418/
419,floatzel,floatzel,generation-iv,173,11,335,water,"swift-swim, water-veil","hp: 85, attack: 105, defense: 55, special-attack: 85, special-defense: 50, speed: 115",pokemon/floatzel/images/sprite_default.png,pokemon/floatzel/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/419/
420,cherubi,cherubi,generation-iv,55,4,33,grass,chlorophyll,"hp: 45, attack: 35, defense: 45, special-attack: 62, special-defense: 53, speed: 35",pokemon/cherubi/images/sprite_default.png,pokemon/cherubi/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/420/
421,cherrim,cherrim,generation-iv,158,5,93,grass,flower-gift,"hp: 70, attack: 60, defense: 70, special-attack: 87, special-defense: 78, speed: 85",pokemon/cherrim/images/sprite_default.png,pokemon/cherrim/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/421/
422,shellos,shellos,generation-iv,65,3,63,water,"sticky-hold, storm-drain, sand-force","hp: 76, attack: 48, defense: 48, special-attack: 57, special-defense: 62, speed: 34",pokemon/shellos/images/sprite_default.png,pokemon/shellos/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/422/
423,gastrodon,gastrodon,generation-iv,166,9,299,"water, ground","sticky-hold, storm-drain, sand-force","hp: 111, attack: 83, defense: 68, special-attack: 92, special-defense: 82, speed: 39",pokemon/gastrodon/images/sprite_default.png,pokemon/gastrodon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/423/
424,ambipom,ambipom,generation-iv,169,12,203,normal,"technician, pickup, skill-link","hp: 75, attack: 100, defense: 66, special-attack: 60, special-defense: 66, speed: 115",pokemon/ambipom/images/sprite_default.png,pokemon/ambipom/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/424/
425,drifloon,drifloon,generation-iv,70,4,12,"ghost, flying","aftermath, unburden, flare-boost","hp: 90, attack: 50, defense: 34, special-attack: 60, special-defense: 44, speed: 70",pokemon/drifloon/images/sprite_default.png,pokemon/drifloon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/425/
426,drifblim,drifblim,generation-iv,174,12,150,"ghost, flying","aftermath, unburden, flare-boost","hp: 150, attack: 80, defense: 44, special-attack: 90, special-defense: 54, speed: 80",pokemon/drifblim/images/sprite_default.png,pokemon/drifblim/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/426/
427,buneary,buneary,generation-iv,70,4,55,normal,"run-away, klutz, limber","hp: 55, attack: 66, defense: 44, special-attack: 44, special-defense: 56, speed: 85",pokemon/buneary/images/sprite_default.png,pokemon/buneary/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/427/
428,lopunny,lopunny,generation-iv,168,12,333,normal,"cute-charm, klutz, limber","hp: 65, attack: 76, defense: 84, special-attack: 54, special-defense: 96, speed: 105",pokemon/lopunny/images/sprite_default.png,pokemon/lopunny/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/428/
429,mismagius,mismagius,generation-iv,173,9,44,ghost,levitate,"hp: 60, attack: 60, defense: 60, special-attack: 105, special-defense: 105, speed: 105",pokemon/mismagius/images/sprite_default.png,pokemon/mismagius/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/429/
430,honchkrow,honchkrow,generation-iv,177,9,273,"dark, flying","insomnia, super-luck, moxie","hp: 100, attack: 125, defense: 52, special-attack: 105, special-defense: 52, speed: 71",pokemon/honchkrow/images/sprite_default.png,pokemon/honchkrow/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/430/
431,glameow,glameow,generation-iv,62,5,39,normal,"limber, own-tempo, keen-eye","hp: 49, attack: 55, defense: 42, special-attack: 42, special-defense: 37, speed: 85",pokemon/glameow/images/sprite_default.png,pokemon/glameow/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/431/
432,purugly,purugly,generation-iv,158,10,438,normal,"thick-fat, own-tempo, defiant","hp: 71, attack: 82, defense: 64, special-attack: 64, special-defense: 59, speed: 112",pokemon/purugly/images/sprite_default.png,pokemon/purugly/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/432/
433,chingling,chingling,generation-iv,57,2,6,psychic,levitate,"hp: 45, attack: 30, defense: 50, special-attack: 65, special-defense: 50, speed: 45",pokemon/chingling/images/sprite_default.png,pokemon/chingling/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/433/
434,stunky,stunky,generation-iv,66,4,192,"poison, dark","stench, aftermath, keen-eye","hp: 63, attack: 63, defense: 47, special-attack: 41, special-defense: 41, speed: 74",pokemon/stunky/images/sprite_default.png,pokemon/stunky/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/434/
435,skuntank,skuntank,generation-iv,168,10,380,"poison, dark","stench, aftermath, keen-eye","hp: 103, attack: 93, defense: 67, special-attack: 71, special-defense: 61, speed: 84",pokemon/skuntank/images/sprite_default.png,pokemon/skuntank/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/435/
436,bronzor,bronzor,generation-iv,60,5,605,"steel, psychic","levitate, heatproof, heavy-metal","hp: 57, attack: 24, defense: 86, special-attack: 24, special-defense: 86, speed: 23",pokemon/bronzor/images/sprite_default.png,pokemon/bronzor/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/436/
437,bronzong,bronzong,generation-iv,175,13,1870,"steel, psychic","levitate, heatproof, heavy-metal","hp: 67, attack: 89, defense: 116, special-attack: 79, special-defense: 116, speed: 33",pokemon/bronzong/images/sprite_default.png,pokemon/bronzong/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/437/
438,bonsly,bonsly,generation-iv,58,5,150,rock,"sturdy, rock-head, rattled","hp: 50, attack: 80, defense: 95, special-attack: 10, special-defense: 45, speed: 10",pokemon/bonsly/images/sprite_default.png,pokemon/bonsly/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/438/
439,mime-jr,mime_jr,generation-iv,62,6,130,"psychic, fairy","soundproof, filter, technician","hp: 20, attack: 25, defense: 45, special-attack: 70, special-defense: 90, speed: 60",pokemon/mime_jr/images/sprite_default.png,pokemon/mime_jr/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/439/
440,happiny,happiny,generation-iv,110,6,244,normal,"natural-cure, serene-grace, friend-guard","hp: 100, attack: 5, defense: 5, special-attack: 15, special-defense: 65, speed: 30",pokemon/happiny/images/sprite_default.png,pokemon/happiny/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/440/
441,chatot,chatot,generation-iv,144,5,19,"normal, flying","keen-eye, tangled-feet, big-pecks","hp: 76, attack: 65, defense: 45, special-attack: 92, special-defense: 42, speed: 91",pokemon/chatot/images/sprite_default.png,pokemon/chatot/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/441/
442,spiritomb,spiritomb,generation-iv,170,10,1080,"ghost, dark","pressure, infiltrator","hp: 50, attack: 92, defense: 108, special-attack: 92, special-defense: 108, speed: 35",pokemon/spiritomb/images/sprite_default.png,pokemon/spiritomb/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/442/
443,gible,gible,generation-iv,60,7,205,"dragon, ground","sand-veil, rough-skin","hp: 58, attack: 70, defense: 45, special-attack: 40, special-defense: 45, speed: 42",pokemon/gible/images/sprite_default.png,pokemon/gible/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/443/
444,gabite,gabite,generation-iv,144,14,560,"dragon, ground","sand-veil, rough-skin","hp: 68, attack: 90, defense: 65, special-attack: 50, special-defense: 55, speed: 82",pokemon/gabite/images/sprite_default.png,pokemon/gabite/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/444/
445,garchomp,garchomp,generation-iv,270,19,950,"dragon, ground","sand-veil, rough-skin","hp: 108, attack: 130, defense: 95, special-attack: 80, special-defense: 85, speed: 102",pokemon/garchomp/images/sprite_default.png,pokemon/garchomp/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/445/
446,munchlax,munchlax,generation-iv,78,6,1050,normal,"pickup, thick-fat, gluttony","hp: 135, attack: 85, defense: 40, special-attack: 40, special-defense: 85, speed: 5",pokemon/munchlax/images/sprite_default.png,pokemon/munchlax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/446/
447,riolu,riolu,generation-iv,57,7,202,fighting,"steadfast, inner-focus, prankster","hp: 40, attack: 70, defense: 40, special-attack: 35, special-defense: 40, speed: 60",pokemon/riolu/images/sprite_default.png,pokemon/riolu/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/447/
448,lucario,lucario,generation-iv,184,12,540,"fighting, steel","steadfast, inner-focus, justified","hp: 70, attack: 110, defense: 70, special-attack: 115, special-defense: 70, speed: 90",pokemon/lucario/images/sprite_default.png,pokemon/lucario/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/448/
449,hippopotas,hippopotas,generation-iv,66,8,495,ground,"sand-stream, sand-force","hp: 68, attack: 72, defense: 78, special-attack: 38, special-defense: 42, speed: 32",pokemon/hippopotas/images/sprite_default.png,pokemon/hippopotas/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/449/
450,hippowdon,hippowdon,generation-iv,184,20,3000,ground,"sand-stream, sand-force","hp: 108, attack: 112, defense: 118, special-attack: 68, special-defense: 72, speed: 47",pokemon/hippowdon/images/sprite_default.png,pokemon/hippowdon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/450/
451,skorupi,skorupi,generation-iv,66,8,120,"poison, bug","battle-armor, sniper, keen-eye","hp: 40, attack: 50, defense: 90, special-attack: 30, special-defense: 55, speed: 65",pokemon/skorupi/images/sprite_default.png,pokemon/skorupi/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/451/
452,drapion,drapion,generation-iv,175,13,615,"poison, dark","battle-armor, sniper, keen-eye","hp: 70, attack: 90, defense: 110, special-attack: 60, special-defense: 75, speed: 95",pokemon/drapion/images/sprite_default.png,pokemon/drapion/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/452/
453,croagunk,croagunk,generation-iv,60,7,230,"poison, fighting","anticipation, dry-skin, poison-touch","hp: 48, attack: 61, defense: 40, special-attack: 61, special-defense: 40, speed: 50",pokemon/croagunk/images/sprite_default.png,pokemon/croagunk/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/453/
454,toxicroak,toxicroak,generation-iv,172,13,444,"poison, fighting","anticipation, dry-skin, poison-touch","hp: 83, attack: 106, defense: 65, special-attack: 86, special-defense: 65, speed: 85",pokemon/toxicroak/images/sprite_default.png,pokemon/toxicroak/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/454/
455,carnivine,carnivine,generation-iv,159,14,270,grass,levitate,"hp: 74, attack: 100, defense: 72, special-attack: 90, special-defense: 72, speed: 46",pokemon/carnivine/images/sprite_default.png,pokemon/carnivine/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/455/
456,finneon,finneon,generation-iv,66,4,70,water,"swift-swim, storm-drain, water-veil","hp: 49, attack: 49, defense: 56, special-attack: 49, special-defense: 61, speed: 66",pokemon/finneon/images/sprite_default.png,pokemon/finneon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/456/
457,lumineon,lumineon,generation-iv,161,12,240,water,"swift-swim, storm-drain, water-veil","hp: 69, attack: 69, defense: 76, special-attack: 69, special-defense: 86, speed: 91",pokemon/lumineon/images/sprite_default.png,pokemon/lumineon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/457/
458,mantyke,mantyke,generation-iv,69,10,650,"water, flying","swift-swim, water-absorb, water-veil","hp: 45, attack: 20, defense: 50, special-attack: 60, special-defense: 120, speed: 50",pokemon/mantyke/images/sprite_default.png,pokemon/mantyke/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/458/
459,snover,snover,generation-iv,67,10,505,"grass, ice","snow-warning, soundproof","hp: 60, attack: 62, defense: 50, special-attack: 62, special-defense: 60, speed: 40",pokemon/snover/images/sprite_default.png,pokemon/snover/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/459/
460,abomasnow,abomasnow,generation-iv,173,22,1355,"grass, ice","snow-warning, soundproof","hp: 90, attack: 92, defense: 75, special-attack: 92, special-defense: 85, speed: 60",pokemon/abomasnow/images/sprite_default.png,pokemon/abomasnow/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/460/
461,weavile,weavile,generation-iv,179,11,340,"dark, ice","pressure, pickpocket","hp: 70, attack: 120, defense: 65, special-attack: 45, special-defense: 85, speed: 125",pokemon/weavile/images/sprite_default.png,pokemon/weavile/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/461/
462,magnezone,magnezone,generation-iv,241,12,1800,"electric, steel","magnet-pull, sturdy, analytic","hp: 70, attack: 70, defense: 115, special-attack: 130, special-defense: 90, speed: 60",pokemon/magnezone/images/sprite_default.png,pokemon/magnezone/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/462/
463,lickilicky,lickilicky,generation-iv,180,17,1400,normal,"own-tempo, oblivious, cloud-nine","hp: 110, attack: 85, defense: 95, special-attack: 80, special-defense: 95, speed: 50",pokemon/lickilicky/images/sprite_default.png,pokemon/lickilicky/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/463/
464,rhyperior,rhyperior,generation-iv,241,24,2828,"ground, rock","lightning-rod, solid-rock, reckless","hp: 115, attack: 140, defense: 130, special-attack: 55, special-defense: 55, speed: 40",pokemon/rhyperior/images/sprite_default.png,pokemon/rhyperior/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/464/
465,tangrowth,tangrowth,generation-iv,187,20,1286,grass,"chlorophyll, leaf-guard, regenerator","hp: 100, attack: 100, defense: 125, special-attack: 110, special-defense: 50, speed: 50",pokemon/tangrowth/images/sprite_default.png,pokemon/tangrowth/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/465/
466,electivire,electivire,generation-iv,243,18,1386,electric,"motor-drive, vital-spirit","hp: 75, attack: 123, defense: 67, special-attack: 95, special-defense: 85, speed: 95",pokemon/electivire/images/sprite_default.png,pokemon/electivire/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/466/
467,magmortar,magmortar,generation-iv,243,16,680,fire,"flame-body, vital-spirit","hp: 75, attack: 95, defense: 67, special-attack: 125, special-defense: 95, speed: 83",pokemon/magmortar/images/sprite_default.png,pokemon/magmortar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/467/
468,togekiss,togekiss,generation-iv,245,15,380,"fairy, flying","hustle, serene-grace, super-luck","hp: 85, attack: 50, defense: 95, special-attack: 120, special-defense: 115, speed: 80",pokemon/togekiss/images/sprite_default.png,pokemon/togekiss/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/468/
469,yanmega,yanmega,generation-iv,180,19,515,"bug, flying","speed-boost, tinted-lens, frisk","hp: 86, attack: 76, defense: 86, special-attack: 116, special-defense: 56, speed: 95",pokemon/yanmega/images/sprite_default.png,pokemon/yanmega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/469/
470,leafeon,leafeon,generation-iv,184,10,255,grass,"leaf-guard, chlorophyll","hp: 65, attack: 110, defense: 130, special-attack: 60, special-defense: 65, speed: 95",pokemon/leafeon/images/sprite_default.png,pokemon/leafeon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/470/
471,glaceon,glaceon,generation-iv,184,8,259,ice,"snow-cloak, ice-body","hp: 65, attack: 60, defense: 110, special-attack: 130, special-defense: 95, speed: 65",pokemon/glaceon/images/sprite_default.png,pokemon/glaceon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/471/
472,gliscor,gliscor,generation-iv,179,20,425,"ground, flying","hyper-cutter, sand-veil, poison-heal","hp: 75, attack: 95, defense: 125, special-attack: 45, special-defense: 75, speed: 95",pokemon/gliscor/images/sprite_default.png,pokemon/gliscor/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/472/
473,mamoswine,mamoswine,generation-iv,239,25,2910,"ice, ground","oblivious, snow-cloak, thick-fat","hp: 110, attack: 130, defense: 80, special-attack: 70, special-defense: 60, speed: 80",pokemon/mamoswine/images/sprite_default.png,pokemon/mamoswine/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/473/
474,porygon-z,porygon_z,generation-iv,241,9,340,normal,"adaptability, download, analytic","hp: 85, attack: 80, defense: 70, special-attack: 135, special-defense: 75, speed: 90",pokemon/porygon_z/images/sprite_default.png,pokemon/porygon_z/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/474/
475,gallade,gallade,generation-iv,233,16,520,"psychic, fighting","steadfast, sharpness, justified","hp: 68, attack: 125, defense: 65, special-attack: 65, special-defense: 115, speed: 80",pokemon/gallade/images/sprite_default.png,pokemon/gallade/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/475/
476,probopass,probopass,generation-iv,184,14,3400,"rock, steel","sturdy, magnet-pull, sand-force","hp: 60, attack: 55, defense: 145, special-attack: 75, special-defense: 150, speed: 40",pokemon/probopass/images/sprite_default.png,pokemon/probopass/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/476/
477,dusknoir,dusknoir,generation-iv,236,22,1066,ghost,"pressure, frisk","hp: 45, attack: 100, defense: 135, special-attack: 65, special-defense: 135, speed: 45",pokemon/dusknoir/images/sprite_default.png,pokemon/dusknoir/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/477/
478,froslass,froslass,generation-iv,168,13,266,"ice, ghost","snow-cloak, cursed-body","hp: 70, attack: 80, defense: 70, special-attack: 80, special-defense: 70, speed: 110",pokemon/froslass/images/sprite_default.png,pokemon/froslass/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/478/
479,rotom,rotom,generation-iv,154,3,3,"electric, ghost",levitate,"hp: 50, attack: 50, defense: 77, special-attack: 95, special-defense: 77, speed: 91",pokemon/rotom/images/sprite_default.png,pokemon/rotom/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/479/
480,uxie,uxie,generation-iv,261,3,3,psychic,levitate,"hp: 75, attack: 75, defense: 130, special-attack: 75, special-defense: 130, speed: 95",pokemon/uxie/images/sprite_default.png,pokemon/uxie/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/480/
481,mesprit,mesprit,generation-iv,261,3,3,psychic,levitate,"hp: 80, attack: 105, defense: 105, special-attack: 105, special-defense: 105, speed: 80",pokemon/mesprit/images/sprite_default.png,pokemon/mesprit/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/481/
