id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
833,chewtle,chewtle,generation-viii,57,3,85,water,"strong-jaw, shell-armor, swift-swim","hp: 50, attack: 64, defense: 50, special-attack: 38, special-defense: 38, speed: 44",pokemon/chewtle/images/sprite_default.png,pokemon/chewtle/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/833/
834,drednaw,drednaw,generation-viii,170,10,1155,"water, rock","strong-jaw, shell-armor, swift-swim","hp: 90, attack: 115, defense: 90, special-attack: 48, special-defense: 68, speed: 74",pokemon/drednaw/images/sprite_default.png,pokemon/drednaw/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/834/
835,yamper,yamper,generation-viii,54,3,135,electric,"ball-fetch, rattled","hp: 59, attack: 45, defense: 50, special-attack: 40, special-defense: 50, speed: 26",pokemon/yamper/images/sprite_default.png,pokemon/yamper/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/835/
836,boltund,boltund,generation-viii,172,10,340,electric,"strong-jaw, competitive","hp: 69, attack: 90, defense: 60, special-attack: 90, special-defense: 60, speed: 121",pokemon/boltund/images/sprite_default.png,pokemon/boltund/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/836/
837,rolycoly,rolycoly,generation-viii,48,3,120,rock,"steam-engine, heatproof, flash-fire","hp: 30, attack: 40, defense: 50, special-attack: 40, special-defense: 50, speed: 30",pokemon/rolycoly/images/sprite_default.png,pokemon/rolycoly/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/837/
838,carkol,carkol,generation-viii,144,11,780,"rock, fire","steam-engine, flame-body, flash-fire","hp: 80, attack: 60, defense: 90, special-attack: 60, special-defense: 70, speed: 50",pokemon/carkol/images/sprite_default.png,pokemon/carkol/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/838/
839,coalossal,coalossal,generation-viii,255,28,3105,"rock, fire","steam-engine, flame-body, flash-fire","hp: 110, attack: 80, defense: 120, special-attack: 80, special-defense: 90, speed: 30",pokemon/coalossal/images/sprite_default.png,pokemon/coalossal/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/839/
840,applin,applin,generation-viii,52,2,5,"grass, dragon","ripen, gluttony, bulletproof","hp: 40, attack: 40, defense: 80, special-attack: 40, special-defense: 40, speed: 20",pokemon/applin/images/sprite_default.png,pokemon/applin/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/840/
841,flapple,flapple,generation-viii,170,3,10,"grass, dragon","ripen, gluttony, hustle","hp: 70, attack: 110, defense: 80, special-attack: 95, special-defense: 60, speed: 70",pokemon/flapple/images/sprite_default.png,pokemon/flapple/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/841/
842,appletun,appletun,generation-viii,170,4,130,"grass, dragon","ripen, gluttony, thick-fat","hp: 110, attack: 85, defense: 80, special-attack: 100, special-defense: 80, speed: 30",pokemon/appletun/images/sprite_default.png,pokemon/appletun/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/842/
843,silicobra,silicobra,generation-viii,63,22,76,ground,"sand-spit, shed-skin, sand-veil","hp: 52, attack: 57, defense: 75, special-attack: 35, special-defense: 50, speed: 46",pokemon/silicobra/images/sprite_default.png,pokemon/silicobra/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/843/
844,sandaconda,sandaconda,generation-viii,179,38,655,ground,"sand-spit, shed-skin, sand-veil","hp: 72, attack: 107, defense: 125, special-attack: 65, special-defense: 70, speed: 71",pokemon/sandaconda/images/sprite_default.png,pokemon/sandaconda/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/844/
845,cramorant,cramorant,generation-viii,166,8,180,"flying, water",gulp-missile,"hp: 70, attack: 85, defense: 55, special-attack: 85, special-defense: 95, speed: 85",pokemon/cramorant/images/sprite_default.png,pokemon/cramorant/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/845/
846,arrokuda,arrokuda,generation-viii,56,5,10,water,"swift-swim, propeller-tail","hp: 41, attack: 63, defense: 40, special-attack: 40, special-defense: 30, speed: 66",pokemon/arrokuda/images/sprite_default.png,pokemon/arrokuda/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/846/
847,barraskewda,barraskewda,generation-viii,172,13,300,water,"swift-swim, propeller-tail","hp: 61, attack: 123, defense: 60, special-attack: 60, special-defense: 50, speed: 136",pokemon/barraskewda/images/sprite_default.png,pokemon/barraskewda/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/847/
848,toxel,toxel,generation-viii,48,4,110,"electric, poison","rattled, static, klutz","hp: 40, attack: 38, defense: 35, special-attack: 54, special-defense: 35, speed: 40",pokemon/toxel/images/sprite_default.png,pokemon/toxel/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/848/
849,toxtricity-amped,toxtricity_amped,generation-viii,176,16,400,"electric, poison","punk-rock, plus, technician","hp: 75, attack: 98, defense: 70, special-attack: 114, special-defense: 70, speed: 75",pokemon/toxtricity_amped/images/sprite_default.png,pokemon/toxtricity_amped/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/849/
850,sizzlipede,sizzlipede,generation-viii,61,7,10,"fire, bug","flash-fire, white-smoke, flame-body","hp: 50, attack: 65, defense: 45, special-attack: 50, special-defense: 50, speed: 45",pokemon/sizzlipede/images/sprite_default.png,pokemon/sizzlipede/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/850/
851,centiskorch,centiskorch,generation-viii,184,30,1200,"fire, bug","flash-fire, white-smoke, flame-body","hp: 100, attack: 115, defense: 65, special-attack: 90, special-defense: 90, speed: 65",pokemon/centiskorch/images/sprite_default.png,pokemon/centiskorch/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/851/
852,clobbopus,clobbopus,generation-viii,62,6,40,fighting,"limber, technician","hp: 50, attack: 68, defense: 60, special-attack: 50, special-defense: 50, speed: 32",pokemon/clobbopus/images/sprite_default.png,pokemon/clobbopus/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/852/
853,grapploct,grapploct,generation-viii,168,16,390,fighting,"limber, technician","hp: 80, attack: 118, defense: 90, special-attack: 70, special-defense: 80, speed: 42",pokemon/grapploct/images/sprite_default.png,pokemon/grapploct/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/853/
854,sinistea,sinistea,generation-viii,62,1,2,ghost,"weak-armor, cursed-body","hp: 40, attack: 45, defense: 45, special-attack: 74, special-defense: 54, speed: 50",pokemon/sinistea/images/sprite_default.png,pokemon/sinistea/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/854/
855,polteageist,polteageist,generation-viii,178,2,4,ghost,"weak-armor, cursed-body","hp: 60, attack: 65, defense: 65, special-attack: 134, special-defense: 114, speed: 70",pokemon/polteageist/images/sprite_default.png,pokemon/polteageist/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/855/
856,hatenna,hatenna,generation-viii,53,4,34,psychic,"healer, anticipation, magic-bounce","hp: 42, attack: 30, defense: 45, special-attack: 56, special-defense: 53, speed: 39",pokemon/hatenna/images/sprite_default.png,pokemon/hatenna/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/856/
857,hattrem,hattrem,generation-viii,130,6,48,psychic,"healer, anticipation, magic-bounce","hp: 57, attack: 40, defense: 65, special-attack: 86, special-defense: 73, speed: 49",pokemon/hattrem/images/sprite_default.png,pokemon/hattrem/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/857/
858,hatterene,hatterene,generation-viii,255,21,51,"psychic, fairy","healer, anticipation, magic-bounce","hp: 57, attack: 90, defense: 95, special-attack: 136, special-defense: 103, speed: 29",pokemon/hatterene/images/sprite_default.png,pokemon/hatterene/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/858/
859,impidimp,impidimp,generation-viii,53,4,55,"dark, fairy","prankster, frisk, pickpocket","hp: 45, attack: 45, defense: 30, special-attack: 55, special-defense: 40, speed: 50",pokemon/impidimp/images/sprite_default.png,pokemon/impidimp/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/859/
860,morgrem,morgrem,generation-viii,130,8,125,"dark, fairy","prankster, frisk, pickpocket","hp: 65, attack: 60, defense: 45, special-attack: 75, special-defense: 55, speed: 70",pokemon/morgrem/images/sprite_default.png,pokemon/morgrem/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/860/
861,grimmsnarl,grimmsnarl,generation-viii,255,15,610,"dark, fairy","prankster, frisk, pickpocket","hp: 95, attack: 120, defense: 65, special-attack: 95, special-defense: 75, speed: 60",pokemon/grimmsnarl/images/sprite_default.png,pokemon/grimmsnarl/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/861/
862,obstagoon,obstagoon,generation-viii,260,16,460,"dark, normal","reckless, guts, defiant","hp: 93, attack: 90, defense: 101, special-attack: 60, special-defense: 81, speed: 95",pokemon/obstagoon/images/sprite_default.png,pokemon/obstagoon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/862/
863,perrserker,perrserker,generation-viii,154,8,280,steel,"battle-armor, tough-claws, steely-spirit","hp: 70, attack: 110, defense: 100, special-attack: 50, special-defense: 60, speed: 50",pokemon/perrserker/images/sprite_default.png,pokemon/perrserker/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/863/
864,cursola,cursola,generation-viii,179,10,4,ghost,"weak-armor, perish-body","hp: 60, attack: 95, defense: 50, special-attack: 145, special-defense: 130, speed: 30",pokemon/cursola/images/sprite_default.png,pokemon/cursola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/864/
865,sirfetchd,sirfetchd,generation-viii,177,8,1170,fighting,"steadfast, scrappy","hp: 62, attack: 135, defense: 95, special-attack: 68, special-defense: 82, speed: 65",pokemon/sirfetchd/images/sprite_default.png,pokemon/sirfetchd/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/865/
866,mr-rime,mr_rime,generation-viii,182,15,582,"ice, psychic","tangled-feet, screen-cleaner, ice-body","hp: 80, attack: 85, defense: 75, special-attack: 110, special-defense: 100, speed: 70",pokemon/mr_rime/images/sprite_default.png,pokemon/mr_rime/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/866/
867,runerigus,runerigus,generation-viii,169,16,666,"ground, ghost",wandering-spirit,"hp: 58, attack: 95, defense: 145, special-attack: 50, special-defense: 105, speed: 30",pokemon/runerigus/images/sprite_default.png,pokemon/runerigus/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/867/
868,milcery,milcery,generation-viii,54,2,3,fairy,"sweet-veil, aroma-veil","hp: 45, attack: 40, defense: 40, special-attack: 50, special-defense: 61, speed: 34",pokemon/milcery/images/sprite_default.png,pokemon/milcery/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/868/
869,alcremie,alcremie,generation-viii,173,3,5,fairy,"sweet-veil, aroma-veil","hp: 65, attack: 60, defense: 75, special-attack: 110, special-defense: 121, speed: 64",pokemon/alcremie/images/sprite_default.png,pokemon/alcremie/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/869/
870,falinks,falinks,generation-viii,165,30,620,fighting,"battle-armor, defiant","hp: 65, attack: 100, defense: 100, special-attack: 70, special-defense: 60, speed: 75",pokemon/falinks/images/sprite_default.png,pokemon/falinks/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/870/
871,pincurchin,pincurchin,generation-viii,152,3,10,electric,"lightning-rod, electric-surge","hp: 48, attack: 101, defense: 95, special-attack: 91, special-defense: 85, speed: 15",pokemon/pincurchin/images/sprite_default.png,pokemon/pincurchin/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/871/
872,snom,snom,generation-viii,37,3,38,"ice, bug","shield-dust, ice-scales","hp: 30, attack: 25, defense: 35, special-attack: 45, special-defense: 30, speed: 20",pokemon/snom/images/sprite_default.png,pokemon/snom/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/872/
873,frosmoth,frosmoth,generation-viii,166,13,420,"ice, bug","shield-dust, ice-scales","hp: 70, attack: 65, defense: 60, special-attack: 125, special-defense: 90, speed: 65",pokemon/frosmoth/images/sprite_default.png,pokemon/frosmoth/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/873/
874,stonjourner,stonjourner,generation-viii,165,25,5200,rock,power-spot,"hp: 100, attack: 125, defense: 135, special-attack: 20, special-defense: 20, speed: 70",pokemon/stonjourner/images/sprite_default.png,pokemon/stonjourner/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/874/
875,eiscue-ice,eiscue_ice,generation-viii,165,14,890,ice,ice-face,"hp: 75, attack: 80, defense: 110, special-attack: 65, special-defense: 90, speed: 50",pokemon/eiscue_ice/images/sprite_default.png,pokemon/eiscue_ice/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/875/
876,indeedee-male,indeedee_male,generation-viii,166,9,280,"psychic, normal","inner-focus, synchronize, psychic-surge","hp: 60, attack: 65, defense: 55, special-attack: 105, special-defense: 95, speed: 95",pokemon/indeedee_male/images/sprite_default.png,pokemon/indeedee_male/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/876/
877,morpeko-full-belly,morpeko_full_belly,generation-viii,153,3,30,"electric, dark",hunger-switch,"hp: 58, attack: 95, defense: 58, special-attack: 70, special-defense: 58, speed: 97",pokemon/morpeko_full_belly/images/sprite_default.png,pokemon/morpeko_full_belly/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/877/
878,cufant,cufant,generation-viii,66,12,1000,steel,"sheer-force, heavy-metal","hp: 72, attack: 80, defense: 49, special-attack: 40, special-defense: 49, speed: 40",pokemon/cufant/images/sprite_default.png,pokemon/cufant/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/878/
879,copperajah,copperajah,generation-viii,175,30,6500,steel,"sheer-force, heavy-metal","hp: 122, attack: 130, defense: 69, special-attack: 80, special-defense: 69, speed: 30",pokemon/copperajah/images/sprite_default.png,pokemon/copperajah/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/879/
880,dracozolt,dracozolt,generation-viii,177,18,1900,"electric, dragon","volt-absorb, hustle, sand-rush","hp: 90, attack: 100, defense: 90, special-attack: 80, special-defense: 70, speed: 75",pokemon/dracozolt/images/sprite_default.png,pokemon/dracozolt/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/880/
881,arctozolt,arctozolt,generation-viii,177,23,1500,"electric, ice","volt-absorb, static, slush-rush","hp: 90, attack: 100, defense: 90, special-attack: 90, special-defense: 80, speed: 55",pokemon/arctozolt/images/sprite_default.png,pokemon/arctozolt/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/881/
882,dracovish,dracovish,generation-viii,177,23,2150,"water, dragon","water-absorb, strong-jaw, sand-rush","hp: 90, attack: 90, defense: 100, special-attack: 70, special-defense: 80, speed: 75",pokemon/dracovish/images/sprite_default.png,pokemon/dracovish/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/882/
883,arctovish,arctovish,generation-viii,177,20,1750,"water, ice","water-absorb, ice-body, slush-rush","hp: 90, attack: 90, defense: 100, special-attack: 80, special-defense: 90, speed: 55",pokemon/arctovish/images/sprite_default.png,pokemon/arctovish/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/883/
884,duraludon,duraludon,generation-viii,187,18,400,"steel, dragon","light-metal, heavy-metal, stalwart","hp: 70, attack: 95, defense: 115, special-attack: 120, special-defense: 50, speed: 85",pokemon/duraludon/images/sprite_default.png,pokemon/duraludon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/884/
885,dreepy,dreepy,generation-viii,54,5,20,"dragon, ghost","clear-body, infiltrator, cursed-body","hp: 28, attack: 60, defense: 30, special-attack: 40, special-defense: 30, speed: 82",pokemon/dreepy/images/sprite_default.png,pokemon/dreepy/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/885/
886,drakloak,drakloak,generation-viii,144,14,110,"dragon, ghost","clear-body, infiltrator, cursed-body","hp: 68, attack: 80, defense: 50, special-attack: 60, special-defense: 50, speed: 102",pokemon/drakloak/images/sprite_default.png,pokemon/drakloak/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/886/
887,dragapult,dragapult,generation-viii,300,30,500,"dragon, ghost","clear-body, infiltrator, cursed-body","hp: 88, attack: 120, defense: 75, special-attack: 100, special-defense: 75, speed: 142",pokemon/dragapult/images/sprite_default.png,pokemon/dragapult/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/887/
888,zacian,zacian,generation-viii,335,28,1100,fairy,intrepid-sword,"hp: 92, attack: 120, defense: 115, special-attack: 80, special-defense: 115, speed: 138",pokemon/zacian/images/sprite_default.png,pokemon/zacian/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/888/
889,zamazenta,zamazenta,generation-viii,335,29,2100,fighting,dauntless-shield,"hp: 92, attack: 120, defense: 115, special-attack: 80, special-defense: 115, speed: 138",pokemon/zamazenta/images/sprite_default.png,pokemon/zamazenta/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/889/
890,eternatus,eternatus,generation-viii,345,200,9500,"poison, dragon",pressure,"hp: 140, attack: 85, defense: 95, special-attack: 145, special-defense: 95, speed: 130",pokemon/eternatus/images/sprite_default.png,pokemon/eternatus/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/890/
891,kubfu,kubfu,generation-viii,77,6,120,fighting,inner-focus,"hp: 60, attack: 90, defense: 60, special-attack: 53, special-defense: 50, speed: 72",pokemon/kubfu/images/sprite_default.png,pokemon/kubfu/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/891/
892,urshifu-single-strike,urshifu_single_strike,generation-viii,275,19,1050,"fighting, dark",unseen-fist,"hp: 100, attack: 130, defense: 100, special-attack: 63, special-defense: 60, speed: 97",pokemon/urshifu_single_strike/images/sprite_default.png,pokemon/urshifu_single_strike/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/892/
893,zarude,zarude,generation-viii,300,18,700,"dark, grass",leaf-guard,"hp: 105, attack: 120, defense: 105, special-attack: 70, special-defense: 95, speed: 105",pokemon/zarude/images/sprite_default.png,pokemon/zarude/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/893/
894,regieleki,regieleki,generation-viii,290,12,1450,electric,transistor,"hp: 80, attack: 100, defense: 50, special-attack: 100, special-defense: 50, speed: 200",pokemon/regieleki/images/sprite_default.png,pokemon/regieleki/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/894/
895,regidrago,regidrago,generation-viii,290,21,2000,dragon,dragons-maw,"hp: 200, attack: 100, defense: 50, special-attack: 100, special-defense: 50, speed: 80",pokemon/regidrago/images/sprite_default.png,pokemon/regidrago/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/895/
896,glastrier,glastrier,generation-viii,290,22,8000,ice,chilling-neigh,"hp: 100, attack: 145, defense: 130, special-attack: 65, special-defense: 110, speed: 30",pokemon/glastrier/images/sprite_default.png,pokemon/glastrier/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/896/
897,spectrier,spectrier,generation-viii,290,20,445,ghost,grim-neigh,"hp: 100, attack: 65, defense: 60, special-attack: 145, special-defense: 80, speed: 130",pokemon/spectrier/images/sprite_default.png,pokemon/spectrier/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/897/
898,calyrex,calyrex,generation-viii,250,11,77,"psychic, grass",unnerve,"hp: 100, attack: 80, defense: 80, special-attack: 80, special-defense: 80, speed: 80",pokemon/calyrex/images/sprite_default.png,pokemon/calyrex/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/898/
899,wyrdeer,wyrdeer,generation-viii,263,18,951,"normal, psychic","intimidate, frisk, sap-sipper","hp: 103, attack: 105, defense: 72, special-attack: 105, special-defense: 75, speed: 65",pokemon/wyrdeer/images/sprite_default.png,pokemon/wyrdeer/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/899/
900,kleavor,kleavor,generation-viii,175,18,890,"bug, rock","swarm, sheer-force, sharpness","hp: 70, attack: 135, defense: 95, special-attack: 45, special-defense: 70, speed: 85",pokemon/kleavor/images/sprite_default.png,pokemon/kleavor/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/900/
901,ursaluna,ursaluna,generation-viii,275,24,2900,"ground, normal","guts, bulletproof, unnerve","hp: 130, attack: 140, defense: 105, special-attack: 45, special-defense: 80, speed: 50",pokemon/ursaluna/images/sprite_default.png,pokemon/ursaluna/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/901/
902,basculegion-male,basculegion_male,generation-viii,265,30,1100,"water, ghost","swift-swim, adaptability, mold-breaker","hp: 120, attack: 112, defense: 65, special-attack: 80, special-defense: 75, speed: 78",pokemon/basculegion_male/images/sprite_default.png,pokemon/basculegion_male/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/902/
