pokemon_id,pokemon_name,pokemon_slug,move_id,move_name,move_slug,generation,learn_method,level,version_group,sourceUrl
43,oddish,oddish,668,strength-sap,strength_sap,generation-vii,egg,0,sword-shield,https://pokeapi.co/api/v2/move/668/
43,oddish,oddish,668,strength-sap,strength_sap,generation-vii,egg,0,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/668/
43,oddish,oddish,668,strength-sap,strength_sap,generation-vii,egg,0,scarlet-violet,https://pokeapi.co/api/v2/move/668/
44,gloom,gloom,668,strength-sap,strength_sap_2,generation-vii,egg,0,scarlet-violet,https://pokeapi.co/api/v2/move/668/
44,gloom,gloom,676,pollen-puff,pollen_puff_2,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/676/
45,vileplume,vileplume,668,strength-sap,strength_sap_3,generation-vii,egg,0,scarlet-violet,https://pokeapi.co/api/v2/move/668/
45,vileplume,vileplume,669,solar-blade,solar_blade,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/669/
45,vileplume,vileplume,676,pollen-puff,pollen_puff_3,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/676/
45,vileplume,vileplume,676,pollen-puff,pollen_puff_3,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/676/
47,parasect,parasect,675,throat-chop,throat_chop_9,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/675/
48,venonat,venonat,679,lunge,lunge,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/679/
49,venomoth,venomoth,679,lunge,lunge_2,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/679/
50,diglett,diglett,675,throat-chop,throat_chop_10,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/675/
50,diglett,diglett,707,stomping-tantrum,stomping_tantrum_10,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/707/
50,diglett,diglett,707,stomping-tantrum,stomping_tantrum_10,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/707/
50,diglett,diglett,707,stomping-tantrum,stomping_tantrum_10,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/707/
51,dugtrio,dugtrio,667,high-horsepower,high_horsepower_5,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/667/
51,dugtrio,dugtrio,675,throat-chop,throat_chop_11,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/675/
51,dugtrio,dugtrio,707,stomping-tantrum,stomping_tantrum_11,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/707/
51,dugtrio,dugtrio,707,stomping-tantrum,stomping_tantrum_11,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/707/
51,dugtrio,dugtrio,707,stomping-tantrum,stomping_tantrum_11,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/707/
52,meowth,meowth,675,throat-chop,throat_chop_12,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/675/
52,meowth,meowth,675,throat-chop,throat_chop_12,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/675/
52,meowth,meowth,675,throat-chop,throat_chop_12,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/675/
53,persian,persian,675,throat-chop,throat_chop_13,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/675/
53,persian,persian,675,throat-chop,throat_chop_13,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/675/
53,persian,persian,675,throat-chop,throat_chop_13,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/675/
54,psyduck,psyduck,710,liquidation,liquidation_4,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/710/
55,golduck,golduck,673,laser-focus,laser_focus_11,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/673/
55,golduck,golduck,710,liquidation,liquidation_5,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/710/
55,golduck,golduck,710,liquidation,liquidation_5,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/710/
55,golduck,golduck,710,liquidation,liquidation_5,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/710/
56,mankey,mankey,675,throat-chop,throat_chop_14,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/675/
56,mankey,mankey,681,power-trip,power_trip,generation-vii,egg,0,sun-moon,https://pokeapi.co/api/v2/move/681/
56,mankey,mankey,681,power-trip,power_trip,generation-vii,egg,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/681/
56,mankey,mankey,707,stomping-tantrum,stomping_tantrum_12,generation-vii,level-up,43,sun-moon,https://pokeapi.co/api/v2/move/707/
56,mankey,mankey,707,stomping-tantrum,stomping_tantrum_12,generation-vii,level-up,43,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/707/
56,mankey,mankey,707,stomping-tantrum,stomping_tantrum_12,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/707/
56,mankey,mankey,707,stomping-tantrum,stomping_tantrum_12,generation-vii,level-up,43,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/707/
56,mankey,mankey,707,stomping-tantrum,stomping_tantrum_12,generation-vii,level-up,40,scarlet-violet,https://pokeapi.co/api/v2/move/707/
56,mankey,mankey,707,stomping-tantrum,stomping_tantrum_12,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/707/
57,primeape,primeape,675,throat-chop,throat_chop_15,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/675/
57,primeape,primeape,675,throat-chop,throat_chop_15,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/675/
57,primeape,primeape,707,stomping-tantrum,stomping_tantrum_13,generation-vii,level-up,48,sun-moon,https://pokeapi.co/api/v2/move/707/
57,primeape,primeape,707,stomping-tantrum,stomping_tantrum_13,generation-vii,level-up,48,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/707/
57,primeape,primeape,707,stomping-tantrum,stomping_tantrum_13,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/707/
57,primeape,primeape,707,stomping-tantrum,stomping_tantrum_13,generation-vii,level-up,48,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/707/
57,primeape,primeape,707,stomping-tantrum,stomping_tantrum_13,generation-vii,level-up,48,scarlet-violet,https://pokeapi.co/api/v2/move/707/
57,primeape,primeape,707,stomping-tantrum,stomping_tantrum_13,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/707/
58,growlithe,growlithe,682,burn-up,burn_up,generation-vii,egg,0,sun-moon,https://pokeapi.co/api/v2/move/682/
58,growlithe,growlithe,682,burn-up,burn_up,generation-vii,egg,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/682/
58,growlithe,growlithe,682,burn-up,burn_up,generation-vii,egg,0,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/682/
58,growlithe,growlithe,706,psychic-fangs,psychic_fangs_3,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/706/
58,growlithe,growlithe,706,psychic-fangs,psychic_fangs_3,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/706/
59,arcanine,arcanine,673,laser-focus,laser_focus_12,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/673/
59,arcanine,arcanine,682,burn-up,burn_up_2,generation-vii,level-up,1,sword-shield,https://pokeapi.co/api/v2/move/682/
59,arcanine,arcanine,682,burn-up,burn_up_2,generation-vii,level-up,1,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/682/
59,arcanine,arcanine,706,psychic-fangs,psychic_fangs_4,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/706/
59,arcanine,arcanine,706,psychic-fangs,psychic_fangs_4,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/706/
60,poliwag,poliwag,710,liquidation,liquidation_6,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/710/
61,poliwhirl,poliwhirl,710,liquidation,liquidation_7,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/710/
62,poliwrath,poliwrath,663,darkest-lariat,darkest_lariat,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/663/
62,poliwrath,poliwrath,667,high-horsepower,high_horsepower_6,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/667/
62,poliwrath,poliwrath,667,high-horsepower,high_horsepower_6,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/667/
62,poliwrath,poliwrath,675,throat-chop,throat_chop_16,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/675/
62,poliwrath,poliwrath,675,throat-chop,throat_chop_16,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/675/
62,poliwrath,poliwrath,675,throat-chop,throat_chop_16,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/675/
62,poliwrath,poliwrath,710,liquidation,liquidation_8,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/710/
62,poliwrath,poliwrath,710,liquidation,liquidation_8,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/710/
63,abra,abra,678,psychic-terrain,psychic_terrain,generation-vii,egg,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/678/
63,abra,abra,678,psychic-terrain,psychic_terrain,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/678/
63,abra,abra,683,speed-swap,speed_swap_2,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/683/
64,kadabra,kadabra,678,psychic-terrain,psychic_terrain_2,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/678/
64,kadabra,kadabra,683,speed-swap,speed_swap_3,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/683/
65,alakazam,alakazam,673,laser-focus,laser_focus_13,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/673/
65,alakazam,alakazam,678,psychic-terrain,psychic_terrain_3,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/678/
65,alakazam,alakazam,683,speed-swap,speed_swap_4,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/683/
67,machoke,machoke,707,stomping-tantrum,stomping_tantrum_14,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/707/
67,machoke,machoke,707,stomping-tantrum,stomping_tantrum_14,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/707/
68,machamp,machamp,663,darkest-lariat,darkest_lariat_2,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/663/
68,machamp,machamp,667,high-horsepower,high_horsepower_7,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/667/
68,machamp,machamp,675,throat-chop,throat_chop_17,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/675/
68,machamp,machamp,675,throat-chop,throat_chop_17,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/675/
68,machamp,machamp,707,stomping-tantrum,stomping_tantrum_15,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/707/
68,machamp,machamp,707,stomping-tantrum,stomping_tantrum_15,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/707/
69,bellsprout,bellsprout,668,strength-sap,strength_sap_4,generation-vii,egg,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/668/
69,bellsprout,bellsprout,668,strength-sap,strength_sap_4,generation-vii,egg,0,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/668/
69,bellsprout,bellsprout,668,strength-sap,strength_sap_4,generation-vii,egg,0,scarlet-violet,https://pokeapi.co/api/v2/move/668/
69,bellsprout,bellsprout,679,lunge,lunge_3,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/679/
70,weepinbell,weepinbell,668,strength-sap,strength_sap_5,generation-vii,egg,0,scarlet-violet,https://pokeapi.co/api/v2/move/668/
70,weepinbell,weepinbell,679,lunge,lunge_4,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/679/
71,victreebel,victreebel,668,strength-sap,strength_sap_6,generation-vii,egg,0,scarlet-violet,https://pokeapi.co/api/v2/move/668/
71,victreebel,victreebel,679,lunge,lunge_5,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/679/
72,tentacool,tentacool,675,throat-chop,throat_chop_18,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/675/
72,tentacool,tentacool,693,brutal-swing,brutal_swing_6,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/693/
72,tentacool,tentacool,710,liquidation,liquidation_9,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/710/
73,tentacruel,tentacruel,675,throat-chop,throat_chop_19,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/675/
73,tentacruel,tentacruel,693,brutal-swing,brutal_swing_7,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/693/
73,tentacruel,tentacruel,710,liquidation,liquidation_10,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/710/
74,geodude,geodude,667,high-horsepower,high_horsepower_8,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/667/
74,geodude,geodude,707,stomping-tantrum,stomping_tantrum_16,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/707/
75,graveler,graveler,667,high-horsepower,high_horsepower_9,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/667/
75,graveler,graveler,707,stomping-tantrum,stomping_tantrum_17,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/707/
75,graveler,graveler,707,stomping-tantrum,stomping_tantrum_17,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/707/
76,golem,golem,667,high-horsepower,high_horsepower_10,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/667/
76,golem,golem,707,stomping-tantrum,stomping_tantrum_18,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/707/
76,golem,golem,707,stomping-tantrum,stomping_tantrum_18,generation-vii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/707/
77,ponyta,ponyta,667,high-horsepower,high_horsepower_11,generation-vii,egg,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/667/
77,ponyta,ponyta,667,high-horsepower,high_horsepower_11,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/667/
77,ponyta,ponyta,667,high-horsepower,high_horsepower_11,generation-vii,egg,0,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/667/
77,ponyta,ponyta,669,solar-blade,solar_blade_2,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/669/
78,rapidash,rapidash,667,high-horsepower,high_horsepower_12,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/667/
78,rapidash,rapidash,669,solar-blade,solar_blade_3,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/669/
78,rapidash,rapidash,675,throat-chop,throat_chop_20,generation-vii,tutor,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/675/
78,rapidash,rapidash,675,throat-chop,throat_chop_20,generation-vii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/675/
78,rapidash,rapidash,684,smart-strike,smart_strike_4,generation-vii,machine,0,sun-moon,https://pokeapi.co/api/v2/move/684/
78,rapidash,rapidash,684,smart-strike,smart_strike_4,generation-vii,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/684/
