pokemon_id,pokemon_name,pokemon_slug,generation,slot,type_name,sourceUrl
170,chinchou,chinchou,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/170/
170,chinchou,chinchou,generation-ii,2,electric,https://pokeapi.co/api/v2/pokemon/170/
171,lanturn,lanturn,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/171/
171,lanturn,lanturn,generation-ii,2,electric,https://pokeapi.co/api/v2/pokemon/171/
172,pichu,pichu,generation-ii,1,electric,https://pokeapi.co/api/v2/pokemon/172/
173,cleffa,cleffa,generation-ii,1,fairy,https://pokeapi.co/api/v2/pokemon/173/
174,igglybuff,igglybuff,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/174/
174,igglybuff,igglybuff,generation-ii,2,fairy,https://pokeapi.co/api/v2/pokemon/174/
175,togepi,togepi,generation-ii,1,fairy,https://pokeapi.co/api/v2/pokemon/175/
176,togetic,togetic,generation-ii,1,fairy,https://pokeapi.co/api/v2/pokemon/176/
176,togetic,togetic,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/176/
177,natu,natu,generation-ii,1,psychic,https://pokeapi.co/api/v2/pokemon/177/
177,natu,natu,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/177/
178,xatu,xatu,generation-ii,1,psychic,https://pokeapi.co/api/v2/pokemon/178/
178,xatu,xatu,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/178/
179,mareep,mareep,generation-ii,1,electric,https://pokeapi.co/api/v2/pokemon/179/
180,flaaffy,flaaffy,generation-ii,1,electric,https://pokeapi.co/api/v2/pokemon/180/
181,ampharos,ampharos,generation-ii,1,electric,https://pokeapi.co/api/v2/pokemon/181/
182,bellossom,bellossom,generation-ii,1,grass,https://pokeapi.co/api/v2/pokemon/182/
183,marill,marill,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/183/
183,marill,marill,generation-ii,2,fairy,https://pokeapi.co/api/v2/pokemon/183/
184,azumarill,azumarill,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/184/
184,azumarill,azumarill,generation-ii,2,fairy,https://pokeapi.co/api/v2/pokemon/184/
185,sudowoodo,sudowoodo,generation-ii,1,rock,https://pokeapi.co/api/v2/pokemon/185/
186,politoed,politoed,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/186/
187,hoppip,hoppip,generation-ii,1,grass,https://pokeapi.co/api/v2/pokemon/187/
187,hoppip,hoppip,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/187/
188,skiploom,skiploom,generation-ii,1,grass,https://pokeapi.co/api/v2/pokemon/188/
188,skiploom,skiploom,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/188/
189,jumpluff,jumpluff,generation-ii,1,grass,https://pokeapi.co/api/v2/pokemon/189/
189,jumpluff,jumpluff,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/189/
190,aipom,aipom,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/190/
191,sunkern,sunkern,generation-ii,1,grass,https://pokeapi.co/api/v2/pokemon/191/
192,sunflora,sunflora,generation-ii,1,grass,https://pokeapi.co/api/v2/pokemon/192/
193,yanma,yanma,generation-ii,1,bug,https://pokeapi.co/api/v2/pokemon/193/
193,yanma,yanma,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/193/
194,wooper,wooper,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/194/
194,wooper,wooper,generation-ii,2,ground,https://pokeapi.co/api/v2/pokemon/194/
195,quagsire,quagsire,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/195/
195,quagsire,quagsire,generation-ii,2,ground,https://pokeapi.co/api/v2/pokemon/195/
196,espeon,espeon,generation-ii,1,psychic,https://pokeapi.co/api/v2/pokemon/196/
197,umbreon,umbreon,generation-ii,1,dark,https://pokeapi.co/api/v2/pokemon/197/
198,murkrow,murkrow,generation-ii,1,dark,https://pokeapi.co/api/v2/pokemon/198/
198,murkrow,murkrow,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/198/
199,slowking,slowking,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/199/
199,slowking,slowking,generation-ii,2,psychic,https://pokeapi.co/api/v2/pokemon/199/
200,misdreavus,misdreavus,generation-ii,1,ghost,https://pokeapi.co/api/v2/pokemon/200/
201,unown,unown,generation-ii,1,psychic,https://pokeapi.co/api/v2/pokemon/201/
202,wobbuffet,wobbuffet,generation-ii,1,psychic,https://pokeapi.co/api/v2/pokemon/202/
203,girafarig,girafarig,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/203/
203,girafarig,girafarig,generation-ii,2,psychic,https://pokeapi.co/api/v2/pokemon/203/
204,pineco,pineco,generation-ii,1,bug,https://pokeapi.co/api/v2/pokemon/204/
205,forretress,forretress,generation-ii,1,bug,https://pokeapi.co/api/v2/pokemon/205/
205,forretress,forretress,generation-ii,2,steel,https://pokeapi.co/api/v2/pokemon/205/
206,dunsparce,dunsparce,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/206/
207,gligar,gligar,generation-ii,1,ground,https://pokeapi.co/api/v2/pokemon/207/
207,gligar,gligar,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/207/
208,steelix,steelix,generation-ii,1,steel,https://pokeapi.co/api/v2/pokemon/208/
208,steelix,steelix,generation-ii,2,ground,https://pokeapi.co/api/v2/pokemon/208/
209,snubbull,snubbull,generation-ii,1,fairy,https://pokeapi.co/api/v2/pokemon/209/
210,granbull,granbull,generation-ii,1,fairy,https://pokeapi.co/api/v2/pokemon/210/
211,qwilfish,qwilfish,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/211/
211,qwilfish,qwilfish,generation-ii,2,poison,https://pokeapi.co/api/v2/pokemon/211/
212,scizor,scizor,generation-ii,1,bug,https://pokeapi.co/api/v2/pokemon/212/
212,scizor,scizor,generation-ii,2,steel,https://pokeapi.co/api/v2/pokemon/212/
213,shuckle,shuckle,generation-ii,1,bug,https://pokeapi.co/api/v2/pokemon/213/
213,shuckle,shuckle,generation-ii,2,rock,https://pokeapi.co/api/v2/pokemon/213/
214,heracross,heracross,generation-ii,1,bug,https://pokeapi.co/api/v2/pokemon/214/
214,heracross,heracross,generation-ii,2,fighting,https://pokeapi.co/api/v2/pokemon/214/
215,sneasel,sneasel,generation-ii,1,dark,https://pokeapi.co/api/v2/pokemon/215/
215,sneasel,sneasel,generation-ii,2,ice,https://pokeapi.co/api/v2/pokemon/215/
216,teddiursa,teddiursa,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/216/
217,ursaring,ursaring,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/217/
218,slugma,slugma,generation-ii,1,fire,https://pokeapi.co/api/v2/pokemon/218/
219,magcargo,magcargo,generation-ii,1,fire,https://pokeapi.co/api/v2/pokemon/219/
219,magcargo,magcargo,generation-ii,2,rock,https://pokeapi.co/api/v2/pokemon/219/
220,swinub,swinub,generation-ii,1,ice,https://pokeapi.co/api/v2/pokemon/220/
220,swinub,swinub,generation-ii,2,ground,https://pokeapi.co/api/v2/pokemon/220/
221,piloswine,piloswine,generation-ii,1,ice,https://pokeapi.co/api/v2/pokemon/221/
221,piloswine,piloswine,generation-ii,2,ground,https://pokeapi.co/api/v2/pokemon/221/
222,corsola,corsola,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/222/
222,corsola,corsola,generation-ii,2,rock,https://pokeapi.co/api/v2/pokemon/222/
223,remoraid,remoraid,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/223/
224,octillery,octillery,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/224/
225,delibird,delibird,generation-ii,1,ice,https://pokeapi.co/api/v2/pokemon/225/
225,delibird,delibird,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/225/
226,mantine,mantine,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/226/
226,mantine,mantine,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/226/
227,skarmory,skarmory,generation-ii,1,steel,https://pokeapi.co/api/v2/pokemon/227/
227,skarmory,skarmory,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/227/
228,houndour,houndour,generation-ii,1,dark,https://pokeapi.co/api/v2/pokemon/228/
228,houndour,houndour,generation-ii,2,fire,https://pokeapi.co/api/v2/pokemon/228/
229,houndoom,houndoom,generation-ii,1,dark,https://pokeapi.co/api/v2/pokemon/229/
229,houndoom,houndoom,generation-ii,2,fire,https://pokeapi.co/api/v2/pokemon/229/
230,kingdra,kingdra,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/230/
230,kingdra,kingdra,generation-ii,2,dragon,https://pokeapi.co/api/v2/pokemon/230/
231,phanpy,phanpy,generation-ii,1,ground,https://pokeapi.co/api/v2/pokemon/231/
232,donphan,donphan,generation-ii,1,ground,https://pokeapi.co/api/v2/pokemon/232/
233,porygon2,porygon2,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/233/
234,stantler,stantler,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/234/
235,smeargle,smeargle,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/235/
236,tyrogue,tyrogue,generation-ii,1,fighting,https://pokeapi.co/api/v2/pokemon/236/
237,hitmontop,hitmontop,generation-ii,1,fighting,https://pokeapi.co/api/v2/pokemon/237/
238,smoochum,smoochum,generation-ii,1,ice,https://pokeapi.co/api/v2/pokemon/238/
238,smoochum,smoochum,generation-ii,2,psychic,https://pokeapi.co/api/v2/pokemon/238/
239,elekid,elekid,generation-ii,1,electric,https://pokeapi.co/api/v2/pokemon/239/
240,magby,magby,generation-ii,1,fire,https://pokeapi.co/api/v2/pokemon/240/
241,miltank,miltank,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/241/
242,blissey,blissey,generation-ii,1,normal,https://pokeapi.co/api/v2/pokemon/242/
243,raikou,raikou,generation-ii,1,electric,https://pokeapi.co/api/v2/pokemon/243/
244,entei,entei,generation-ii,1,fire,https://pokeapi.co/api/v2/pokemon/244/
245,suicune,suicune,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/245/
246,larvitar,larvitar,generation-ii,1,rock,https://pokeapi.co/api/v2/pokemon/246/
246,larvitar,larvitar,generation-ii,2,ground,https://pokeapi.co/api/v2/pokemon/246/
247,pupitar,pupitar,generation-ii,1,rock,https://pokeapi.co/api/v2/pokemon/247/
247,pupitar,pupitar,generation-ii,2,ground,https://pokeapi.co/api/v2/pokemon/247/
248,tyranitar,tyranitar,generation-ii,1,rock,https://pokeapi.co/api/v2/pokemon/248/
248,tyranitar,tyranitar,generation-ii,2,dark,https://pokeapi.co/api/v2/pokemon/248/
249,lugia,lugia,generation-ii,1,psychic,https://pokeapi.co/api/v2/pokemon/249/
249,lugia,lugia,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/249/
250,ho-oh,ho_oh,generation-ii,1,fire,https://pokeapi.co/api/v2/pokemon/250/
250,ho-oh,ho_oh,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/250/
251,celebi,celebi,generation-ii,1,psychic,https://pokeapi.co/api/v2/pokemon/251/
251,celebi,celebi,generation-ii,2,grass,https://pokeapi.co/api/v2/pokemon/251/
10045,ampharos-mega,ampharos_mega,generation-ii,1,electric,https://pokeapi.co/api/v2/pokemon/10045/
10045,ampharos-mega,ampharos_mega,generation-ii,2,dragon,https://pokeapi.co/api/v2/pokemon/10045/
10046,scizor-mega,scizor_mega,generation-ii,1,bug,https://pokeapi.co/api/v2/pokemon/10046/
10046,scizor-mega,scizor_mega,generation-ii,2,steel,https://pokeapi.co/api/v2/pokemon/10046/
10047,heracross-mega,heracross_mega,generation-ii,1,bug,https://pokeapi.co/api/v2/pokemon/10047/
10047,heracross-mega,heracross_mega,generation-ii,2,fighting,https://pokeapi.co/api/v2/pokemon/10047/
10048,houndoom-mega,houndoom_mega,generation-ii,1,dark,https://pokeapi.co/api/v2/pokemon/10048/
10048,houndoom-mega,houndoom_mega,generation-ii,2,fire,https://pokeapi.co/api/v2/pokemon/10048/
10049,tyranitar-mega,tyranitar_mega,generation-ii,1,rock,https://pokeapi.co/api/v2/pokemon/10049/
10049,tyranitar-mega,tyranitar_mega,generation-ii,2,dark,https://pokeapi.co/api/v2/pokemon/10049/
10072,steelix-mega,steelix_mega,generation-ii,1,steel,https://pokeapi.co/api/v2/pokemon/10072/
10072,steelix-mega,steelix_mega,generation-ii,2,ground,https://pokeapi.co/api/v2/pokemon/10072/
10172,slowking-galar,slowking_galar,generation-ii,1,poison,https://pokeapi.co/api/v2/pokemon/10172/
10172,slowking-galar,slowking_galar,generation-ii,2,psychic,https://pokeapi.co/api/v2/pokemon/10172/
10173,corsola-galar,corsola_galar,generation-ii,1,ghost,https://pokeapi.co/api/v2/pokemon/10173/
10233,typhlosion-hisui,typhlosion_hisui,generation-ii,1,fire,https://pokeapi.co/api/v2/pokemon/10233/
10233,typhlosion-hisui,typhlosion_hisui,generation-ii,2,ghost,https://pokeapi.co/api/v2/pokemon/10233/
10234,qwilfish-hisui,qwilfish_hisui,generation-ii,1,dark,https://pokeapi.co/api/v2/pokemon/10234/
10234,qwilfish-hisui,qwilfish_hisui,generation-ii,2,poison,https://pokeapi.co/api/v2/pokemon/10234/
10235,sneasel-hisui,sneasel_hisui,generation-ii,1,fighting,https://pokeapi.co/api/v2/pokemon/10235/
10235,sneasel-hisui,sneasel_hisui,generation-ii,2,poison,https://pokeapi.co/api/v2/pokemon/10235/
10253,wooper-paldea,wooper_paldea,generation-ii,1,poison,https://pokeapi.co/api/v2/pokemon/10253/
10253,wooper-paldea,wooper_paldea,generation-ii,2,ground,https://pokeapi.co/api/v2/pokemon/10253/
10282,meganium-mega,meganium_mega,generation-ii,1,grass,https://pokeapi.co/api/v2/pokemon/10282/
10282,meganium-mega,meganium_mega,generation-ii,2,fairy,https://pokeapi.co/api/v2/pokemon/10282/
10283,feraligatr-mega,feraligatr_mega,generation-ii,1,water,https://pokeapi.co/api/v2/pokemon/10283/
10283,feraligatr-mega,feraligatr_mega,generation-ii,2,dragon,https://pokeapi.co/api/v2/pokemon/10283/
10284,skarmory-mega,skarmory_mega,generation-ii,1,steel,https://pokeapi.co/api/v2/pokemon/10284/
10284,skarmory-mega,skarmory_mega,generation-ii,2,flying,https://pokeapi.co/api/v2/pokemon/10284/
