pokemon_id,pokemon_name,pokemon_slug,generation,game,sprite_kind,image,sourceUrl
56,mankey,mankey,generation-vi,x-y,front_default,pokemon/mankey/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/56.png
57,primeape,primeape,generation-vi,x-y,front_default,pokemon/primeape/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/57.png
58,growlithe,growlithe,generation-vi,x-y,front_default,pokemon/growlithe/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/58.png
59,arcanine,arcanine,generation-vi,x-y,front_default,pokemon/arcanine/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/59.png
60,poliwag,poliwag,generation-vi,x-y,front_default,pokemon/poliwag/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/60.png
61,poliwhirl,poliwhirl,generation-vi,x-y,front_default,pokemon/poliwhirl/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/61.png
62,poliwrath,poliwrath,generation-vi,x-y,front_default,pokemon/poliwrath/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/62.png
63,abra,abra,generation-vi,x-y,front_default,pokemon/abra/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/63.png
64,kadabra,kadabra,generation-vi,x-y,front_default,pokemon/kadabra/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/64.png
65,alakazam,alakazam,generation-vi,x-y,front_default,pokemon/alakazam/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/65.png
66,machop,machop,generation-vi,x-y,front_default,pokemon/machop/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/66.png
67,machoke,machoke,generation-vi,x-y,front_default,pokemon/machoke/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/67.png
68,machamp,machamp,generation-vi,x-y,front_default,pokemon/machamp/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/68.png
69,bellsprout,bellsprout,generation-vi,x-y,front_default,pokemon/bellsprout/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/69.png
70,weepinbell,weepinbell,generation-vi,x-y,front_default,pokemon/weepinbell/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/70.png
71,victreebel,victreebel,generation-vi,x-y,front_default,pokemon/victreebel/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/71.png
72,tentacool,tentacool,generation-vi,x-y,front_default,pokemon/tentacool/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/72.png
73,tentacruel,tentacruel,generation-vi,x-y,front_default,pokemon/tentacruel/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/73.png
74,geodude,geodude,generation-vi,x-y,front_default,pokemon/geodude/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/74.png
75,graveler,graveler,generation-vi,x-y,front_default,pokemon/graveler/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/75.png
76,golem,golem,generation-vi,x-y,front_default,pokemon/golem/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/76.png
77,ponyta,ponyta,generation-vi,x-y,front_default,pokemon/ponyta/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/77.png
78,rapidash,rapidash,generation-vi,x-y,front_default,pokemon/rapidash/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/78.png
79,slowpoke,slowpoke,generation-vi,x-y,front_default,pokemon/slowpoke/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/79.png
80,slowbro,slowbro,generation-vi,x-y,front_default,pokemon/slowbro/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/80.png
81,magnemite,magnemite,generation-vi,x-y,front_default,pokemon/magnemite/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/81.png
82,magneton,magneton,generation-vi,x-y,front_default,pokemon/magneton/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/82.png
83,farfetchd,farfetchd,generation-vi,x-y,front_default,pokemon/farfetchd/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/83.png
84,doduo,doduo,generation-vi,x-y,front_default,pokemon/doduo/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/84.png
85,dodrio,dodrio,generation-vi,x-y,front_default,pokemon/dodrio/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/85.png
86,seel,seel,generation-vi,x-y,front_default,pokemon/seel/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/86.png
87,dewgong,dewgong,generation-vi,x-y,front_default,pokemon/dewgong/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/87.png
88,grimer,grimer,generation-vi,x-y,front_default,pokemon/grimer/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/88.png
89,muk,muk,generation-vi,x-y,front_default,pokemon/muk/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/89.png
90,shellder,shellder,generation-vi,x-y,front_default,pokemon/shellder/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/90.png
91,cloyster,cloyster,generation-vi,x-y,front_default,pokemon/cloyster/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/91.png
92,gastly,gastly,generation-vi,x-y,front_default,pokemon/gastly/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/92.png
93,haunter,haunter,generation-vi,x-y,front_default,pokemon/haunter/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/93.png
94,gengar,gengar,generation-vi,x-y,front_default,pokemon/gengar/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/94.png
95,onix,onix,generation-vi,x-y,front_default,pokemon/onix/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/95.png
96,drowzee,drowzee,generation-vi,x-y,front_default,pokemon/drowzee/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/96.png
97,hypno,hypno,generation-vi,x-y,front_default,pokemon/hypno/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/97.png
98,krabby,krabby,generation-vi,x-y,front_default,pokemon/krabby/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/98.png
99,kingler,kingler,generation-vi,x-y,front_default,pokemon/kingler/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/99.png
100,voltorb,voltorb,generation-vi,x-y,front_default,pokemon/voltorb/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/100.png
101,electrode,electrode,generation-vi,x-y,front_default,pokemon/electrode/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/101.png
102,exeggcute,exeggcute,generation-vi,x-y,front_default,pokemon/exeggcute/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/102.png
103,exeggutor,exeggutor,generation-vi,x-y,front_default,pokemon/exeggutor/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/103.png
104,cubone,cubone,generation-vi,x-y,front_default,pokemon/cubone/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/104.png
105,marowak,marowak,generation-vi,x-y,front_default,pokemon/marowak/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/105.png
106,hitmonlee,hitmonlee,generation-vi,x-y,front_default,pokemon/hitmonlee/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/106.png
107,hitmonchan,hitmonchan,generation-vi,x-y,front_default,pokemon/hitmonchan/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/107.png
108,lickitung,lickitung,generation-vi,x-y,front_default,pokemon/lickitung/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/108.png
109,koffing,koffing,generation-vi,x-y,front_default,pokemon/koffing/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/109.png
110,weezing,weezing,generation-vi,x-y,front_default,pokemon/weezing/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/110.png
111,rhyhorn,rhyhorn,generation-vi,x-y,front_default,pokemon/rhyhorn/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/111.png
112,rhydon,rhydon,generation-vi,x-y,front_default,pokemon/rhydon/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/112.png
113,chansey,chansey,generation-vi,x-y,front_default,pokemon/chansey/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/113.png
114,tangela,tangela,generation-vi,x-y,front_default,pokemon/tangela/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/114.png
115,kangaskhan,kangaskhan,generation-vi,x-y,front_default,pokemon/kangaskhan/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/115.png
116,horsea,horsea,generation-vi,x-y,front_default,pokemon/horsea/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/116.png
117,seadra,seadra,generation-vi,x-y,front_default,pokemon/seadra/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/117.png
118,goldeen,goldeen,generation-vi,x-y,front_default,pokemon/goldeen/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/118.png
119,seaking,seaking,generation-vi,x-y,front_default,pokemon/seaking/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/119.png
120,staryu,staryu,generation-vi,x-y,front_default,pokemon/staryu/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/120.png
121,starmie,starmie,generation-vi,x-y,front_default,pokemon/starmie/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/121.png
122,mr-mime,mr_mime,generation-vi,x-y,front_default,pokemon/mr_mime/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/122.png
123,scyther,scyther,generation-vi,x-y,front_default,pokemon/scyther/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/123.png
124,jynx,jynx,generation-vi,x-y,front_default,pokemon/jynx/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/124.png
125,electabuzz,electabuzz,generation-vi,x-y,front_default,pokemon/electabuzz/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/125.png
126,magmar,magmar,generation-vi,x-y,front_default,pokemon/magmar/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/126.png
127,pinsir,pinsir,generation-vi,x-y,front_default,pokemon/pinsir/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/127.png
128,tauros,tauros,generation-vi,x-y,front_default,pokemon/tauros/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/128.png
129,magikarp,magikarp,generation-vi,x-y,front_default,pokemon/magikarp/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/129.png
130,gyarados,gyarados,generation-vi,x-y,front_default,pokemon/gyarados/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/130.png
131,lapras,lapras,generation-vi,x-y,front_default,pokemon/lapras/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/131.png
132,ditto,ditto,generation-vi,x-y,front_default,pokemon/ditto/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/132.png
133,eevee,eevee,generation-vi,x-y,front_default,pokemon/eevee/images/genvi_x-y_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-vi/x-y/133.png
