id,name,slug,type,power,accuracy,pp,priority,damage_class,target,generation,effect,short_effect,sourceUrl
12,guillotine,guillotine,normal,None,30,5,0,physical,selected-pokemon,generation-i,"Inflicts damage equal to the target’s max HP.  Ignores accuracy and evasion modifiers.  This move’s accuracy is 30% plus 1% for each level the user is higher than the target.  If the user is a lower level than the target, this move will fail.

Because this move inflicts a specific and finite amount of damage, endure still prevents the target from fainting.

The effects of lock on, mind reader, and no guard still apply, as long as the user is equal or higher level than the target.  However, they will not give this move a chance to break through detect or protect.",Causes a one-hit KO.,https://pokeapi.co/api/v2/move/12/
13,razor-wind,razor_wind,normal,80,100,10,0,special,all-opponents,generation-i,"Inflicts regular damage.  User’s critical hit rate is one level higher when using this move.  User charges for one turn before attacking.

This move cannot be selected by sleep talk.",Requires a turn to charge before attacking.,https://pokeapi.co/api/v2/move/13/
14,swords-dance,swords_dance,normal,None,None,20,0,status,user,generation-i,Raises the user’s Attack by two stages.,Raises the user’s Attack by two stages.,https://pokeapi.co/api/v2/move/14/
15,cut,cut,normal,50,95,30,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/15/
16,gust,gust,flying,40,100,35,0,special,selected-pokemon,generation-i,"Inflicts regular damage.

If the target is under the effect of bounce, fly, or sky drop, this move will hit with double power.",Inflicts regular damage and can hit Pokémon in the air.,https://pokeapi.co/api/v2/move/16/
17,wing-attack,wing_attack,flying,60,100,35,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/17/
18,whirlwind,whirlwind,normal,None,None,20,-6,status,selected-pokemon,generation-i,"Switches the target out for another of its trainer’s Pokémon selected at random.  Wild battles end immediately.

Doesn’t affect Pokémon with suction cups or under the effect of ingrain.",Immediately ends wild battles.  Forces trainers to switch Pokémon.,https://pokeapi.co/api/v2/move/18/
19,fly,fly,flying,90,95,15,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  User flies high into the air for one turn, becoming immune to attack, and hits on the second turn.

During the immune turn, gust, hurricane, sky uppercut, smack down, thunder, twister, and whirlwind still hit the user normally.  gust and twister also have double power against the user.

The damage from hail and sandstorm still applies during the immune turn.

The user may be hit during its immune turn if under the effect of lock on, mind reader, or no guard.

This move cannot be used while gravity is in effect.

This move cannot be selected by sleep talk.","User flies high into the air, dodging all attacks, and hits next turn.",https://pokeapi.co/api/v2/move/19/
20,bind,bind,normal,15,85,20,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",Prevents the target from fleeing and inflicts damage for 2-5 turns.,https://pokeapi.co/api/v2/move/20/
21,slam,slam,normal,80,75,20,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/21/
22,vine-whip,vine_whip,grass,45,100,25,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/22/
23,stomp,stomp,normal,65,100,20,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  Has a 30% chance to make the target flinch.

Power is doubled against Pokémon that have used minimize since entering the field.",Has a 30% chance to make the target flinch.,https://pokeapi.co/api/v2/move/23/
24,double-kick,double_kick,fighting,30,100,30,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Hits twice in one turn.,Hits twice in one turn.,https://pokeapi.co/api/v2/move/24/
25,mega-kick,mega_kick,normal,120,75,5,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/25/
26,jump-kick,jump_kick,fighting,100,95,10,0,physical,selected-pokemon,generation-i,"Inflicts regular damage. If this move misses, is blocked by protect or detect, or has no effect, the user takes damage equal to half of its max HP rounded down.

This move cannot be used while gravity is in effect.","If the user misses, it takes half the damage it would have inflicted in recoil.",https://pokeapi.co/api/v2/move/26/
27,rolling-kick,rolling_kick,fighting,60,85,15,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,https://pokeapi.co/api/v2/move/27/
28,sand-attack,sand_attack,ground,None,100,15,0,status,selected-pokemon,generation-i,Lowers the target’s accuracy by one stage.,Lowers the target’s accuracy by one stage.,https://pokeapi.co/api/v2/move/28/
29,headbutt,headbutt,normal,70,100,15,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,https://pokeapi.co/api/v2/move/29/
30,horn-attack,horn_attack,normal,65,100,25,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/30/
31,fury-attack,fury_attack,normal,15,85,20,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",Hits 2-5 times in one turn.,https://pokeapi.co/api/v2/move/31/
32,horn-drill,horn_drill,normal,None,30,5,0,physical,selected-pokemon,generation-i,"Inflicts damage equal to the target’s max HP.  Ignores accuracy and evasion modifiers.  This move’s accuracy is 30% plus 1% for each level the user is higher than the target.  If the user is a lower level than the target, this move will fail.

Because this move inflicts a specific and finite amount of damage, endure still prevents the target from fainting.

The effects of lock on, mind reader, and no guard still apply, as long as the user is equal or higher level than the target.  However, they will not give this move a chance to break through detect or protect.",Causes a one-hit KO.,https://pokeapi.co/api/v2/move/32/
33,tackle,tackle,normal,40,100,35,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/33/
34,body-slam,body_slam,normal,85,100,15,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 30% chance to paralyze the target.,Has a 30% chance to paralyze the target.,https://pokeapi.co/api/v2/move/34/
35,wrap,wrap,normal,15,90,20,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",Prevents the target from fleeing and inflicts damage for 2-5 turns.,https://pokeapi.co/api/v2/move/35/
36,take-down,take_down,normal,90,85,20,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  User takes 1/4 the damage it inflicts in recoil.,User receives 1/4 the damage it inflicts in recoil.,https://pokeapi.co/api/v2/move/36/
37,thrash,thrash,normal,120,100,10,0,physical,random-opponent,generation-i,"Inflicts regular damage.  User is forced to attack with this move for 2–3 turns,selected at random.  After the last hit, the user becomes confused.

safeguard does not protect against the confusion from this move.","Hits every turn for 2-3 turns, then confuses the user.",https://pokeapi.co/api/v2/move/37/
38,double-edge,double_edge,normal,120,100,15,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  User takes 1/3 the damage it inflicts in recoil.,User receives 1/3 the damage inflicted in recoil.,https://pokeapi.co/api/v2/move/38/
39,tail-whip,tail_whip,normal,None,100,30,0,status,all-opponents,generation-i,Lowers the target’s Defense by one stage.,Lowers the target’s Defense by one stage.,https://pokeapi.co/api/v2/move/39/
40,poison-sting,poison_sting,poison,15,100,35,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 30% chance to poison the target.,Has a 30% chance to poison the target.,https://pokeapi.co/api/v2/move/40/
41,twineedle,twineedle,bug,25,100,20,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Hits twice in the same turn.  Has a 20% chance to poison the target.,Hits twice in the same turn.  Has a 20% chance to poison the target.,https://pokeapi.co/api/v2/move/41/
42,pin-missile,pin_missile,bug,25,95,20,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",Hits 2-5 times in one turn.,https://pokeapi.co/api/v2/move/42/
43,leer,leer,normal,None,100,30,0,status,all-opponents,generation-i,Lowers the target’s Defense by one stage.,Lowers the target’s Defense by one stage.,https://pokeapi.co/api/v2/move/43/
44,bite,bite,dark,60,100,25,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,https://pokeapi.co/api/v2/move/44/
45,growl,growl,normal,None,100,40,0,status,all-opponents,generation-i,Lowers the target’s Attack by one stage.,Lowers the target’s Attack by one stage.,https://pokeapi.co/api/v2/move/45/
46,roar,roar,normal,None,None,20,-6,status,selected-pokemon,generation-i,"Switches the target out for another of its trainer’s Pokémon selected at random.  Wild battles end immediately.

Doesn’t affect Pokémon with suction cups or under the effect of ingrain.",Immediately ends wild battles.  Forces trainers to switch Pokémon.,https://pokeapi.co/api/v2/move/46/
47,sing,sing,normal,None,55,15,0,status,selected-pokemon,generation-i,Puts the target to sleep.,Puts the target to sleep.,https://pokeapi.co/api/v2/move/47/
48,supersonic,supersonic,normal,None,55,20,0,status,selected-pokemon,generation-i,Confuses the target.,Confuses the target.,https://pokeapi.co/api/v2/move/48/
49,sonic-boom,sonic_boom,normal,None,90,20,0,special,selected-pokemon,generation-i,Inflicts exactly 20 damage.,Inflicts 20 points of damage.,https://pokeapi.co/api/v2/move/49/
50,disable,disable,normal,None,100,20,0,status,selected-pokemon,generation-i,"Disables the target’s last used move, preventing its use for 4–7 turns, selected at random, or until the target leaves the field.  If the target hasn’t used a move since entering the field, if it tried to use a move this turn and failed,  if its last used move has 0 PP remaining, or if it already has a move disabled, this move will fail.",Disables the target’s last used move for 1-8 turns.,https://pokeapi.co/api/v2/move/50/
51,acid,acid,poison,40,100,30,0,special,all-opponents,generation-i,Inflicts regular damage.  Has a 10% chance to lower the target’s Special Defense by one stage.,Has a 10% chance to lower the target’s Special Defense by one stage.,https://pokeapi.co/api/v2/move/51/
52,ember,ember,fire,40,100,25,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to burn the target.,Has a 10% chance to burn the target.,https://pokeapi.co/api/v2/move/52/
53,flamethrower,flamethrower,fire,90,100,15,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to burn the target.,Has a 10% chance to burn the target.,https://pokeapi.co/api/v2/move/53/
54,mist,mist,ice,None,None,30,0,status,users-field,generation-i,"Pokémon on the user’s side of the field are immune to stat-lowering effects for five turns.

guard swap, heart swap, and power swap may still be used.

defog used by an opponent will end this effect.",Protects the user’s stats from being changed by enemy moves.,https://pokeapi.co/api/v2/move/54/
55,water-gun,water_gun,water,40,100,25,0,special,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/55/
56,hydro-pump,hydro_pump,water,110,80,5,0,special,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/56/
57,surf,surf,water,90,100,15,0,special,all-other-pokemon,generation-i,"Inflicts regular damage.

If the target is in the first turn of dive, this move will hit with double power.",Inflicts regular damage and can hit Dive users.,https://pokeapi.co/api/v2/move/57/
58,ice-beam,ice_beam,ice,90,100,10,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to freeze the target.,Has a 10% chance to freeze the target.,https://pokeapi.co/api/v2/move/58/
59,blizzard,blizzard,ice,110,70,5,0,special,all-opponents,generation-i,"Inflicts regular damage.  Has a 10% chance to freeze the target.

During hail, this move has 100% accuracy.  It also has a (100 - accuracy)% chance to break through the protection of protect and detect.",Has a 10% chance to freeze the target.,https://pokeapi.co/api/v2/move/59/
60,psybeam,psybeam,psychic,65,100,20,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to confuse the target.,Has a 10% chance to confuse the target.,https://pokeapi.co/api/v2/move/60/
61,bubble-beam,bubble_beam,water,65,100,20,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to lower the target’s Speed by one stage.,Has a 10% chance to lower the target’s Speed by one stage.,https://pokeapi.co/api/v2/move/61/
62,aurora-beam,aurora_beam,ice,65,100,20,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to lower the target’s Attack by one stage.,Has a 10% chance to lower the target’s Attack by one stage.,https://pokeapi.co/api/v2/move/62/
63,hyper-beam,hyper_beam,normal,150,90,5,0,special,selected-pokemon,generation-i,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",User foregoes its next turn to recharge.,https://pokeapi.co/api/v2/move/63/
64,peck,peck,flying,35,100,35,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/64/
65,drill-peck,drill_peck,flying,80,100,20,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/65/
66,submission,submission,fighting,80,80,20,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  User takes 1/4 the damage it inflicts in recoil.,User receives 1/4 the damage it inflicts in recoil.,https://pokeapi.co/api/v2/move/66/
67,low-kick,low_kick,fighting,None,100,20,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  Power increases with the target’s weight in kilograms, to a maximum of 120.

Target’s weight | Power
--------------- | ----:
Up to 10kg      |    20
Up to 25kg      |    40
Up to 50kg      |    60
Up to 100kg     |    80
Up to 200kg     |   100
Above 200kg     |   120
","Inflicts more damage to heavier targets, with a maximum of 120 power.",https://pokeapi.co/api/v2/move/67/
68,counter,counter,fighting,None,100,20,-5,physical,specific-move,generation-i,"Targets the last opposing Pokémon to hit the user with a physical move this turn.  Inflicts twice the damage that move did to the user.  If there is no eligible target, this move will fail.  Type immunity applies, but other type effects are ignored.

This move cannot be copied by mirror move, nor selected by assist or metronome.",Inflicts twice the damage the user received from the last physical hit it took.,https://pokeapi.co/api/v2/move/68/
69,seismic-toss,seismic_toss,fighting,None,100,20,0,physical,selected-pokemon,generation-i,"Inflicts damage equal to the user’s level.  Type immunity applies, but other type effects are ignored.",Inflicts damage equal to the user’s level.,https://pokeapi.co/api/v2/move/69/
70,strength,strength,normal,80,100,15,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/70/
71,absorb,absorb,grass,20,100,25,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Drains half the damage inflicted to heal the user.,Drains half the damage inflicted to heal the user.,https://pokeapi.co/api/v2/move/71/
72,mega-drain,mega_drain,grass,40,100,15,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Drains half the damage inflicted to heal the user.,Drains half the damage inflicted to heal the user.,https://pokeapi.co/api/v2/move/72/
73,leech-seed,leech_seed,grass,None,90,10,0,status,selected-pokemon,generation-i,"Plants a seed on the target that drains 1/8 of its max HP at the end of every turn and heals the user for the amount taken.  Has no effect on grass Pokémon.  The seed remains until the target leaves the field.

The user takes damage instead of being healed if the target has liquid ooze.

rapid spin will remove this effect.

This effect is passed on by baton pass.","Seeds the target, stealing HP from it every turn.",https://pokeapi.co/api/v2/move/73/
74,growth,growth,normal,None,None,20,0,status,user,generation-i,"Raises the user’s Attack and Special Attack by one stage each.  During sunny day, raises both stats by two stages.",Raises the user’s Attack and Special Attack by one stage.,https://pokeapi.co/api/v2/move/74/
75,razor-leaf,razor_leaf,grass,55,95,25,0,physical,all-opponents,generation-i,Inflicts regular damage.  User’s critical hit rate is one level higher when using this move.,Has an increased chance for a critical hit.,https://pokeapi.co/api/v2/move/75/
76,solar-beam,solar_beam,grass,120,100,10,0,special,selected-pokemon,generation-i,"Inflicts regular damage.  User charges for one turn before attacking.

During sunny day, the charge turn is skipped.

During hail, rain dance, or sandstorm, power is halved.

This move cannot be selected by sleep talk.",Requires a turn to charge before attacking.,https://pokeapi.co/api/v2/move/76/
77,poison-powder,poison_powder,poison,None,75,35,0,status,selected-pokemon,generation-i,Poisons the target.,Poisons the target.,https://pokeapi.co/api/v2/move/77/
78,stun-spore,stun_spore,grass,None,75,30,0,status,selected-pokemon,generation-i,Paralyzes the target.,Paralyzes the target.,https://pokeapi.co/api/v2/move/78/
79,sleep-powder,sleep_powder,grass,None,75,15,0,status,selected-pokemon,generation-i,Puts the target to sleep.,Puts the target to sleep.,https://pokeapi.co/api/v2/move/79/
80,petal-dance,petal_dance,grass,120,100,10,0,special,random-opponent,generation-i,"Inflicts regular damage.  User is forced to attack with this move for 2–3 turns,selected at random.  After the last hit, the user becomes confused.

safeguard does not protect against the confusion from this move.","Hits every turn for 2-3 turns, then confuses the user.",https://pokeapi.co/api/v2/move/80/
81,string-shot,string_shot,bug,None,95,40,0,status,all-opponents,generation-i,Lowers the target’s Speed by two stages.,Lowers the target’s Speed by two stages.,https://pokeapi.co/api/v2/move/81/
82,dragon-rage,dragon_rage,dragon,None,100,10,0,special,selected-pokemon,generation-i,Inflicts exactly 40 damage.,Inflicts 40 points of damage.,https://pokeapi.co/api/v2/move/82/
83,fire-spin,fire_spin,fire,35,85,15,0,special,selected-pokemon,generation-i,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",Prevents the target from fleeing and inflicts damage for 2-5 turns.,https://pokeapi.co/api/v2/move/83/
84,thunder-shock,thunder_shock,electric,40,100,30,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to paralyze the target.,Has a 10% chance to paralyze the target.,https://pokeapi.co/api/v2/move/84/
85,thunderbolt,thunderbolt,electric,90,100,15,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to paralyze the target.,Has a 10% chance to paralyze the target.,https://pokeapi.co/api/v2/move/85/
86,thunder-wave,thunder_wave,electric,None,90,20,0,status,selected-pokemon,generation-i,Paralyzes the target.,Paralyzes the target.,https://pokeapi.co/api/v2/move/86/
87,thunder,thunder,electric,110,70,10,0,special,selected-pokemon,generation-i,"Inflicts regular damage.  Has a 30% chance to paralyze the target.

During rain dance, this move has 100% accuracy.  It also has a (100 - accuracy)% chance to break through the protection of protect and detect.

During sunny day, this move has 50% accuracy.",Has a 30% chance to paralyze the target.,https://pokeapi.co/api/v2/move/87/
88,rock-throw,rock_throw,rock,50,90,15,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/88/
89,earthquake,earthquake,ground,100,100,10,0,physical,all-other-pokemon,generation-i,"Inflicts regular damage.

If the target is in the first turn of dig, this move will hit with double power.",Inflicts regular damage and can hit Dig users.,https://pokeapi.co/api/v2/move/89/
90,fissure,fissure,ground,None,30,5,0,physical,selected-pokemon,generation-i,"Inflicts damage equal to the target’s max HP.  Ignores accuracy and evasion modifiers.  This move’s accuracy is 30% plus 1% for each level the user is higher than the target.  If the user is a lower level than the target, this move will fail.

Because this move inflicts a specific and finite amount of damage, endure still prevents the target from fainting.

The effects of lock on, mind reader, and no guard still apply, as long as the user is equal or higher level than the target.  However, they will not give this move a chance to break through detect or protect.",Causes a one-hit KO.,https://pokeapi.co/api/v2/move/90/
91,dig,dig,ground,80,100,10,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  User digs underground for one turn, becoming immune to attack, and hits on the second turn.

During the immune turn, earthquake, fissure, and magnitude still hit the user normally, and their power is doubled if appropriate.

The user may be hit during its immune turn if under the effect of lock on, mind reader, or no guard.

This move cannot be selected by sleep talk.","User digs underground, dodging all attacks, and hits next turn.",https://pokeapi.co/api/v2/move/91/
92,toxic,toxic,poison,None,90,10,0,status,selected-pokemon,generation-i,Badly poisons the target.  Never misses when used by a poison-type Pokémon.,"Badly poisons the target, inflicting more damage every turn.",https://pokeapi.co/api/v2/move/92/
93,confusion,confusion,psychic,50,100,25,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to confuse the target.,Has a 10% chance to confuse the target.,https://pokeapi.co/api/v2/move/93/
94,psychic,psychic,psychic,90,100,10,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to lower the target’s Special Defense by one stage.,Has a 10% chance to lower the target’s Special Defense by one stage.,https://pokeapi.co/api/v2/move/94/
95,hypnosis,hypnosis,psychic,None,60,20,0,status,selected-pokemon,generation-i,Puts the target to sleep.,Puts the target to sleep.,https://pokeapi.co/api/v2/move/95/
96,meditate,meditate,psychic,None,None,40,0,status,user,generation-i,Raises the user’s Attack by one stage.,Raises the user’s Attack by one stage.,https://pokeapi.co/api/v2/move/96/
97,agility,agility,psychic,None,None,30,0,status,user,generation-i,Raises the user’s Speed by two stages.,Raises the user’s Speed by two stages.,https://pokeapi.co/api/v2/move/97/
98,quick-attack,quick_attack,normal,40,100,30,1,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/98/
99,rage,rage,normal,20,100,20,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.","If the user is hit after using this move, its Attack rises by one stage.",https://pokeapi.co/api/v2/move/99/
100,teleport,teleport,psychic,None,None,20,-6,status,user,generation-i,Does nothing.  Wild battles end immediately.,Immediately ends wild battles.  No effect otherwise.,https://pokeapi.co/api/v2/move/100/
101,night-shade,night_shade,ghost,None,100,15,0,special,selected-pokemon,generation-i,"Inflicts damage equal to the user’s level.  Type immunity applies, but other type effects are ignored.",Inflicts damage equal to the user’s level.,https://pokeapi.co/api/v2/move/101/
102,mimic,mimic,normal,None,None,10,0,status,selected-pokemon,generation-i,"This move is replaced by the target’s last successfully used move, and its PP changes to 5.  If the target hasn’t used a move since entering the field, if it tried to use a move this turn and failed, or if the user already knows the targeted move, this move will fail.  This effect vanishes when the user leaves the field.

If chatter, metronome, mimic, sketch, or struggle is selected, this move will fail.

This move cannot be copied by mirror move, nor selected by assist or metronome, nor forced by encore.",Copies the target’s last used move.,https://pokeapi.co/api/v2/move/102/
103,screech,screech,normal,None,85,40,0,status,selected-pokemon,generation-i,Lowers the target’s Defense by two stages.,Lowers the target’s Defense by two stages.,https://pokeapi.co/api/v2/move/103/
104,double-team,double_team,normal,None,None,15,0,status,user,generation-i,Raises the user’s evasion by one stage.,Raises the user’s evasion by one stage.,https://pokeapi.co/api/v2/move/104/
105,recover,recover,normal,None,None,5,0,status,user,generation-i,Heals the user for half its max HP.,Heals the user by half its max HP.,https://pokeapi.co/api/v2/move/105/
106,harden,harden,normal,None,None,30,0,status,user,generation-i,Raises the user’s Defense by one stage.,Raises the user’s Defense by one stage.,https://pokeapi.co/api/v2/move/106/
107,minimize,minimize,normal,None,None,10,0,status,user,generation-i,"Raises the user’s evasion by two stages.

stomp and steamroller have double power against Pokémon that have used this move since entering the field.",Raises the user’s evasion by two stages.,https://pokeapi.co/api/v2/move/107/
108,smokescreen,smokescreen,normal,None,100,20,0,status,selected-pokemon,generation-i,Lowers the target’s accuracy by one stage.,Lowers the target’s accuracy by one stage.,https://pokeapi.co/api/v2/move/108/
109,confuse-ray,confuse_ray,ghost,None,100,10,0,status,selected-pokemon,generation-i,Confuses the target.,Confuses the target.,https://pokeapi.co/api/v2/move/109/
110,withdraw,withdraw,water,None,None,40,0,status,user,generation-i,Raises the user’s Defense by one stage.,Raises the user’s Defense by one stage.,https://pokeapi.co/api/v2/move/110/
111,defense-curl,defense_curl,normal,None,None,40,0,status,user,generation-i,"Raises user’s Defense by one stage.

After this move is used, the power of ice ball and rollout are doubled until the user leaves the field.",Raises user’s Defense by one stage.,https://pokeapi.co/api/v2/move/111/
112,barrier,barrier,psychic,None,None,20,0,status,user,generation-i,Raises the user’s Defense by two stages.,Raises the user’s Defense by two stages.,https://pokeapi.co/api/v2/move/112/
113,light-screen,light_screen,psychic,None,None,30,0,status,users-field,generation-i,"Erects a barrier around the user’s side of the field that reduces damage from special attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",Reduces damage from special attacks by 50% for five turns.,https://pokeapi.co/api/v2/move/113/
114,haze,haze,ice,None,None,30,0,status,entire-field,generation-i,"Removes stat, accuracy, and evasion modifiers from every Pokémon on the field.

This does not count as a stat reduction for the purposes of clear body or white smoke.","Resets all Pokémon’s stats, accuracy, and evasion.",https://pokeapi.co/api/v2/move/114/
