pokemon_id,pokemon_name,pokemon_slug,move_id,move_name,move_slug,generation,learn_method,level,version_group,sourceUrl
5,charmeleon,charmeleon,590,confide,confide_5,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
5,charmeleon,charmeleon,590,confide,confide_5,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
5,charmeleon,charmeleon,590,confide,confide_5,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
5,charmeleon,charmeleon,612,power-up-punch,power_up_punch_2,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/612/
5,charmeleon,charmeleon,612,power-up-punch,power_up_punch_2,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/612/
6,charizard,charizard,590,confide,confide_6,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
6,charizard,charizard,590,confide,confide_6,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
6,charizard,charizard,590,confide,confide_6,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
6,charizard,charizard,590,confide,confide_6,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
6,charizard,charizard,595,mystical-fire,mystical_fire,generation-vi,machine,0,sword-shield,https://pokeapi.co/api/v2/move/595/
6,charizard,charizard,612,power-up-punch,power_up_punch_3,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/612/
6,charizard,charizard,612,power-up-punch,power_up_punch_3,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/612/
7,squirtle,squirtle,590,confide,confide_7,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
7,squirtle,squirtle,590,confide,confide_7,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
7,squirtle,squirtle,590,confide,confide_7,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
7,squirtle,squirtle,590,confide,confide_7,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
7,squirtle,squirtle,612,power-up-punch,power_up_punch_4,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/612/
7,squirtle,squirtle,612,power-up-punch,power_up_punch_4,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/612/
8,wartortle,wartortle,590,confide,confide_8,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
8,wartortle,wartortle,590,confide,confide_8,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
8,wartortle,wartortle,590,confide,confide_8,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
8,wartortle,wartortle,590,confide,confide_8,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
8,wartortle,wartortle,612,power-up-punch,power_up_punch_5,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/612/
8,wartortle,wartortle,612,power-up-punch,power_up_punch_5,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/612/
9,blastoise,blastoise,590,confide,confide_9,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
9,blastoise,blastoise,590,confide,confide_9,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
9,blastoise,blastoise,590,confide,confide_9,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
9,blastoise,blastoise,590,confide,confide_9,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
9,blastoise,blastoise,612,power-up-punch,power_up_punch_6,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/612/
9,blastoise,blastoise,612,power-up-punch,power_up_punch_6,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/612/
12,butterfree,butterfree,577,draining-kiss,draining_kiss,generation-vi,machine,0,sword-shield,https://pokeapi.co/api/v2/move/577/
12,butterfree,butterfree,590,confide,confide_10,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
12,butterfree,butterfree,590,confide,confide_10,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
12,butterfree,butterfree,590,confide,confide_10,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
12,butterfree,butterfree,590,confide,confide_10,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
12,butterfree,butterfree,611,infestation,infestation,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/611/
12,butterfree,butterfree,611,infestation,infestation,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/611/
12,butterfree,butterfree,611,infestation,infestation,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/611/
12,butterfree,butterfree,611,infestation,infestation,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/611/
15,beedrill,beedrill,565,fell-stinger,fell_stinger,generation-vi,level-up,45,x-y,https://pokeapi.co/api/v2/move/565/
15,beedrill,beedrill,565,fell-stinger,fell_stinger,generation-vi,level-up,45,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/565/
15,beedrill,beedrill,565,fell-stinger,fell_stinger,generation-vi,level-up,44,sun-moon,https://pokeapi.co/api/v2/move/565/
15,beedrill,beedrill,565,fell-stinger,fell_stinger,generation-vi,level-up,44,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/565/
15,beedrill,beedrill,565,fell-stinger,fell_stinger,generation-vi,level-up,44,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/565/
15,beedrill,beedrill,590,confide,confide_11,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
15,beedrill,beedrill,590,confide,confide_11,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
15,beedrill,beedrill,590,confide,confide_11,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
15,beedrill,beedrill,590,confide,confide_11,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
15,beedrill,beedrill,611,infestation,infestation_2,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/611/
15,beedrill,beedrill,611,infestation,infestation_2,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/611/
15,beedrill,beedrill,611,infestation,infestation_2,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/611/
15,beedrill,beedrill,611,infestation,infestation_2,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/611/
16,pidgey,pidgey,590,confide,confide_12,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
16,pidgey,pidgey,590,confide,confide_12,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
16,pidgey,pidgey,590,confide,confide_12,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
16,pidgey,pidgey,590,confide,confide_12,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
17,pidgeotto,pidgeotto,590,confide,confide_13,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
17,pidgeotto,pidgeotto,590,confide,confide_13,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
17,pidgeotto,pidgeotto,590,confide,confide_13,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
17,pidgeotto,pidgeotto,590,confide,confide_13,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
18,pidgeot,pidgeot,590,confide,confide_14,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
18,pidgeot,pidgeot,590,confide,confide_14,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
18,pidgeot,pidgeot,590,confide,confide_14,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
18,pidgeot,pidgeot,590,confide,confide_14,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
19,rattata,rattata,590,confide,confide_15,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
19,rattata,rattata,590,confide,confide_15,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
19,rattata,rattata,590,confide,confide_15,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
19,rattata,rattata,590,confide,confide_15,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
20,raticate,raticate,590,confide,confide_16,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
20,raticate,raticate,590,confide,confide_16,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
20,raticate,raticate,590,confide,confide_16,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
20,raticate,raticate,590,confide,confide_16,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
21,spearow,spearow,590,confide,confide_17,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
21,spearow,spearow,590,confide,confide_17,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
21,spearow,spearow,590,confide,confide_17,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
21,spearow,spearow,590,confide,confide_17,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
22,fearow,fearow,590,confide,confide_18,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
22,fearow,fearow,590,confide,confide_18,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
22,fearow,fearow,590,confide,confide_18,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
22,fearow,fearow,590,confide,confide_18,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
23,ekans,ekans,562,belch,belch,generation-vi,level-up,38,x-y,https://pokeapi.co/api/v2/move/562/
23,ekans,ekans,562,belch,belch,generation-vi,level-up,38,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/562/
23,ekans,ekans,562,belch,belch,generation-vi,level-up,38,sun-moon,https://pokeapi.co/api/v2/move/562/
23,ekans,ekans,562,belch,belch,generation-vi,level-up,38,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/562/
23,ekans,ekans,562,belch,belch,generation-vi,level-up,38,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/562/
23,ekans,ekans,562,belch,belch,generation-vi,level-up,38,scarlet-violet,https://pokeapi.co/api/v2/move/562/
23,ekans,ekans,590,confide,confide_19,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
23,ekans,ekans,590,confide,confide_19,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
23,ekans,ekans,590,confide,confide_19,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
23,ekans,ekans,590,confide,confide_19,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
23,ekans,ekans,611,infestation,infestation_3,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/611/
23,ekans,ekans,611,infestation,infestation_3,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/611/
23,ekans,ekans,611,infestation,infestation_3,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/611/
23,ekans,ekans,611,infestation,infestation_3,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/611/
24,arbok,arbok,562,belch,belch_2,generation-vi,level-up,48,x-y,https://pokeapi.co/api/v2/move/562/
24,arbok,arbok,562,belch,belch_2,generation-vi,level-up,48,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/562/
24,arbok,arbok,562,belch,belch_2,generation-vi,level-up,48,sun-moon,https://pokeapi.co/api/v2/move/562/
24,arbok,arbok,562,belch,belch_2,generation-vi,level-up,48,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/562/
24,arbok,arbok,562,belch,belch_2,generation-vi,level-up,48,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/562/
24,arbok,arbok,562,belch,belch_2,generation-vi,level-up,48,scarlet-violet,https://pokeapi.co/api/v2/move/562/
24,arbok,arbok,590,confide,confide_20,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
24,arbok,arbok,590,confide,confide_20,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
24,arbok,arbok,590,confide,confide_20,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
24,arbok,arbok,590,confide,confide_20,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
24,arbok,arbok,611,infestation,infestation_4,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/611/
24,arbok,arbok,611,infestation,infestation_4,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/611/
24,arbok,arbok,611,infestation,infestation_4,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/611/
24,arbok,arbok,611,infestation,infestation_4,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/611/
25,pikachu,pikachu,574,disarming-voice,disarming_voice,generation-vi,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/574/
25,pikachu,pikachu,577,draining-kiss,draining_kiss_2,generation-vi,machine,0,sword-shield,https://pokeapi.co/api/v2/move/577/
25,pikachu,pikachu,577,draining-kiss,draining_kiss_2,generation-vi,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/577/
25,pikachu,pikachu,583,play-rough,play_rough,generation-vi,machine,0,sword-shield,https://pokeapi.co/api/v2/move/583/
25,pikachu,pikachu,583,play-rough,play_rough,generation-vi,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/583/
25,pikachu,pikachu,589,play-nice,play_nice,generation-vi,level-up,7,x-y,https://pokeapi.co/api/v2/move/589/
25,pikachu,pikachu,589,play-nice,play_nice,generation-vi,level-up,7,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/589/
25,pikachu,pikachu,589,play-nice,play_nice,generation-vi,level-up,7,sun-moon,https://pokeapi.co/api/v2/move/589/
25,pikachu,pikachu,589,play-nice,play_nice,generation-vi,level-up,7,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/589/
25,pikachu,pikachu,589,play-nice,play_nice,generation-vi,level-up,1,sword-shield,https://pokeapi.co/api/v2/move/589/
25,pikachu,pikachu,589,play-nice,play_nice,generation-vi,level-up,1,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/589/
25,pikachu,pikachu,589,play-nice,play_nice,generation-vi,level-up,1,scarlet-violet,https://pokeapi.co/api/v2/move/589/
25,pikachu,pikachu,590,confide,confide_21,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
25,pikachu,pikachu,590,confide,confide_21,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
25,pikachu,pikachu,590,confide,confide_21,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
25,pikachu,pikachu,590,confide,confide_21,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
25,pikachu,pikachu,598,eerie-impulse,eerie_impulse,generation-vi,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/598/
25,pikachu,pikachu,604,electric-terrain,electric_terrain,generation-vi,machine,0,sword-shield,https://pokeapi.co/api/v2/move/604/
25,pikachu,pikachu,604,electric-terrain,electric_terrain,generation-vi,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/604/
25,pikachu,pikachu,609,nuzzle,nuzzle,generation-vi,level-up,23,x-y,https://pokeapi.co/api/v2/move/609/
25,pikachu,pikachu,609,nuzzle,nuzzle,generation-vi,level-up,29,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/609/
25,pikachu,pikachu,609,nuzzle,nuzzle,generation-vi,level-up,29,sun-moon,https://pokeapi.co/api/v2/move/609/
25,pikachu,pikachu,609,nuzzle,nuzzle,generation-vi,level-up,29,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/609/
25,pikachu,pikachu,609,nuzzle,nuzzle,generation-vi,level-up,1,sword-shield,https://pokeapi.co/api/v2/move/609/
25,pikachu,pikachu,609,nuzzle,nuzzle,generation-vi,level-up,1,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/609/
25,pikachu,pikachu,609,nuzzle,nuzzle,generation-vi,level-up,1,scarlet-violet,https://pokeapi.co/api/v2/move/609/
26,raichu,raichu,574,disarming-voice,disarming_voice_2,generation-vi,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/574/
26,raichu,raichu,577,draining-kiss,draining_kiss_3,generation-vi,machine,0,sword-shield,https://pokeapi.co/api/v2/move/577/
26,raichu,raichu,577,draining-kiss,draining_kiss_3,generation-vi,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/577/
26,raichu,raichu,583,play-rough,play_rough_2,generation-vi,machine,0,sword-shield,https://pokeapi.co/api/v2/move/583/
26,raichu,raichu,583,play-rough,play_rough_2,generation-vi,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/583/
26,raichu,raichu,589,play-nice,play_nice_2,generation-vi,level-up,1,sword-shield,https://pokeapi.co/api/v2/move/589/
26,raichu,raichu,589,play-nice,play_nice_2,generation-vi,level-up,1,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/589/
26,raichu,raichu,589,play-nice,play_nice_2,generation-vi,level-up,1,scarlet-violet,https://pokeapi.co/api/v2/move/589/
26,raichu,raichu,590,confide,confide_22,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
26,raichu,raichu,590,confide,confide_22,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
26,raichu,raichu,590,confide,confide_22,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
26,raichu,raichu,590,confide,confide_22,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
26,raichu,raichu,598,eerie-impulse,eerie_impulse_2,generation-vi,machine,0,sword-shield,https://pokeapi.co/api/v2/move/598/
26,raichu,raichu,598,eerie-impulse,eerie_impulse_2,generation-vi,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/598/
26,raichu,raichu,604,electric-terrain,electric_terrain_2,generation-vi,machine,0,sword-shield,https://pokeapi.co/api/v2/move/604/
26,raichu,raichu,604,electric-terrain,electric_terrain_2,generation-vi,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/604/
26,raichu,raichu,609,nuzzle,nuzzle_2,generation-vi,level-up,1,sword-shield,https://pokeapi.co/api/v2/move/609/
26,raichu,raichu,609,nuzzle,nuzzle_2,generation-vi,level-up,1,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/609/
26,raichu,raichu,609,nuzzle,nuzzle_2,generation-vi,level-up,1,scarlet-violet,https://pokeapi.co/api/v2/move/609/
27,sandshrew,sandshrew,563,rototiller,rototiller,generation-vi,egg,0,x-y,https://pokeapi.co/api/v2/move/563/
27,sandshrew,sandshrew,563,rototiller,rototiller,generation-vi,egg,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/563/
27,sandshrew,sandshrew,563,rototiller,rototiller,generation-vi,egg,0,sun-moon,https://pokeapi.co/api/v2/move/563/
27,sandshrew,sandshrew,563,rototiller,rototiller,generation-vi,egg,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/563/
27,sandshrew,sandshrew,590,confide,confide_23,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
27,sandshrew,sandshrew,590,confide,confide_23,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
27,sandshrew,sandshrew,590,confide,confide_23,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
27,sandshrew,sandshrew,590,confide,confide_23,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
28,sandslash,sandslash,590,confide,confide_24,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
28,sandslash,sandslash,590,confide,confide_24,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
28,sandslash,sandslash,590,confide,confide_24,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
28,sandslash,sandslash,590,confide,confide_24,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
29,nidoran-f,nidoran_f,590,confide,confide_25,generation-vi,machine,0,x-y,https://pokeapi.co/api/v2/move/590/
29,nidoran-f,nidoran_f,590,confide,confide_25,generation-vi,machine,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/590/
29,nidoran-f,nidoran_f,590,confide,confide_25,generation-vi,machine,0,sun-moon,https://pokeapi.co/api/v2/move/590/
29,nidoran-f,nidoran_f,590,confide,confide_25,generation-vi,machine,0,ultra-sun-ultra-moon,https://pokeapi.co/api/v2/move/590/
29,nidoran-f,nidoran_f,599,venom-drench,venom_drench,generation-vi,egg,0,x-y,https://pokeapi.co/api/v2/move/599/
29,nidoran-f,nidoran_f,599,venom-drench,venom_drench,generation-vi,egg,0,omega-ruby-alpha-sapphire,https://pokeapi.co/api/v2/move/599/
29,nidoran-f,nidoran_f,599,venom-drench,venom_drench,generation-vi,egg,0,sun-moon,https://pokeapi.co/api/v2/move/599/
