pokemon_id,pokemon_name,pokemon_slug,generation,item_id,item_name,item_slug,rarity,version,sourceUrl
401,kricketot,kricketot,generation-iv,254,metronome,metronome,5,ultra-moon,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,diamond,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,pearl,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,platinum,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,heartgold,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,soulsilver,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,black,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,white,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,black-2,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,white-2,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,x,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,y,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,omega-ruby,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,alpha-sapphire,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,sun,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,moon,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,ultra-sun,https://pokeapi.co/api/v2/item/254/
402,kricketune,kricketune,generation-iv,254,metronome,metronome_2,5,ultra-moon,https://pokeapi.co/api/v2/item/254/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,diamond,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,pearl,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,platinum,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,heartgold,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,soulsilver,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,black,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,white,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,black-2,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,white-2,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,x,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,y,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,omega-ruby,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,alpha-sapphire,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,sun,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,moon,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,ultra-sun,https://pokeapi.co/api/v2/item/222/
406,budew,budew,generation-iv,222,poison-barb,poison_barb_9,5,ultra-moon,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,diamond,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,pearl,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,platinum,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,heartgold,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,soulsilver,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,black,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,white,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,black-2,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,white-2,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,x,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,y,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,omega-ruby,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,alpha-sapphire,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,sun,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,moon,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,ultra-sun,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,222,poison-barb,poison_barb_10,5,ultra-moon,https://pokeapi.co/api/v2/item/222/
407,roserade,roserade,generation-iv,588,absorb-bulb,absorb_bulb_6,1,black-2,https://pokeapi.co/api/v2/item/588/
407,roserade,roserade,generation-iv,588,absorb-bulb,absorb_bulb_6,1,white-2,https://pokeapi.co/api/v2/item/588/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,diamond,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,pearl,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,platinum,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,heartgold,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,soulsilver,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,black,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,white,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,black-2,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,white-2,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,x,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,y,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,omega-ruby,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,alpha-sapphire,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,sun,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,moon,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,ultra-sun,https://pokeapi.co/api/v2/item/199/
413,wormadam-plant,wormadam_plant,generation-iv,199,silver-powder,silver_powder_6,5,ultra-moon,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,diamond,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,pearl,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,platinum,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,heartgold,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,soulsilver,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,black,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,white,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,black-2,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,white-2,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,x,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,y,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,omega-ruby,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,alpha-sapphire,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,sun,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,moon,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,ultra-sun,https://pokeapi.co/api/v2/item/199/
414,mothim,mothim,generation-iv,199,silver-powder,silver_powder_7,5,ultra-moon,https://pokeapi.co/api/v2/item/199/
415,combee,combee,generation-iv,94,honey,honey_2,100,diamond,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,100,pearl,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,100,platinum,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,100,heartgold,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,100,soulsilver,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,100,black,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,100,white,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,5,black-2,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,5,white-2,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,5,x,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,5,y,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,5,omega-ruby,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,5,alpha-sapphire,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,5,sun,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,5,moon,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,5,ultra-sun,https://pokeapi.co/api/v2/item/94/
415,combee,combee,generation-iv,94,honey,honey_2,5,ultra-moon,https://pokeapi.co/api/v2/item/94/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,diamond,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,pearl,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,platinum,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,heartgold,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,soulsilver,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,black,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,white,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,black-2,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,white-2,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,x,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,y,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,omega-ruby,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,alpha-sapphire,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,sun,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,moon,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,ultra-sun,https://pokeapi.co/api/v2/item/222/
416,vespiquen,vespiquen,generation-iv,222,poison-barb,poison_barb_11,5,ultra-moon,https://pokeapi.co/api/v2/item/222/
418,buizel,buizel,generation-iv,163,wacan-berry,wacan_berry,5,diamond,https://pokeapi.co/api/v2/item/163/
418,buizel,buizel,generation-iv,163,wacan-berry,wacan_berry,5,pearl,https://pokeapi.co/api/v2/item/163/
418,buizel,buizel,generation-iv,163,wacan-berry,wacan_berry,5,platinum,https://pokeapi.co/api/v2/item/163/
418,buizel,buizel,generation-iv,163,wacan-berry,wacan_berry,5,heartgold,https://pokeapi.co/api/v2/item/163/
418,buizel,buizel,generation-iv,163,wacan-berry,wacan_berry,5,soulsilver,https://pokeapi.co/api/v2/item/163/
418,buizel,buizel,generation-iv,163,wacan-berry,wacan_berry,5,black,https://pokeapi.co/api/v2/item/163/
418,buizel,buizel,generation-iv,163,wacan-berry,wacan_berry,5,white,https://pokeapi.co/api/v2/item/163/
419,floatzel,floatzel,generation-iv,163,wacan-berry,wacan_berry_2,5,diamond,https://pokeapi.co/api/v2/item/163/
419,floatzel,floatzel,generation-iv,163,wacan-berry,wacan_berry_2,5,pearl,https://pokeapi.co/api/v2/item/163/
419,floatzel,floatzel,generation-iv,163,wacan-berry,wacan_berry_2,5,platinum,https://pokeapi.co/api/v2/item/163/
419,floatzel,floatzel,generation-iv,163,wacan-berry,wacan_berry_2,5,heartgold,https://pokeapi.co/api/v2/item/163/
419,floatzel,floatzel,generation-iv,163,wacan-berry,wacan_berry_2,5,soulsilver,https://pokeapi.co/api/v2/item/163/
419,floatzel,floatzel,generation-iv,163,wacan-berry,wacan_berry_2,5,black,https://pokeapi.co/api/v2/item/163/
419,floatzel,floatzel,generation-iv,163,wacan-berry,wacan_berry_2,5,white,https://pokeapi.co/api/v2/item/163/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,diamond,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,pearl,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,platinum,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,heartgold,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,soulsilver,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,black,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,white,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,black-2,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,white-2,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,x,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,y,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,omega-ruby,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,alpha-sapphire,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,sun,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,moon,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,ultra-sun,https://pokeapi.co/api/v2/item/216/
420,cherubi,cherubi,generation-iv,216,miracle-seed,miracle_seed,5,ultra-moon,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,diamond,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,pearl,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,platinum,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,heartgold,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,soulsilver,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,black,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,white,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,black-2,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,white-2,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,x,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,y,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,omega-ruby,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,alpha-sapphire,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,sun,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,moon,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,ultra-sun,https://pokeapi.co/api/v2/item/216/
421,cherrim,cherrim,generation-iv,216,miracle-seed,miracle_seed_2,5,ultra-moon,https://pokeapi.co/api/v2/item/216/
426,drifblim,drifblim,generation-iv,584,air-balloon,air_balloon,1,black-2,https://pokeapi.co/api/v2/item/584/
426,drifblim,drifblim,generation-iv,584,air-balloon,air_balloon,1,white-2,https://pokeapi.co/api/v2/item/584/
427,buneary,buneary,generation-iv,128,pecha-berry,pecha_berry_6,50,black-2,https://pokeapi.co/api/v2/item/128/
427,buneary,buneary,generation-iv,128,pecha-berry,pecha_berry_6,50,white-2,https://pokeapi.co/api/v2/item/128/
427,buneary,buneary,generation-iv,166,chople-berry,chople_berry,5,diamond,https://pokeapi.co/api/v2/item/166/
