pokemon_id,pokemon_name,pokemon_slug,generation,slot,type_name,sourceUrl
940,wattrel,wattrel,generation-ix,1,electric,https://pokeapi.co/api/v2/pokemon/940/
940,wattrel,wattrel,generation-ix,2,flying,https://pokeapi.co/api/v2/pokemon/940/
941,kilowattrel,kilowattrel,generation-ix,1,electric,https://pokeapi.co/api/v2/pokemon/941/
941,kilowattrel,kilowattrel,generation-ix,2,flying,https://pokeapi.co/api/v2/pokemon/941/
942,maschiff,maschiff,generation-ix,1,dark,https://pokeapi.co/api/v2/pokemon/942/
943,mabosstiff,mabosstiff,generation-ix,1,dark,https://pokeapi.co/api/v2/pokemon/943/
944,shroodle,shroodle,generation-ix,1,poison,https://pokeapi.co/api/v2/pokemon/944/
944,shroodle,shroodle,generation-ix,2,normal,https://pokeapi.co/api/v2/pokemon/944/
945,grafaiai,grafaiai,generation-ix,1,poison,https://pokeapi.co/api/v2/pokemon/945/
945,grafaiai,grafaiai,generation-ix,2,normal,https://pokeapi.co/api/v2/pokemon/945/
946,bramblin,bramblin,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/946/
946,bramblin,bramblin,generation-ix,2,ghost,https://pokeapi.co/api/v2/pokemon/946/
947,brambleghast,brambleghast,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/947/
947,brambleghast,brambleghast,generation-ix,2,ghost,https://pokeapi.co/api/v2/pokemon/947/
948,toedscool,toedscool,generation-ix,1,ground,https://pokeapi.co/api/v2/pokemon/948/
948,toedscool,toedscool,generation-ix,2,grass,https://pokeapi.co/api/v2/pokemon/948/
949,toedscruel,toedscruel,generation-ix,1,ground,https://pokeapi.co/api/v2/pokemon/949/
949,toedscruel,toedscruel,generation-ix,2,grass,https://pokeapi.co/api/v2/pokemon/949/
950,klawf,klawf,generation-ix,1,rock,https://pokeapi.co/api/v2/pokemon/950/
951,capsakid,capsakid,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/951/
952,scovillain,scovillain,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/952/
952,scovillain,scovillain,generation-ix,2,fire,https://pokeapi.co/api/v2/pokemon/952/
953,rellor,rellor,generation-ix,1,bug,https://pokeapi.co/api/v2/pokemon/953/
954,rabsca,rabsca,generation-ix,1,bug,https://pokeapi.co/api/v2/pokemon/954/
954,rabsca,rabsca,generation-ix,2,psychic,https://pokeapi.co/api/v2/pokemon/954/
955,flittle,flittle,generation-ix,1,psychic,https://pokeapi.co/api/v2/pokemon/955/
956,espathra,espathra,generation-ix,1,psychic,https://pokeapi.co/api/v2/pokemon/956/
957,tinkatink,tinkatink,generation-ix,1,fairy,https://pokeapi.co/api/v2/pokemon/957/
957,tinkatink,tinkatink,generation-ix,2,steel,https://pokeapi.co/api/v2/pokemon/957/
958,tinkatuff,tinkatuff,generation-ix,1,fairy,https://pokeapi.co/api/v2/pokemon/958/
958,tinkatuff,tinkatuff,generation-ix,2,steel,https://pokeapi.co/api/v2/pokemon/958/
959,tinkaton,tinkaton,generation-ix,1,fairy,https://pokeapi.co/api/v2/pokemon/959/
959,tinkaton,tinkaton,generation-ix,2,steel,https://pokeapi.co/api/v2/pokemon/959/
960,wiglett,wiglett,generation-ix,1,water,https://pokeapi.co/api/v2/pokemon/960/
961,wugtrio,wugtrio,generation-ix,1,water,https://pokeapi.co/api/v2/pokemon/961/
962,bombirdier,bombirdier,generation-ix,1,flying,https://pokeapi.co/api/v2/pokemon/962/
962,bombirdier,bombirdier,generation-ix,2,dark,https://pokeapi.co/api/v2/pokemon/962/
963,finizen,finizen,generation-ix,1,water,https://pokeapi.co/api/v2/pokemon/963/
964,palafin-zero,palafin_zero,generation-ix,1,water,https://pokeapi.co/api/v2/pokemon/964/
965,varoom,varoom,generation-ix,1,steel,https://pokeapi.co/api/v2/pokemon/965/
965,varoom,varoom,generation-ix,2,poison,https://pokeapi.co/api/v2/pokemon/965/
966,revavroom,revavroom,generation-ix,1,steel,https://pokeapi.co/api/v2/pokemon/966/
966,revavroom,revavroom,generation-ix,2,poison,https://pokeapi.co/api/v2/pokemon/966/
967,cyclizar,cyclizar,generation-ix,1,dragon,https://pokeapi.co/api/v2/pokemon/967/
967,cyclizar,cyclizar,generation-ix,2,normal,https://pokeapi.co/api/v2/pokemon/967/
968,orthworm,orthworm,generation-ix,1,steel,https://pokeapi.co/api/v2/pokemon/968/
969,glimmet,glimmet,generation-ix,1,rock,https://pokeapi.co/api/v2/pokemon/969/
969,glimmet,glimmet,generation-ix,2,poison,https://pokeapi.co/api/v2/pokemon/969/
970,glimmora,glimmora,generation-ix,1,rock,https://pokeapi.co/api/v2/pokemon/970/
970,glimmora,glimmora,generation-ix,2,poison,https://pokeapi.co/api/v2/pokemon/970/
971,greavard,greavard,generation-ix,1,ghost,https://pokeapi.co/api/v2/pokemon/971/
972,houndstone,houndstone,generation-ix,1,ghost,https://pokeapi.co/api/v2/pokemon/972/
973,flamigo,flamigo,generation-ix,1,flying,https://pokeapi.co/api/v2/pokemon/973/
973,flamigo,flamigo,generation-ix,2,fighting,https://pokeapi.co/api/v2/pokemon/973/
974,cetoddle,cetoddle,generation-ix,1,ice,https://pokeapi.co/api/v2/pokemon/974/
975,cetitan,cetitan,generation-ix,1,ice,https://pokeapi.co/api/v2/pokemon/975/
976,veluza,veluza,generation-ix,1,water,https://pokeapi.co/api/v2/pokemon/976/
976,veluza,veluza,generation-ix,2,psychic,https://pokeapi.co/api/v2/pokemon/976/
977,dondozo,dondozo,generation-ix,1,water,https://pokeapi.co/api/v2/pokemon/977/
978,tatsugiri-curly,tatsugiri_curly,generation-ix,1,dragon,https://pokeapi.co/api/v2/pokemon/978/
978,tatsugiri-curly,tatsugiri_curly,generation-ix,2,water,https://pokeapi.co/api/v2/pokemon/978/
979,annihilape,annihilape,generation-ix,1,fighting,https://pokeapi.co/api/v2/pokemon/979/
979,annihilape,annihilape,generation-ix,2,ghost,https://pokeapi.co/api/v2/pokemon/979/
980,clodsire,clodsire,generation-ix,1,poison,https://pokeapi.co/api/v2/pokemon/980/
980,clodsire,clodsire,generation-ix,2,ground,https://pokeapi.co/api/v2/pokemon/980/
981,farigiraf,farigiraf,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/981/
981,farigiraf,farigiraf,generation-ix,2,psychic,https://pokeapi.co/api/v2/pokemon/981/
982,dudunsparce-two-segment,dudunsparce_two_segment,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/982/
983,kingambit,kingambit,generation-ix,1,dark,https://pokeapi.co/api/v2/pokemon/983/
983,kingambit,kingambit,generation-ix,2,steel,https://pokeapi.co/api/v2/pokemon/983/
984,great-tusk,great_tusk,generation-ix,1,ground,https://pokeapi.co/api/v2/pokemon/984/
984,great-tusk,great_tusk,generation-ix,2,fighting,https://pokeapi.co/api/v2/pokemon/984/
985,scream-tail,scream_tail,generation-ix,1,fairy,https://pokeapi.co/api/v2/pokemon/985/
985,scream-tail,scream_tail,generation-ix,2,psychic,https://pokeapi.co/api/v2/pokemon/985/
986,brute-bonnet,brute_bonnet,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/986/
986,brute-bonnet,brute_bonnet,generation-ix,2,dark,https://pokeapi.co/api/v2/pokemon/986/
987,flutter-mane,flutter_mane,generation-ix,1,ghost,https://pokeapi.co/api/v2/pokemon/987/
987,flutter-mane,flutter_mane,generation-ix,2,fairy,https://pokeapi.co/api/v2/pokemon/987/
988,slither-wing,slither_wing,generation-ix,1,bug,https://pokeapi.co/api/v2/pokemon/988/
988,slither-wing,slither_wing,generation-ix,2,fighting,https://pokeapi.co/api/v2/pokemon/988/
989,sandy-shocks,sandy_shocks,generation-ix,1,electric,https://pokeapi.co/api/v2/pokemon/989/
989,sandy-shocks,sandy_shocks,generation-ix,2,ground,https://pokeapi.co/api/v2/pokemon/989/
990,iron-treads,iron_treads,generation-ix,1,ground,https://pokeapi.co/api/v2/pokemon/990/
990,iron-treads,iron_treads,generation-ix,2,steel,https://pokeapi.co/api/v2/pokemon/990/
991,iron-bundle,iron_bundle,generation-ix,1,ice,https://pokeapi.co/api/v2/pokemon/991/
991,iron-bundle,iron_bundle,generation-ix,2,water,https://pokeapi.co/api/v2/pokemon/991/
992,iron-hands,iron_hands,generation-ix,1,fighting,https://pokeapi.co/api/v2/pokemon/992/
992,iron-hands,iron_hands,generation-ix,2,electric,https://pokeapi.co/api/v2/pokemon/992/
993,iron-jugulis,iron_jugulis,generation-ix,1,dark,https://pokeapi.co/api/v2/pokemon/993/
993,iron-jugulis,iron_jugulis,generation-ix,2,flying,https://pokeapi.co/api/v2/pokemon/993/
994,iron-moth,iron_moth,generation-ix,1,fire,https://pokeapi.co/api/v2/pokemon/994/
994,iron-moth,iron_moth,generation-ix,2,poison,https://pokeapi.co/api/v2/pokemon/994/
995,iron-thorns,iron_thorns,generation-ix,1,rock,https://pokeapi.co/api/v2/pokemon/995/
995,iron-thorns,iron_thorns,generation-ix,2,electric,https://pokeapi.co/api/v2/pokemon/995/
996,frigibax,frigibax,generation-ix,1,dragon,https://pokeapi.co/api/v2/pokemon/996/
996,frigibax,frigibax,generation-ix,2,ice,https://pokeapi.co/api/v2/pokemon/996/
997,arctibax,arctibax,generation-ix,1,dragon,https://pokeapi.co/api/v2/pokemon/997/
997,arctibax,arctibax,generation-ix,2,ice,https://pokeapi.co/api/v2/pokemon/997/
998,baxcalibur,baxcalibur,generation-ix,1,dragon,https://pokeapi.co/api/v2/pokemon/998/
998,baxcalibur,baxcalibur,generation-ix,2,ice,https://pokeapi.co/api/v2/pokemon/998/
999,gimmighoul,gimmighoul,generation-ix,1,ghost,https://pokeapi.co/api/v2/pokemon/999/
1000,gholdengo,gholdengo,generation-ix,1,steel,https://pokeapi.co/api/v2/pokemon/1000/
1000,gholdengo,gholdengo,generation-ix,2,ghost,https://pokeapi.co/api/v2/pokemon/1000/
1001,wo-chien,wo_chien,generation-ix,1,dark,https://pokeapi.co/api/v2/pokemon/1001/
1001,wo-chien,wo_chien,generation-ix,2,grass,https://pokeapi.co/api/v2/pokemon/1001/
1002,chien-pao,chien_pao,generation-ix,1,dark,https://pokeapi.co/api/v2/pokemon/1002/
1002,chien-pao,chien_pao,generation-ix,2,ice,https://pokeapi.co/api/v2/pokemon/1002/
1003,ting-lu,ting_lu,generation-ix,1,dark,https://pokeapi.co/api/v2/pokemon/1003/
1003,ting-lu,ting_lu,generation-ix,2,ground,https://pokeapi.co/api/v2/pokemon/1003/
1004,chi-yu,chi_yu,generation-ix,1,dark,https://pokeapi.co/api/v2/pokemon/1004/
1004,chi-yu,chi_yu,generation-ix,2,fire,https://pokeapi.co/api/v2/pokemon/1004/
1005,roaring-moon,roaring_moon,generation-ix,1,dragon,https://pokeapi.co/api/v2/pokemon/1005/
1005,roaring-moon,roaring_moon,generation-ix,2,dark,https://pokeapi.co/api/v2/pokemon/1005/
1006,iron-valiant,iron_valiant,generation-ix,1,fairy,https://pokeapi.co/api/v2/pokemon/1006/
1006,iron-valiant,iron_valiant,generation-ix,2,fighting,https://pokeapi.co/api/v2/pokemon/1006/
1007,koraidon,koraidon,generation-ix,1,fighting,https://pokeapi.co/api/v2/pokemon/1007/
1007,koraidon,koraidon,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/1007/
1008,miraidon,miraidon,generation-ix,1,electric,https://pokeapi.co/api/v2/pokemon/1008/
1008,miraidon,miraidon,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/1008/
1009,walking-wake,walking_wake,generation-ix,1,water,https://pokeapi.co/api/v2/pokemon/1009/
1009,walking-wake,walking_wake,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/1009/
1010,iron-leaves,iron_leaves,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/1010/
1010,iron-leaves,iron_leaves,generation-ix,2,psychic,https://pokeapi.co/api/v2/pokemon/1010/
1011,dipplin,dipplin,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/1011/
1011,dipplin,dipplin,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/1011/
1012,poltchageist,poltchageist,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/1012/
1012,poltchageist,poltchageist,generation-ix,2,ghost,https://pokeapi.co/api/v2/pokemon/1012/
1013,sinistcha,sinistcha,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/1013/
1013,sinistcha,sinistcha,generation-ix,2,ghost,https://pokeapi.co/api/v2/pokemon/1013/
1014,okidogi,okidogi,generation-ix,1,poison,https://pokeapi.co/api/v2/pokemon/1014/
1014,okidogi,okidogi,generation-ix,2,fighting,https://pokeapi.co/api/v2/pokemon/1014/
1015,munkidori,munkidori,generation-ix,1,poison,https://pokeapi.co/api/v2/pokemon/1015/
1015,munkidori,munkidori,generation-ix,2,psychic,https://pokeapi.co/api/v2/pokemon/1015/
1016,fezandipiti,fezandipiti,generation-ix,1,poison,https://pokeapi.co/api/v2/pokemon/1016/
1016,fezandipiti,fezandipiti,generation-ix,2,fairy,https://pokeapi.co/api/v2/pokemon/1016/
1017,ogerpon,ogerpon,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/1017/
1018,archaludon,archaludon,generation-ix,1,steel,https://pokeapi.co/api/v2/pokemon/1018/
1018,archaludon,archaludon,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/1018/
1019,hydrapple,hydrapple,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/1019/
1019,hydrapple,hydrapple,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/1019/
1020,gouging-fire,gouging_fire,generation-ix,1,fire,https://pokeapi.co/api/v2/pokemon/1020/
1020,gouging-fire,gouging_fire,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/1020/
1021,raging-bolt,raging_bolt,generation-ix,1,electric,https://pokeapi.co/api/v2/pokemon/1021/
1021,raging-bolt,raging_bolt,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/1021/
1022,iron-boulder,iron_boulder,generation-ix,1,rock,https://pokeapi.co/api/v2/pokemon/1022/
1022,iron-boulder,iron_boulder,generation-ix,2,psychic,https://pokeapi.co/api/v2/pokemon/1022/
1023,iron-crown,iron_crown,generation-ix,1,steel,https://pokeapi.co/api/v2/pokemon/1023/
1023,iron-crown,iron_crown,generation-ix,2,psychic,https://pokeapi.co/api/v2/pokemon/1023/
1024,terapagos,terapagos,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/1024/
1025,pecharunt,pecharunt,generation-ix,1,poison,https://pokeapi.co/api/v2/pokemon/1025/
1025,pecharunt,pecharunt,generation-ix,2,ghost,https://pokeapi.co/api/v2/pokemon/1025/
10254,oinkologne-female,oinkologne_female,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/10254/
10255,dudunsparce-three-segment,dudunsparce_three_segment,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/10255/
10256,palafin-hero,palafin_hero,generation-ix,1,water,https://pokeapi.co/api/v2/pokemon/10256/
10257,maushold-family-of-three,maushold_family_of_three,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/10257/
10258,tatsugiri-droopy,tatsugiri_droopy,generation-ix,1,dragon,https://pokeapi.co/api/v2/pokemon/10258/
10258,tatsugiri-droopy,tatsugiri_droopy,generation-ix,2,water,https://pokeapi.co/api/v2/pokemon/10258/
10259,tatsugiri-stretchy,tatsugiri_stretchy,generation-ix,1,dragon,https://pokeapi.co/api/v2/pokemon/10259/
10259,tatsugiri-stretchy,tatsugiri_stretchy,generation-ix,2,water,https://pokeapi.co/api/v2/pokemon/10259/
10260,squawkabilly-blue-plumage,squawkabilly_blue_plumage,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/10260/
10260,squawkabilly-blue-plumage,squawkabilly_blue_plumage,generation-ix,2,flying,https://pokeapi.co/api/v2/pokemon/10260/
10261,squawkabilly-yellow-plumage,squawkabilly_yellow_plumage,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/10261/
10261,squawkabilly-yellow-plumage,squawkabilly_yellow_plumage,generation-ix,2,flying,https://pokeapi.co/api/v2/pokemon/10261/
10262,squawkabilly-white-plumage,squawkabilly_white_plumage,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/10262/
10262,squawkabilly-white-plumage,squawkabilly_white_plumage,generation-ix,2,flying,https://pokeapi.co/api/v2/pokemon/10262/
10263,gimmighoul-roaming,gimmighoul_roaming,generation-ix,1,ghost,https://pokeapi.co/api/v2/pokemon/10263/
10264,koraidon-limited-build,koraidon_limited_build,generation-ix,1,fighting,https://pokeapi.co/api/v2/pokemon/10264/
10264,koraidon-limited-build,koraidon_limited_build,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/10264/
10265,koraidon-sprinting-build,koraidon_sprinting_build,generation-ix,1,fighting,https://pokeapi.co/api/v2/pokemon/10265/
10265,koraidon-sprinting-build,koraidon_sprinting_build,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/10265/
10266,koraidon-swimming-build,koraidon_swimming_build,generation-ix,1,fighting,https://pokeapi.co/api/v2/pokemon/10266/
10266,koraidon-swimming-build,koraidon_swimming_build,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/10266/
10267,koraidon-gliding-build,koraidon_gliding_build,generation-ix,1,fighting,https://pokeapi.co/api/v2/pokemon/10267/
10267,koraidon-gliding-build,koraidon_gliding_build,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/10267/
10268,miraidon-low-power-mode,miraidon_low_power_mode,generation-ix,1,electric,https://pokeapi.co/api/v2/pokemon/10268/
10268,miraidon-low-power-mode,miraidon_low_power_mode,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/10268/
10269,miraidon-drive-mode,miraidon_drive_mode,generation-ix,1,electric,https://pokeapi.co/api/v2/pokemon/10269/
10269,miraidon-drive-mode,miraidon_drive_mode,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/10269/
10270,miraidon-aquatic-mode,miraidon_aquatic_mode,generation-ix,1,electric,https://pokeapi.co/api/v2/pokemon/10270/
10270,miraidon-aquatic-mode,miraidon_aquatic_mode,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/10270/
10271,miraidon-glide-mode,miraidon_glide_mode,generation-ix,1,electric,https://pokeapi.co/api/v2/pokemon/10271/
10271,miraidon-glide-mode,miraidon_glide_mode,generation-ix,2,dragon,https://pokeapi.co/api/v2/pokemon/10271/
10273,ogerpon-wellspring-mask,ogerpon_wellspring_mask,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/10273/
10273,ogerpon-wellspring-mask,ogerpon_wellspring_mask,generation-ix,2,water,https://pokeapi.co/api/v2/pokemon/10273/
10274,ogerpon-hearthflame-mask,ogerpon_hearthflame_mask,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/10274/
10274,ogerpon-hearthflame-mask,ogerpon_hearthflame_mask,generation-ix,2,fire,https://pokeapi.co/api/v2/pokemon/10274/
10275,ogerpon-cornerstone-mask,ogerpon_cornerstone_mask,generation-ix,1,grass,https://pokeapi.co/api/v2/pokemon/10275/
10275,ogerpon-cornerstone-mask,ogerpon_cornerstone_mask,generation-ix,2,rock,https://pokeapi.co/api/v2/pokemon/10275/
10276,terapagos-terastal,terapagos_terastal,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/10276/
10277,terapagos-stellar,terapagos_stellar,generation-ix,1,normal,https://pokeapi.co/api/v2/pokemon/10277/
