pokemon_id,pokemon_name,pokemon_slug,generation,game,sprite_kind,image,sourceUrl
15,beedrill,beedrill,generation-iv,heartgold-soulsilver,front_default,pokemon/beedrill/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/15.png
16,pidgey,pidgey,generation-iv,heartgold-soulsilver,front_default,pokemon/pidgey/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/16.png
17,pidgeotto,pidgeotto,generation-iv,heartgold-soulsilver,front_default,pokemon/pidgeotto/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/17.png
18,pidgeot,pidgeot,generation-iv,heartgold-soulsilver,front_default,pokemon/pidgeot/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/18.png
19,rattata,rattata,generation-iv,heartgold-soulsilver,front_default,pokemon/rattata/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/19.png
20,raticate,raticate,generation-iv,heartgold-soulsilver,front_default,pokemon/raticate/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/20.png
21,spearow,spearow,generation-iv,heartgold-soulsilver,front_default,pokemon/spearow/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/21.png
22,fearow,fearow,generation-iv,heartgold-soulsilver,front_default,pokemon/fearow/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/22.png
23,ekans,ekans,generation-iv,heartgold-soulsilver,front_default,pokemon/ekans/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/23.png
24,arbok,arbok,generation-iv,heartgold-soulsilver,front_default,pokemon/arbok/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/24.png
25,pikachu,pikachu,generation-iv,heartgold-soulsilver,front_default,pokemon/pikachu/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/25.png
26,raichu,raichu,generation-iv,heartgold-soulsilver,front_default,pokemon/raichu/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/26.png
27,sandshrew,sandshrew,generation-iv,heartgold-soulsilver,front_default,pokemon/sandshrew/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/27.png
28,sandslash,sandslash,generation-iv,heartgold-soulsilver,front_default,pokemon/sandslash/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/28.png
29,nidoran-f,nidoran_f,generation-iv,heartgold-soulsilver,front_default,pokemon/nidoran_f/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/29.png
30,nidorina,nidorina,generation-iv,heartgold-soulsilver,front_default,pokemon/nidorina/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/30.png
31,nidoqueen,nidoqueen,generation-iv,heartgold-soulsilver,front_default,pokemon/nidoqueen/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/31.png
32,nidoran-m,nidoran_m,generation-iv,heartgold-soulsilver,front_default,pokemon/nidoran_m/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/32.png
33,nidorino,nidorino,generation-iv,heartgold-soulsilver,front_default,pokemon/nidorino/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/33.png
34,nidoking,nidoking,generation-iv,heartgold-soulsilver,front_default,pokemon/nidoking/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/34.png
35,clefairy,clefairy,generation-iv,heartgold-soulsilver,front_default,pokemon/clefairy/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/35.png
36,clefable,clefable,generation-iv,heartgold-soulsilver,front_default,pokemon/clefable/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/36.png
37,vulpix,vulpix,generation-iv,heartgold-soulsilver,front_default,pokemon/vulpix/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/37.png
38,ninetales,ninetales,generation-iv,heartgold-soulsilver,front_default,pokemon/ninetales/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/38.png
39,jigglypuff,jigglypuff,generation-iv,heartgold-soulsilver,front_default,pokemon/jigglypuff/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/39.png
40,wigglytuff,wigglytuff,generation-iv,heartgold-soulsilver,front_default,pokemon/wigglytuff/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/40.png
41,zubat,zubat,generation-iv,heartgold-soulsilver,front_default,pokemon/zubat/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/41.png
42,golbat,golbat,generation-iv,heartgold-soulsilver,front_default,pokemon/golbat/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/42.png
43,oddish,oddish,generation-iv,heartgold-soulsilver,front_default,pokemon/oddish/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/43.png
44,gloom,gloom,generation-iv,heartgold-soulsilver,front_default,pokemon/gloom/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/44.png
45,vileplume,vileplume,generation-iv,heartgold-soulsilver,front_default,pokemon/vileplume/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/45.png
46,paras,paras,generation-iv,heartgold-soulsilver,front_default,pokemon/paras/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/46.png
47,parasect,parasect,generation-iv,heartgold-soulsilver,front_default,pokemon/parasect/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/47.png
48,venonat,venonat,generation-iv,heartgold-soulsilver,front_default,pokemon/venonat/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/48.png
49,venomoth,venomoth,generation-iv,heartgold-soulsilver,front_default,pokemon/venomoth/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/49.png
50,diglett,diglett,generation-iv,heartgold-soulsilver,front_default,pokemon/diglett/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/50.png
51,dugtrio,dugtrio,generation-iv,heartgold-soulsilver,front_default,pokemon/dugtrio/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/51.png
52,meowth,meowth,generation-iv,heartgold-soulsilver,front_default,pokemon/meowth/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/52.png
53,persian,persian,generation-iv,heartgold-soulsilver,front_default,pokemon/persian/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/53.png
54,psyduck,psyduck,generation-iv,heartgold-soulsilver,front_default,pokemon/psyduck/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/54.png
55,golduck,golduck,generation-iv,heartgold-soulsilver,front_default,pokemon/golduck/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/55.png
56,mankey,mankey,generation-iv,heartgold-soulsilver,front_default,pokemon/mankey/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/56.png
57,primeape,primeape,generation-iv,heartgold-soulsilver,front_default,pokemon/primeape/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/57.png
58,growlithe,growlithe,generation-iv,heartgold-soulsilver,front_default,pokemon/growlithe/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/58.png
59,arcanine,arcanine,generation-iv,heartgold-soulsilver,front_default,pokemon/arcanine/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/59.png
60,poliwag,poliwag,generation-iv,heartgold-soulsilver,front_default,pokemon/poliwag/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/60.png
61,poliwhirl,poliwhirl,generation-iv,heartgold-soulsilver,front_default,pokemon/poliwhirl/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/61.png
62,poliwrath,poliwrath,generation-iv,heartgold-soulsilver,front_default,pokemon/poliwrath/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/62.png
63,abra,abra,generation-iv,heartgold-soulsilver,front_default,pokemon/abra/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/63.png
64,kadabra,kadabra,generation-iv,heartgold-soulsilver,front_default,pokemon/kadabra/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/64.png
65,alakazam,alakazam,generation-iv,heartgold-soulsilver,front_default,pokemon/alakazam/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/65.png
66,machop,machop,generation-iv,heartgold-soulsilver,front_default,pokemon/machop/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/66.png
67,machoke,machoke,generation-iv,heartgold-soulsilver,front_default,pokemon/machoke/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/67.png
68,machamp,machamp,generation-iv,heartgold-soulsilver,front_default,pokemon/machamp/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/68.png
69,bellsprout,bellsprout,generation-iv,heartgold-soulsilver,front_default,pokemon/bellsprout/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/69.png
70,weepinbell,weepinbell,generation-iv,heartgold-soulsilver,front_default,pokemon/weepinbell/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/70.png
71,victreebel,victreebel,generation-iv,heartgold-soulsilver,front_default,pokemon/victreebel/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/71.png
72,tentacool,tentacool,generation-iv,heartgold-soulsilver,front_default,pokemon/tentacool/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/72.png
73,tentacruel,tentacruel,generation-iv,heartgold-soulsilver,front_default,pokemon/tentacruel/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/73.png
74,geodude,geodude,generation-iv,heartgold-soulsilver,front_default,pokemon/geodude/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/74.png
75,graveler,graveler,generation-iv,heartgold-soulsilver,front_default,pokemon/graveler/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/75.png
76,golem,golem,generation-iv,heartgold-soulsilver,front_default,pokemon/golem/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/76.png
77,ponyta,ponyta,generation-iv,heartgold-soulsilver,front_default,pokemon/ponyta/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/77.png
78,rapidash,rapidash,generation-iv,heartgold-soulsilver,front_default,pokemon/rapidash/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/78.png
79,slowpoke,slowpoke,generation-iv,heartgold-soulsilver,front_default,pokemon/slowpoke/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/79.png
80,slowbro,slowbro,generation-iv,heartgold-soulsilver,front_default,pokemon/slowbro/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/80.png
81,magnemite,magnemite,generation-iv,heartgold-soulsilver,front_default,pokemon/magnemite/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/81.png
82,magneton,magneton,generation-iv,heartgold-soulsilver,front_default,pokemon/magneton/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/82.png
83,farfetchd,farfetchd,generation-iv,heartgold-soulsilver,front_default,pokemon/farfetchd/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/83.png
84,doduo,doduo,generation-iv,heartgold-soulsilver,front_default,pokemon/doduo/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/84.png
85,dodrio,dodrio,generation-iv,heartgold-soulsilver,front_default,pokemon/dodrio/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/85.png
86,seel,seel,generation-iv,heartgold-soulsilver,front_default,pokemon/seel/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/86.png
87,dewgong,dewgong,generation-iv,heartgold-soulsilver,front_default,pokemon/dewgong/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/87.png
88,grimer,grimer,generation-iv,heartgold-soulsilver,front_default,pokemon/grimer/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/88.png
89,muk,muk,generation-iv,heartgold-soulsilver,front_default,pokemon/muk/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/89.png
90,shellder,shellder,generation-iv,heartgold-soulsilver,front_default,pokemon/shellder/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/90.png
91,cloyster,cloyster,generation-iv,heartgold-soulsilver,front_default,pokemon/cloyster/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/91.png
92,gastly,gastly,generation-iv,heartgold-soulsilver,front_default,pokemon/gastly/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/92.png
93,haunter,haunter,generation-iv,heartgold-soulsilver,front_default,pokemon/haunter/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/93.png
94,gengar,gengar,generation-iv,heartgold-soulsilver,front_default,pokemon/gengar/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/94.png
95,onix,onix,generation-iv,heartgold-soulsilver,front_default,pokemon/onix/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/95.png
96,drowzee,drowzee,generation-iv,heartgold-soulsilver,front_default,pokemon/drowzee/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/96.png
97,hypno,hypno,generation-iv,heartgold-soulsilver,front_default,pokemon/hypno/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/97.png
98,krabby,krabby,generation-iv,heartgold-soulsilver,front_default,pokemon/krabby/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/98.png
99,kingler,kingler,generation-iv,heartgold-soulsilver,front_default,pokemon/kingler/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/99.png
100,voltorb,voltorb,generation-iv,heartgold-soulsilver,front_default,pokemon/voltorb/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/100.png
101,electrode,electrode,generation-iv,heartgold-soulsilver,front_default,pokemon/electrode/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/101.png
102,exeggcute,exeggcute,generation-iv,heartgold-soulsilver,front_default,pokemon/exeggcute/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/102.png
103,exeggutor,exeggutor,generation-iv,heartgold-soulsilver,front_default,pokemon/exeggutor/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/103.png
104,cubone,cubone,generation-iv,heartgold-soulsilver,front_default,pokemon/cubone/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/104.png
105,marowak,marowak,generation-iv,heartgold-soulsilver,front_default,pokemon/marowak/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/105.png
106,hitmonlee,hitmonlee,generation-iv,heartgold-soulsilver,front_default,pokemon/hitmonlee/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/106.png
107,hitmonchan,hitmonchan,generation-iv,heartgold-soulsilver,front_default,pokemon/hitmonchan/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/107.png
108,lickitung,lickitung,generation-iv,heartgold-soulsilver,front_default,pokemon/lickitung/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/108.png
109,koffing,koffing,generation-iv,heartgold-soulsilver,front_default,pokemon/koffing/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/109.png
110,weezing,weezing,generation-iv,heartgold-soulsilver,front_default,pokemon/weezing/images/geniv_heartgold-soulsilver_front_default.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-iv/heartgold-soulsilver/110.png
