pokemon_id,pokemon_name,pokemon_slug,generation,item_id,item_name,item_slug,rarity,version,sourceUrl
701,hawlucha,hawlucha,generation-vi,198,kings-rock,kings_rock_8,5,x,https://pokeapi.co/api/v2/item/198/
701,hawlucha,hawlucha,generation-vi,198,kings-rock,kings_rock_8,5,y,https://pokeapi.co/api/v2/item/198/
701,hawlucha,hawlucha,generation-vi,198,kings-rock,kings_rock_8,5,omega-ruby,https://pokeapi.co/api/v2/item/198/
701,hawlucha,hawlucha,generation-vi,198,kings-rock,kings_rock_8,5,alpha-sapphire,https://pokeapi.co/api/v2/item/198/
701,hawlucha,hawlucha,generation-vi,198,kings-rock,kings_rock_8,5,sun,https://pokeapi.co/api/v2/item/198/
701,hawlucha,hawlucha,generation-vi,198,kings-rock,kings_rock_8,5,moon,https://pokeapi.co/api/v2/item/198/
701,hawlucha,hawlucha,generation-vi,198,kings-rock,kings_rock_8,5,ultra-sun,https://pokeapi.co/api/v2/item/198/
701,hawlucha,hawlucha,generation-vi,198,kings-rock,kings_rock_8,5,ultra-moon,https://pokeapi.co/api/v2/item/198/
704,goomy,goomy,generation-vi,272,shed-shell,shed_shell_7,5,sun,https://pokeapi.co/api/v2/item/272/
704,goomy,goomy,generation-vi,272,shed-shell,shed_shell_7,5,moon,https://pokeapi.co/api/v2/item/272/
704,goomy,goomy,generation-vi,272,shed-shell,shed_shell_7,5,ultra-sun,https://pokeapi.co/api/v2/item/272/
704,goomy,goomy,generation-vi,272,shed-shell,shed_shell_7,5,ultra-moon,https://pokeapi.co/api/v2/item/272/
705,sliggoo,sliggoo,generation-vi,272,shed-shell,shed_shell_8,5,sun,https://pokeapi.co/api/v2/item/272/
705,sliggoo,sliggoo,generation-vi,272,shed-shell,shed_shell_8,5,moon,https://pokeapi.co/api/v2/item/272/
705,sliggoo,sliggoo,generation-vi,272,shed-shell,shed_shell_8,5,ultra-sun,https://pokeapi.co/api/v2/item/272/
705,sliggoo,sliggoo,generation-vi,272,shed-shell,shed_shell_8,5,ultra-moon,https://pokeapi.co/api/v2/item/272/
10029,pumpkaboo-super,pumpkaboo_super,generation-vi,216,miracle-seed,miracle_seed_6,100,x,https://pokeapi.co/api/v2/item/216/
10029,pumpkaboo-super,pumpkaboo_super,generation-vi,216,miracle-seed,miracle_seed_6,100,y,https://pokeapi.co/api/v2/item/216/
10029,pumpkaboo-super,pumpkaboo_super,generation-vi,216,miracle-seed,miracle_seed_6,100,omega-ruby,https://pokeapi.co/api/v2/item/216/
10029,pumpkaboo-super,pumpkaboo_super,generation-vi,216,miracle-seed,miracle_seed_6,100,alpha-sapphire,https://pokeapi.co/api/v2/item/216/
10029,pumpkaboo-super,pumpkaboo_super,generation-vi,216,miracle-seed,miracle_seed_6,5,sun,https://pokeapi.co/api/v2/item/216/
10029,pumpkaboo-super,pumpkaboo_super,generation-vi,216,miracle-seed,miracle_seed_6,5,moon,https://pokeapi.co/api/v2/item/216/
10029,pumpkaboo-super,pumpkaboo_super,generation-vi,216,miracle-seed,miracle_seed_6,5,ultra-sun,https://pokeapi.co/api/v2/item/216/
10029,pumpkaboo-super,pumpkaboo_super,generation-vi,216,miracle-seed,miracle_seed_6,5,ultra-moon,https://pokeapi.co/api/v2/item/216/
10032,gourgeist-super,gourgeist_super,generation-vi,216,miracle-seed,miracle_seed_7,100,x,https://pokeapi.co/api/v2/item/216/
10032,gourgeist-super,gourgeist_super,generation-vi,216,miracle-seed,miracle_seed_7,100,y,https://pokeapi.co/api/v2/item/216/
10032,gourgeist-super,gourgeist_super,generation-vi,216,miracle-seed,miracle_seed_7,100,omega-ruby,https://pokeapi.co/api/v2/item/216/
10032,gourgeist-super,gourgeist_super,generation-vi,216,miracle-seed,miracle_seed_7,100,alpha-sapphire,https://pokeapi.co/api/v2/item/216/
10032,gourgeist-super,gourgeist_super,generation-vi,216,miracle-seed,miracle_seed_7,5,sun,https://pokeapi.co/api/v2/item/216/
10032,gourgeist-super,gourgeist_super,generation-vi,216,miracle-seed,miracle_seed_7,5,moon,https://pokeapi.co/api/v2/item/216/
10032,gourgeist-super,gourgeist_super,generation-vi,216,miracle-seed,miracle_seed_7,5,ultra-sun,https://pokeapi.co/api/v2/item/216/
10032,gourgeist-super,gourgeist_super,generation-vi,216,miracle-seed,miracle_seed_7,5,ultra-moon,https://pokeapi.co/api/v2/item/216/
