chain_id,stage_index,from_id,from_name,to_id,to_name,generation,trigger,min_level,item,location,gender,time_of_day,details_raw,sourceUrl
435,1,825,dottler,826,orbeetle,generation-viii,level-up,30,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 30, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/435
436,0,827,nickit,828,thievul,generation-viii,level-up,18,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 18, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/436
437,0,829,gossifleur,830,eldegoss,generation-viii,level-up,20,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 20, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/437
438,0,831,wooloo,832,dubwool,generation-viii,level-up,24,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 24, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/438
439,0,833,chewtle,834,drednaw,generation-viii,level-up,22,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 22, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/439
440,0,835,yamper,836,boltund,generation-viii,level-up,25,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 25, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/440
441,0,837,rolycoly,838,carkol,generation-viii,level-up,18,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 18, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/441
441,1,838,carkol,839,coalossal,generation-viii,level-up,34,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 34, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/441
442,0,840,applin,841,flapple,generation-viii,use-item,None,tart-apple,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': {'name': 'tart-apple', 'url': 'https://pokeapi.co/api/v2/item/1175/'}, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'use-item', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/3/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/442
442,0,840,applin,842,appletun,generation-viii,use-item,None,sweet-apple,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': {'name': 'sweet-apple', 'url': 'https://pokeapi.co/api/v2/item/1174/'}, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'use-item', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/3/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/442
442,0,840,applin,1011,dipplin,generation-viii,,,,,,,{},https://pokeapi.co/api/v2/evolution-chain/442
443,0,843,silicobra,844,sandaconda,generation-viii,level-up,36,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 36, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/443
445,0,846,arrokuda,847,barraskewda,generation-viii,level-up,26,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 26, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/445
446,0,848,toxel,849,toxtricity,generation-viii,level-up,30,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 30, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/446
447,0,850,sizzlipede,851,centiskorch,generation-viii,level-up,28,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 28, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/447
448,0,852,clobbopus,853,grapploct,generation-viii,level-up,None,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': {'name': 'taunt', 'url': 'https://pokeapi.co/api/v2/move/269/'}, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/448
449,0,854,sinistea,855,polteageist,generation-viii,use-item,None,cracked-pot,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': {'name': 'cracked-pot', 'url': 'https://pokeapi.co/api/v2/item/1311/'}, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'use-item', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/3/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/449
450,0,856,hatenna,857,hattrem,generation-viii,level-up,32,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 32, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/450
450,1,857,hattrem,858,hatterene,generation-viii,level-up,42,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 42, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/450
451,0,859,impidimp,860,morgrem,generation-viii,level-up,32,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 32, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/451
451,1,860,morgrem,861,grimmsnarl,generation-viii,level-up,42,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 42, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/451
452,0,868,milcery,869,alcremie,generation-viii,spin,None,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'spin', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/5/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/452
455,0,872,snom,873,frosmoth,generation-viii,level-up,None,,,None,night,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': 160, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': 'night', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/455
460,0,878,cufant,879,copperajah,generation-viii,level-up,34,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 34, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/460
465,0,884,duraludon,1018,archaludon,generation-viii,,,,,,,{},https://pokeapi.co/api/v2/evolution-chain/465
466,0,885,dreepy,886,drakloak,generation-viii,level-up,50,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 50, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/466
466,1,886,drakloak,887,dragapult,generation-viii,level-up,60,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 60, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/466
470,0,891,kubfu,892,urshifu,generation-viii,tower-of-darkness,None,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'tower-of-darkness', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/6/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/470
470,0,891,kubfu,892,urshifu,generation-viii,tower-of-waters,None,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'tower-of-waters', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/7/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/470
